team_id,team_abbreviation,player_id,player_name,player_norm,first_game_date,last_game_date,n_games,n_played
1611661322,WAS,1627687,Jillian Alleyne,jillian alleyne,2021-05-15,2021-05-21,3,3
1611661322,WAS,1628278,Shatori Walker-Kimbrough,shatori walker kimbrough,2021-07-03,2024-09-19,136,136
1611661322,WAS,1628279,Brittney Sykes,brittney sykes,2023-05-19,2025-08-03,104,85
1611661322,WAS,1628282,Sydney Wiese,sydney wiese,2021-05-15,2021-09-19,29,28
1611661322,WAS,1628286,Erica McCall,erica mccall,2021-05-15,2021-09-19,28,25
1611661322,WAS,1628287,Jennie Simms,jennie simms,2023-08-13,2023-08-13,1,1
1611661322,WAS,1628317,Karlie Samuelson,karlie samuelson,2024-05-14,2024-09-19,38,29
1611661322,WAS,1628878,Ariel Atkins,ariel atkins,2021-05-15,2024-09-19,142,137
1611661322,WAS,1628897,Linnae Harper,linnae harper,2023-06-30,2023-08-11,15,15
1611661322,WAS,1628899,Myisha Hines-Allen,myisha hines allen,2021-05-23,2024-08-17,128,119
1611661322,WAS,1629484,Megan DiLeo,megan dileo,2021-08-15,2021-09-19,7,7
1611661322,WAS,1629484,Megan Gustafson,megan gustafson,2021-06-22,2021-09-12,11,11
1611661322,WAS,1629506,Kiara Leslie,kiara leslie,2021-05-15,2021-06-26,12,11
1611661322,WAS,1629568,Kennedy Burke,kennedy burke,2022-05-17,2022-06-23,16,16
1611661322,WAS,1630118,Stella Johnson,stella johnson,2021-05-15,2021-06-26,15,15
1611661322,WAS,1630119,Jazmine Jones,jazmine jones,2022-08-12,2022-08-21,4,4
1611661322,WAS,1630120,Stephanie Jones,stephanie jones,2022-05-06,2022-05-10,3,3
1611661322,WAS,1630134,Sug Sutton,sug sutton,2024-08-23,2025-09-09,56,55
1611661322,WAS,1630446,Michaela Onyenwere,michaela onyenwere,2026-05-10,2026-07-28,25,23
1611661322,WAS,1630459,DiDi Richards,didi richards,2024-05-14,2024-08-17,27,24
1611661322,WAS,1630957,Rui Machida,rui machida,2022-05-06,2022-08-21,38,38
1611661322,WAS,1631021,Sika Kone,sika kone,2024-08-20,2025-07-15,25,24
1611661322,WAS,1631021,Sika Koné,sika kone,2024-08-28,2024-09-19,10,10
1611661322,WAS,1631022,Shakira Austin,shakira austin,2022-05-06,2026-07-28,166,133
1611661322,WAS,1631031,Queen Egbo,queen egbo,2023-07-07,2023-09-19,26,26
1611661322,WAS,1631081,Katie Benzan,katie benzan,2022-05-08,2022-05-13,3,3
1611661322,WAS,1631083,Emily Engstler,emily engstler,2024-05-14,2025-09-09,83,81
1611661322,WAS,1631091,Evina Westbrook,evina westbrook,2022-06-28,2022-08-21,17,17
1611661322,WAS,1631141,Jade Melbourne,jade melbourne,2024-05-14,2025-09-09,83,83
1611661322,WAS,1641642,Li Meng,li meng,2023-05-19,2023-09-19,37,37
1611661322,WAS,1641671,Abby Meyers,abby meyers,2023-06-22,2023-08-06,12,12
1611661322,WAS,1642210,Julie Vanloo,julie vanloo,2024-05-14,2024-09-19,40,40
1611661322,WAS,1642290,Aaliyah Edwards,aaliyah edwards,2024-05-14,2025-08-05,65,55
1611661322,WAS,1642292,Jacy Sheldon,jacy sheldon,2025-08-08,2025-09-09,13,3
1611661322,WAS,1642309,Jakia Brown-Turner,jakia brown turner,2024-06-29,2024-07-16,6,6
1611661322,WAS,1642775,Alex Wilson,alex wilson,2026-05-08,2026-05-29,7,7
1611661322,WAS,1642781,Georgia Amoore,georgia amoore,2025-05-16,2026-07-28,62,29
1611661322,WAS,1642785,Sonia Citron,sonia citron,2025-05-16,2026-07-28,70,69
1611661322,WAS,1642792,Kiki Iriafen,kiki iriafen,2025-05-16,2026-07-28,71,69
1611661322,WAS,1642802,Lucy Olsen,lucy olsen,2025-05-16,2026-07-28,71,71
1611661322,WAS,1642810,Madison Scott,madison scott,2025-08-15,2025-09-09,12,12
1611661322,WAS,1643427,Lauren Betts,lauren betts,2026-05-08,2026-07-28,27,27
1611661322,WAS,1643430,Cotie McMahon,cotie mcmahon,2026-05-10,2026-07-28,26,25
1611661322,WAS,1643440,Darianna Littlepage-Buggs,darianna littlepage buggs,2026-05-10,2026-07-28,12,12
1611661322,WAS,1643450,Rori Harmon,rori harmon,2026-05-08,2026-07-28,27,27
1611661322,WAS,1643455,Angela Dugalic,angela dugalic,2026-05-08,2026-07-28,27,27
1611661322,WAS,1643467,Cassandre Prosper,cassandre prosper,2026-05-08,2026-07-28,27,27
1611661322,WAS,1643644,Alicia Florez,alicia florez,2026-05-10,2026-07-28,23,22
1611661323,CON,201886,DeWanna Bonner,dewanna bonner,2021-05-14,2024-10-08,177,175
1611661323,CON,201896,Briann January,briann january,2021-05-14,2021-10-06,35,33
1611661323,CON,202250,Tina Charles,tina charles,2025-05-18,2025-09-10,43,43
1611661323,CON,202662,Jasmine Thomas,jasmine thomas,2021-05-19,2022-09-18,72,41
1611661323,CON,203026,Tiffany Hayes,tiffany hayes,2023-05-19,2023-10-01,47,47
1611661323,CON,203035,Shey Peddy,shey peddy,2026-05-08,2026-05-13,3,0
1611661323,CON,203398,Brittney Griner,brittney griner,2026-05-08,2026-07-30,29,17
1611661323,CON,203824,Odyssey Sims,odyssey sims,2022-08-04,2022-09-18,17,17
1611661323,CON,203826,Alyssa Thomas,alyssa thomas,2021-05-16,2024-10-08,173,151
1611661323,CON,203829,Bria Hartley,bria hartley,2022-07-19,2025-09-10,61,41
1611661323,CON,203838,Astou Ndour-Fall,astou ndour fall,2024-05-14,2024-10-08,47,47
1611661323,CON,203863,Haley Peters,haley peters,2025-05-18,2025-09-10,43,42
1611661323,CON,204296,Rebecca Allen,rebecca allen,2023-05-19,2023-10-01,47,47
1611661323,CON,1627669,Moriah Jefferson,moriah jefferson,2024-05-14,2024-07-16,22,10
1611661323,CON,1627671,Rachel Banham,rachel banham,2024-05-14,2024-07-16,24,23
1611661323,CON,1627673,Jonquel Jones,jonquel jones,2021-05-14,2022-09-18,79,76
1611661323,CON,1627675,Courtney Williams,courtney williams,2022-05-14,2022-09-18,47,46
1611661323,CON,1627676,Tiffany Mitchell,tiffany mitchell,2024-05-14,2024-10-08,42,24
1611661323,CON,1628242,Emma Cannon,emma cannon,2021-06-13,2021-06-27,5,5
1611661323,CON,1628263,Lindsay Allen,lindsay allen,2025-05-18,2025-09-10,43,39
1611661323,CON,1628278,Shatori Walker-Kimbrough,shatori walker kimbrough,2021-05-23,2021-05-25,2,2
1611661323,CON,1628280,Brionna Jones,brionna jones,2021-05-14,2024-10-08,173,146
1611661323,CON,1628304,Yvonne Anderson,yvonne anderson,2022-05-07,2022-06-10,14,14
1611661323,CON,1629485,Kristine Anigwe,kristine anigwe,2023-07-18,2023-08-22,6,6
1611661323,CON,1629492,Beatrice Mompremier,beatrice mompremier,2021-05-14,2021-10-06,36,36
1611661323,CON,1629497,Marina Mabrey,marina mabrey,2024-08-16,2025-09-10,66,58
1611661323,CON,1629567,Natisha Hiedeman,natisha hiedeman,2021-05-14,2023-10-01,131,131
1611661323,CON,1629568,Kennedy Burke,kennedy burke,2026-05-08,2026-07-30,29,28
1611661323,CON,1630043,Bernadett Hatar,bernadett hatar,2023-07-30,2023-10-01,15,10
1611661323,CON,1630043,Bernadett Határ,bernadett hatar,2023-08-08,2023-09-01,6,6
1611661323,CON,1630096,DiJonai Carrington,dijonai carrington,2021-05-14,2024-10-08,177,171
1611661323,CON,1630097,Kaila Charles,kaila charles,2021-05-14,2021-10-06,36,36
1611661323,CON,1630100,Lauren Cox,lauren cox,2023-05-19,2023-05-30,5,5
1611661323,CON,1630112,Tyasha Harris,tyasha harris,2023-05-19,2024-10-08,94,91
1611661323,CON,1630115,Joyner Holmes,joyner holmes,2022-05-07,2022-09-18,46,45
1611661323,CON,1630119,Jazmine Jones,jazmine jones,2022-06-15,2022-07-19,12,12
1611661323,CON,1630120,Stephanie Jones,stephanie jones,2021-05-14,2022-06-03,39,39
1611661323,CON,1630453,Aleah Goodman,aleah goodman,2021-05-14,2021-05-16,2,2
1611661323,CON,1630461,Kiana Williams,kiana williams,2022-07-28,2022-08-02,3,3
1611661323,CON,1631002,Nia Clouden,nia clouden,2022-05-07,2022-09-18,48,48
1611661323,CON,1631007,Veronica Burton,veronica burton,2024-06-08,2024-10-08,38,38
1611661323,CON,1631031,Queen Egbo,queen egbo,2024-05-14,2024-06-04,9,9
1611661323,CON,1631135,Olivia Nelson-Ododa,olivia nelson ododa,2023-05-19,2026-07-30,165,158
1611661323,CON,1641641,Robyn Parks,robyn parks,2025-05-18,2025-06-01,7,7
1611661323,CON,1641649,Diamond Miller,diamond miller,2026-05-08,2026-07-30,29,29
1611661323,CON,1641665,Leigha Brown,leigha brown,2023-05-19,2023-10-01,47,47
1611661323,CON,1641698,Caitlin Bickle,caitlin bickle,2024-08-16,2024-10-08,23,23
1611661323,CON,1641700,Liz Dixon,liz dixon,2023-06-04,2023-07-12,14,14
1611661323,CON,1642240,Jaelyn Brown,jaelyn brown,2025-06-06,2025-07-11,13,10
1611661323,CON,1642290,Aaliyah Edwards,aaliyah edwards,2025-08-07,2026-07-30,45,36
1611661323,CON,1642292,Jacy Sheldon,jacy sheldon,2025-05-18,2025-08-05,28,28
1611661323,CON,1642298,Celeste Taylor,celeste taylor,2024-08-16,2024-08-20,3,3
1611661323,CON,1642303,Leila Lacan,leila lacan,2025-07-06,2026-07-30,46,45
1611661323,CON,1642773,Kariata Diaby,kariata diaby,2025-05-18,2025-06-29,17,17
1611661323,CON,1642796,Rayah Marshall,rayah marshall,2025-05-18,2025-09-10,44,38
1611661323,CON,1642800,Aneesah Morrow,aneesah morrow,2025-05-18,2026-07-30,73,62
1611661323,CON,1642809,Saniya Rivers,saniya rivers,2025-05-18,2026-07-30,73,68
1611661323,CON,1642817,Hailey Van Lith,hailey van lith,2026-05-08,2026-07-30,23,23
1611661323,CON,1642841,Mamignan Toure,mamignan toure,2025-07-24,2025-09-10,22,22
1611661323,CON,1643429,Gianna Kneepkens,gianna kneepkens,2026-05-08,2026-07-30,29,29
1611661323,CON,1643437,Ashlon Jackson,ashlon jackson,2026-05-08,2026-07-28,20,20
1611661323,CON,1643441,Raegan Beers,raegan beers,2026-05-08,2026-07-30,29,29
1611661323,CON,1643448,Nell Angloma,nell angloma,2026-05-15,2026-07-30,26,26
1611661323,CON,1643449,Charlisse Leger-Walker,charlisse leger walker,2026-05-08,2026-07-30,29,29
1611661324,MIN,201480,Sylvia Fowles,sylvia fowles,2021-05-14,2022-08-14,68,62
1611661324,MIN,201881,Angel McCoughtry,angel mccoughtry,2022-05-06,2022-05-10,3,2
1611661324,MIN,203024,Damiris Dantas,damiris dantas,2021-05-14,2022-08-14,63,39
1611661324,MIN,203389,Yvonne Turner,yvonne turner,2022-05-06,2022-05-14,4,4
1611661324,MIN,203406,Layshia Clarendon,layshia clarendon,2021-05-30,2021-09-26,29,22
1611661324,MIN,203824,Odyssey Sims,odyssey sims,2022-05-06,2022-05-10,3,2
1611661324,MIN,203825,Kayla McBride,kayla mcbride,2021-05-14,2026-07-30,238,231
1611661324,MIN,203827,Natasha Howard,natasha howard,2026-05-09,2026-07-30,30,30
1611661324,MIN,203831,Natalie Achonwa,natalie achonwa,2021-05-14,2023-06-20,59,45
1611661324,MIN,204332,Cierra Burdick,cierra burdick,2021-06-15,2021-06-19,3,3
1611661324,MIN,1627669,Moriah Jefferson,moriah jefferson,2022-05-14,2022-08-14,32,30
1611661324,MIN,1627671,Rachel Banham,rachel banham,2021-05-14,2023-09-20,109,102
1611661324,MIN,1627672,Aerial Powers,aerial powers,2021-05-14,2023-09-20,101,80
1611661324,MIN,1627675,Courtney Williams,courtney williams,2024-05-14,2026-07-30,132,132
1611661324,MIN,1627676,Tiffany Mitchell,tiffany mitchell,2023-05-19,2023-09-20,43,36
1611661324,MIN,1627687,Jillian Alleyne,jillian alleyne,2021-09-10,2021-09-26,5,5
1611661324,MIN,1628263,Lindsay Allen,lindsay allen,2022-07-22,2023-09-20,50,38
1611661324,MIN,1628269,Nia Coffey,nia coffey,2026-05-09,2026-07-30,30,30
1611661324,MIN,1628304,Yvonne Anderson,yvonne anderson,2025-07-30,2025-08-08,4,4
1611661324,MIN,1628317,Karlie Samuelson,karlie samuelson,2025-05-16,2025-08-02,29,17
1611661324,MIN,1628508,Cecilia Zandalasini,cecilia zandalasini,2024-05-14,2024-10-20,52,52
1611661324,MIN,1628897,Linnae Harper,linnae harper,2021-05-14,2021-05-20,3,3
1611661324,MIN,1628899,Myisha Hines-Allen,myisha hines allen,2024-08-21,2024-10-20,25,25
1611661324,MIN,1628926,Maria Kliundikova,maria kliundikova,2025-06-08,2025-09-28,42,42
1611661324,MIN,1629479,Teaira McCowan,teaira mccowan,2026-05-29,2026-06-24,11,11
1611661324,MIN,1629483,Napheesa Collier,napheesa collier,2021-05-28,2026-07-30,201,162
1611661324,MIN,1629491,Jessica Shepard,jessica shepard,2021-05-14,2025-09-28,152,132
1611661324,MIN,1629501,Alanna Smith,alanna smith,2024-05-14,2025-09-28,100,99
1611661324,MIN,1629524,Bridget Carleton,bridget carleton,2021-05-14,2025-09-28,214,213
1611661324,MIN,1629567,Natisha Hiedeman,natisha hiedeman,2024-05-14,2025-09-28,102,102
1611661324,MIN,1629581,Emese Hof,emese hof,2026-05-09,2026-05-23,3,3
1611661324,MIN,1630096,DiJonai Carrington,dijonai carrington,2025-08-05,2025-09-28,20,13
1611661324,MIN,1630101,Crystal Dangerfield,crystal dangerfield,2021-05-14,2021-09-26,32,32
1611661324,MIN,1630151,Olivia Epoupa,olivia epoupa,2024-05-14,2024-10-20,22,18
1611661324,MIN,1630151,Olivia Époupa,olivia epoupa,2024-05-17,2024-09-19,17,17
1611661324,MIN,1630154,Kamiah Smalls,kamiah smalls,2022-06-01,2022-06-07,3,3
1611661324,MIN,1630442,Natasha Mack,natasha mack,2021-07-07,2021-07-11,3,3
1611661324,MIN,1630452,Rennia Davis,rennia davis,2021-05-14,2022-05-10,25,1
1611661324,MIN,1630471,Maya Caldwell,maya caldwell,2026-05-09,2026-07-30,30,30
1611661324,MIN,1631021,Sika Kone,sika kone,2024-05-14,2024-08-15,10,9
1611661324,MIN,1631021,Sika Koné,sika kone,2024-05-17,2024-08-17,17,17
1611661324,MIN,1631046,Hannah Sjerven,hannah sjerven,2022-05-14,2022-05-21,4,4
1611661324,MIN,1631072,Elissa Cunane,elissa cunane,2022-06-01,2022-06-19,7,7
1611661324,MIN,1631083,Emily Engstler,emily engstler,2023-06-16,2023-08-01,17,17
1611661324,MIN,1631091,Evina Westbrook,evina westbrook,2022-05-14,2022-06-23,15,15
1611661324,MIN,1631263,Nikolina Milic,nikolina milic,2022-07-06,2023-09-20,5,5
1611661324,MIN,1631263,Nikolina Milić,nikolina milic,2022-05-06,2023-09-10,70,70
1611661324,MIN,1641649,Diamond Miller,diamond miller,2023-05-19,2025-08-02,118,103
1611661324,MIN,1641657,Dorka Juhasz,dorka juhasz,2023-08-04,2026-07-30,44,25
1611661324,MIN,1641657,Dorka Juhász,dorka juhasz,2023-05-19,2024-09-15,72,72
1611661324,MIN,1641667,Taylor Soule,taylor soule,2024-05-14,2024-05-23,3,3
1611661324,MIN,1641672,Kayana Traylor,kayana traylor,2023-06-27,2023-07-18,8,8
1611661324,MIN,1642293,Alissa Pili,alissa pili,2024-05-14,2025-07-12,74,74
1611661324,MIN,1642320,Jaylyn Sherrod,jaylyn sherrod,2025-08-10,2025-09-28,19,19
1611661324,MIN,1642344,Camryn Taylor,camryn taylor,2025-08-08,2025-09-28,19,19
1611661324,MIN,1642763,Marième Badiane,marieme badiane,2025-05-16,2025-06-03,8,8
1611661324,MIN,1642797,Anastasiia Olairi Kosu,anastasiia olairi kosu,2025-05-16,2026-07-30,80,79
1611661324,MIN,1642820,Liatu King,liatu king,2026-05-14,2026-07-15,12,12
1611661324,MIN,1643426,Olivia Miles,olivia miles,2026-05-09,2026-07-30,30,28
1611661324,MIN,1643488,Emma Cechova,emma cechova,2026-05-09,2026-07-30,25,4
1611661324,MIN,1643489,Antonia Delaere,antonia delaere,2026-05-09,2026-07-30,30,30
1611661324,MIN,1643490,Eliska Hamzova,eliska hamzova,2026-05-09,2026-07-30,19,19
1611661325,IND,201886,DeWanna Bonner,dewanna bonner,2025-05-17,2025-06-24,13,9
1611661325,IND,202638,Jessica Breland,jessica breland,2021-05-14,2021-09-19,31,27
1611661325,IND,202641,Sydney Colson,sydney colson,2025-05-17,2025-09-28,46,31
1611661325,IND,202650,Jantel Lavender,jantel lavender,2021-05-14,2021-09-19,29,28
1611661325,IND,202658,Danielle Robinson,danielle robinson,2021-05-14,2022-08-14,64,55
1611661325,IND,203024,Damiris Dantas,damiris dantas,2024-05-24,2026-07-28,98,92
1611661325,IND,203035,Shey Peddy,shey peddy,2025-08-22,2025-09-30,17,17
1611661325,IND,203824,Odyssey Sims,odyssey sims,2025-08-12,2025-09-30,20,20
1611661325,IND,203827,Natasha Howard,natasha howard,2025-05-17,2025-09-30,52,52
1611661325,IND,203829,Bria Hartley,bria hartley,2022-05-20,2022-07-13,19,14
1611661325,IND,204320,Amanda Zahui B,amanda zahui b,2023-07-05,2023-09-10,24,24
1611661325,IND,204365,Erica Wheeler,erica wheeler,2023-05-19,2024-09-25,82,81
1611661325,IND,1627672,Aerial Powers,aerial powers,2025-08-24,2025-09-30,16,16
1611661325,IND,1627676,Tiffany Mitchell,tiffany mitchell,2021-05-14,2022-08-14,66,63
1611661325,IND,1627701,Temi Fagbenle,temi fagbenle,2024-05-14,2024-09-25,39,26
1611661325,IND,1628242,Emma Cannon,emma cannon,2021-08-15,2023-09-10,76,76
1611661325,IND,1628263,Lindsay Allen,lindsay allen,2021-05-14,2021-09-19,32,32
1611661325,IND,1628268,Alaina Coates,alaina coates,2022-05-13,2022-06-05,10,9
1611661325,IND,1628278,Shatori Walker-Kimbrough,shatori walker kimbrough,2026-05-09,2026-05-20,5,5
1611661325,IND,1628881,Monique Billings,monique billings,2026-05-09,2026-07-28,28,27
1611661325,IND,1628899,Myisha Hines-Allen,myisha hines allen,2026-05-09,2026-07-28,28,28
1611661325,IND,1628909,Kelsey Mitchell,kelsey mitchell,2021-05-14,2026-07-28,228,225
1611661325,IND,1628927,Victoria Vivians,victoria vivians,2021-05-14,2023-09-10,108,105
1611661325,IND,1628929,Kristy Wallace,kristy wallace,2023-05-19,2024-09-25,81,78
1611661325,IND,1629478,Katie Lou Samuelson,katie lou samuelson,2024-05-14,2024-09-25,42,42
1611661325,IND,1629479,Teaira McCowan,teaira mccowan,2021-05-14,2021-09-19,32,32
1611661325,IND,1629482,Sophie Cunningham,sophie cunningham,2025-05-17,2026-07-28,75,58
1611661325,IND,1629488,Brianna Turner,brianna turner,2025-05-17,2025-09-30,52,52
1611661325,IND,1629501,Alanna Smith,alanna smith,2022-05-06,2022-05-27,10,10
1611661325,IND,1630043,Bernadett Hatar,bernadett hatar,2021-05-25,2023-05-28,19,2
1611661325,IND,1630043,Bernadett Határ,bernadett hatar,2021-05-19,2021-07-03,7,7
1611661325,IND,1630100,Lauren Cox,lauren cox,2021-05-14,2021-06-24,16,12
1611661325,IND,1630101,Crystal Dangerfield,crystal dangerfield,2022-05-06,2022-05-10,3,3
1611661325,IND,1630112,Tyasha Harris,tyasha harris,2026-05-09,2026-07-28,28,28
1611661325,IND,1630437,Chelsey Perry,chelsey perry,2021-05-14,2021-09-19,15,7
1611661325,IND,1630438,Kysre Gondrezick,kysre gondrezick,2021-05-14,2021-09-19,29,21
1611661325,IND,1630452,Rennia Davis,rennia davis,2022-07-15,2022-08-14,10,10
1611661325,IND,1630458,Aaliyah Wilson,aaliyah wilson,2021-05-14,2021-09-19,31,19
1611661325,IND,1630462,Aari McDonald,aari mcdonald,2025-06-03,2025-09-28,35,20
1611661325,IND,1630471,Maya Caldwell,maya caldwell,2023-05-19,2023-09-10,40,40
1611661325,IND,1631019,NaLyssa Smith,nalyssa smith,2022-05-06,2024-09-25,115,108
1611661325,IND,1631031,Queen Egbo,queen egbo,2022-05-06,2023-07-02,52,50
1611661325,IND,1631062,Khayla Pointer,khayla pointer,2022-06-15,2022-08-14,20,20
1611661325,IND,1631064,Chloe Bibby,chloe bibby,2025-07-27,2025-09-28,21,11
1611661325,IND,1631083,Emily Engstler,emily engstler,2022-05-06,2022-08-14,36,36
1611661325,IND,1631086,Lexie Hull,lexie hull,2022-05-06,2026-07-28,195,181
1611661325,IND,1631089,Destanni Henderson,destanni henderson,2022-05-06,2022-08-14,36,36
1611661325,IND,1641648,Aliyah Boston,aliyah boston,2023-05-19,2026-07-28,161,159
1611661325,IND,1641658,Grace Berger,grace berger,2023-05-19,2024-09-25,81,80
1611661325,IND,1641687,Victaria Saxton,victaria saxton,2023-05-19,2024-09-25,82,82
1611661325,IND,1642286,Caitlin Clark,caitlin clark,2024-05-14,2026-07-28,112,81
1611661325,IND,1642298,Celeste Taylor,celeste taylor,2024-05-14,2024-06-23,18,18
1611661325,IND,1642788,Bree Hall,bree hall,2025-09-05,2026-07-09,18,18
1611661325,IND,1642815,Makayla Timpson,makayla timpson,2025-05-17,2026-07-28,80,80
1611661325,IND,1643154,Kyra Lambert,kyra lambert,2025-08-15,2025-08-17,2,2
1611661325,IND,1643433,Raven Johnson,raven johnson,2026-05-09,2026-07-28,28,27
1611661325,IND,1643453,Grace VanSlooten,grace vanslooten,2026-05-22,2026-07-28,23,23
1611661325,IND,1643495,Justine Pissott,justine pissott,2026-06-06,2026-06-13,2,2
1611661327,PDX,1628317,Karlie Samuelson,karlie samuelson,2026-05-20,2026-07-28,23,17
1611661327,PDX,1629484,Megan DiLeo,megan dileo,2026-05-09,2026-07-28,28,26
1611661327,PDX,1629524,Bridget Carleton,bridget carleton,2026-05-09,2026-07-28,28,27
1611661327,PDX,1630134,Sug Sutton,sug sutton,2026-05-14,2026-05-20,3,3
1611661327,PDX,1630143,Luisa Geiselsoder,luisa geiselsoder,2026-05-09,2026-07-28,28,28
1611661327,PDX,1630154,Kamiah Smalls,kamiah smalls,2026-05-12,2026-05-20,3,2
1611661327,PDX,1631083,Emily Engstler,emily engstler,2026-05-09,2026-07-28,28,28
1611661327,PDX,1641650,Haley Jones,haley jones,2026-05-09,2026-05-20,5,5
1611661327,PDX,1641683,Holly Winterburn,holly winterburn,2026-05-18,2026-07-28,25,24
1611661327,PDX,1642296,Nyadiew Puoch,nyadiew puoch,2026-05-09,2026-07-28,28,27
1611661327,PDX,1642304,Carla Leite,carla leite,2026-05-09,2026-07-28,26,26
1611661327,PDX,1642782,Sarah Ashlee Barker,sarah ashlee barker,2026-05-09,2026-07-22,26,26
1611661327,PDX,1642790,Sania Feagin,sania feagin,2026-07-14,2026-07-16,2,0
1611661327,PDX,1643436,Serah Williams,serah williams,2026-05-09,2026-07-28,27,27
1611661327,PDX,1643494,Frieda Buhner,frieda buhner,2026-05-09,2026-07-28,27,27
1611661327,PDX,1643506,Teja Oblak,teja oblak,2026-05-23,2026-07-28,23,23
1611661327,PDX,1643527,Jordan Harrison,jordan harrison,2026-05-09,2026-07-18,7,7
1611661328,SEA,100720,Sue Bird,sue bird,2021-05-15,2022-09-06,75,68
1611661328,SEA,200676,Candice Dupree,candice dupree,2021-05-15,2021-06-27,16,16
1611661328,SEA,201896,Briann January,briann january,2022-05-06,2022-09-06,42,42
1611661328,SEA,202250,Tina Charles,tina charles,2022-06-29,2022-09-06,24,24
1611661328,SEA,202252,Alysha Clark,alysha clark,2025-05-17,2025-08-03,29,28
1611661328,SEA,202259,Epiphanny Prince,epiphanny prince,2021-05-22,2022-09-06,70,70
1611661328,SEA,202650,Jantel Lavender,jantel lavender,2022-05-06,2022-09-06,42,41
1611661328,SEA,203014,Nneka Ogwumike,nneka ogwumike,2024-05-14,2025-09-18,89,87
1611661328,SEA,203389,Yvonne Turner,yvonne turner,2023-05-20,2023-09-10,40,40
1611661328,SEA,203400,Skylar Diggins,skylar diggins,2024-09-22,2025-09-18,49,48
1611661328,SEA,203400,Skylar Diggins-Smith,skylar diggins smith,2024-05-14,2024-09-19,40,40
1611661328,SEA,203828,Stefanie Dolson,stefanie dolson,2026-05-08,2026-07-28,30,30
1611661328,SEA,203855,Stephanie Talbot,stephanie talbot,2021-05-15,2022-09-06,75,71
1611661328,SEA,204319,Jewell Loyd,jewell loyd,2021-05-15,2024-09-24,155,151
1611661328,SEA,204332,Cierra Burdick,cierra burdick,2021-07-02,2021-09-26,17,17
1611661328,SEA,204334,Reshanda Gray,reshanda gray,2022-05-06,2022-06-23,17,17
1611661328,SEA,204365,Erica Wheeler,erica wheeler,2025-05-17,2025-09-18,47,47
1611661328,SEA,1627668,Breanna Stewart,breanna stewart,2021-05-15,2022-09-06,72,68
1611661328,SEA,1627676,Tiffany Mitchell,tiffany mitchell,2025-07-11,2025-09-18,27,27
1611661328,SEA,1628244,Sami Whitcomb,sami whitcomb,2023-05-20,2024-09-24,82,82
1611661328,SEA,1628273,Kaela Davis,kaela davis,2022-05-14,2022-05-29,2,2
1611661328,SEA,1628279,Brittney Sykes,brittney sykes,2025-08-05,2025-09-18,18,17
1611661328,SEA,1628317,Karlie Samuelson,karlie samuelson,2021-08-24,2021-09-26,8,8
1611661328,SEA,1628882,Lexie Brown,lexie brown,2025-05-17,2026-06-06,58,54
1611661328,SEA,1628886,Jordin Canada,jordin canada,2021-05-15,2021-09-26,32,30
1611661328,SEA,1628915,Kia Nurse,kia nurse,2023-05-20,2023-09-10,40,40
1611661328,SEA,1628920,Mercedes Russell,mercedes russell,2021-05-20,2024-09-24,149,123
1611661328,SEA,1628927,Victoria Vivians,victoria vivians,2024-05-14,2024-09-24,42,42
1611661328,SEA,1628931,Gabby Williams,gabby williams,2022-05-06,2025-09-18,123,112
1611661328,SEA,1629478,Katie Lou Samuelson,katie lou samuelson,2021-05-15,2026-07-28,99,53
1611661328,SEA,1629496,Ezi Magbegor,ezi magbegor,2021-05-15,2026-07-28,233,200
1611661328,SEA,1629567,Natisha Hiedeman,natisha hiedeman,2026-05-08,2026-07-28,30,30
1611661328,SEA,1629568,Kennedy Burke,kennedy burke,2021-05-15,2021-09-26,33,33
1611661328,SEA,1629574,Li Yueru,li yueru,2025-05-17,2025-06-11,10,10
1611661328,SEA,1630097,Kaila Charles,kaila charles,2023-05-20,2023-06-06,5,5
1611661328,SEA,1630114,Mikiah Herbert Harrigan,mikiah herbert harrigan,2021-05-15,2021-05-25,5,5
1611661328,SEA,1630115,Joyner Holmes,joyner holmes,2023-06-09,2026-06-06,76,75
1611661328,SEA,1630441,Arella Guirantes,arella guirantes,2023-05-20,2023-06-27,14,13
1611661328,SEA,1630445,N'dea Jones,n dea jones,2021-07-07,2021-07-11,3,3
1611661328,SEA,1630461,Kiana Williams,kiana williams,2021-05-15,2024-08-16,47,46
1611661328,SEA,1631073,Raina Perez,raina perez,2022-05-11,2022-05-14,2,2
1611661328,SEA,1631141,Jade Melbourne,jade melbourne,2023-05-20,2026-07-28,70,69
1611661328,SEA,1641602,Ivana Dojkić,ivana dojkic,2023-05-20,2023-08-08,28,28
1611661328,SEA,1641651,Jordan Horston,jordan horston,2023-05-20,2026-07-28,112,102
1611661328,SEA,1641660,Zia Cooke,zia cooke,2025-05-17,2026-07-28,71,71
1611661328,SEA,1641675,Dulcy Fankam Mendjiadeu,dulcy fankam mendjiadeu,2023-05-20,2024-05-30,48,48
1611661328,SEA,1642299,Nika Muhl,nika muhl,2024-05-14,2024-09-24,24,21
1611661328,SEA,1642299,Nika Mühl,nika muhl,2024-05-22,2024-09-19,16,16
1611661328,SEA,1642307,Mackenzie Holmes,mackenzie holmes,2025-06-17,2026-07-28,66,66
1611661328,SEA,1642798,Dominique Malonga,dominique malonga,2025-05-17,2026-07-28,77,67
