game_id,season,game_date,player_name,minutes,pts,pn,gid,line,over_price,under_price,lead_h
1022400070,2024,2024-06-12,Dana Evans,23.033333333333335,5,danaevans,1022400070,10.5,-105.0,-125.0,1.156388888888889
1022400070,2024,2024-06-12,Angel Reese,36.46666666666667,20,angelreese,1022400070,11.5,110.0,-140.0,1.156388888888889
1022400071,2024,2024-06-13,Kelsey Mitchell,31.616666666666667,24,kelseymitchell,1022400071,15.5,-110.0,-120.0,1.156111111111111
1022400071,2024,2024-06-13,NaLyssa Smith,17.283333333333335,10,nalyssasmith,1022400071,13.5,100.0,-130.0,1.156111111111111
1022400071,2024,2024-06-13,Aliyah Boston,34.4,27,aliyahboston,1022400071,12.5,-105.0,-125.0,1.156111111111111
1022400071,2024,2024-06-13,Caitlin Clark,34.6,7,caitlinclark,1022400071,17.5,-125.0,-105.0,1.156111111111111
1022400071,2024,2024-06-13,Tina Charles,15.85,2,tinacharles,1022400071,12.5,-132.0,100.0,1.156111111111111
1022400071,2024,2024-06-13,Allisha Gray,33.61666666666667,12,allishagray,1022400071,15.5,-125.0,-105.0,1.156111111111111
1022400071,2024,2024-06-13,Rhyne Howard,28.233333333333334,26,rhynehoward,1022400071,15.5,-130.0,-103.0,1.156111111111111
1022400072,2024,2024-06-13,Monique Billings,38.766666666666666,10,moniquebillings,1022400072,11.5,-106.0,-122.0,1.156111111111111
1022400072,2024,2024-06-13,Teaira McCowan,26.2,19,teairamccowan,1022400072,11.5,-139.0,105.0,1.156111111111111
1022400072,2024,2024-06-13,Arike Ogunbowale,35.7,24,arikeogunbowale,1022400072,24.5,-110.0,-120.0,1.156111111111111
1022400072,2024,2024-06-13,Maddy Siegrist,38.65,16,maddysiegrist,1022400072,13.5,-115.0,-115.0,1.156111111111111
1022400072,2024,2024-06-13,Nneka Ogwumike,29.75,17,nnekaogwumike,1022400072,17.5,-106.0,-125.0,1.156111111111111
1022400072,2024,2024-06-13,Skylar Diggins-Smith,32.88333333333333,21,skylardigginssmith,1022400072,15.5,-115.0,-115.0,1.156111111111111
1022400072,2024,2024-06-13,Jewell Loyd,33.21666666666667,19,jewellloyd,1022400072,20.5,-140.0,110.0,1.156111111111111
1022400072,2024,2024-06-13,Ezi Magbegor,34.8,10,ezimagbegor,1022400072,12.5,-115.0,-115.0,1.156111111111111
1022400073,2024,2024-06-13,Diana Taurasi,31.633333333333333,22,dianataurasi,1022400073,15.5,100.0,-130.0,1.156111111111111
1022400073,2024,2024-06-13,Brittney Griner,32.3,25,brittneygriner,1022400073,14.5,-125.0,-105.0,1.156111111111111
1022400073,2024,2024-06-13,Natasha Cloud,34.75,8,natashacloud,1022400073,9.5,-120.0,-110.0,1.156111111111111
1022400073,2024,2024-06-13,Kahleah Copper,30.283333333333335,18,kahleahcopper,1022400073,21.5,100.0,-130.0,1.156111111111111
1022400073,2024,2024-06-13,Kelsey Plum,32.43333333333333,16,kelseyplum,1022400073,18.5,-110.0,-120.0,1.156111111111111
1022400073,2024,2024-06-13,A'ja Wilson,34.31666666666667,32,ajawilson,1022400073,27.5,-110.0,-120.0,1.156111111111111
1022400073,2024,2024-06-13,Jackie Young,33.93333333333333,34,jackieyoung,1022400073,16.5,-115.0,-115.0,1.156111111111111
1022400074,2024,2024-06-14,Ariel Atkins,30.083333333333332,29,arielatkins,1022400074,13.5,-118.0,-113.0,1.156111111111111
1022400074,2024,2024-06-14,Aaliyah Edwards,28.883333333333333,16,aaliyahedwards,1022400074,11.5,-115.0,-113.0,1.156111111111111
1022400074,2024,2024-06-14,Marina Mabrey,34.166666666666664,5,marinamabrey,1022400074,13.5,-132.0,100.0,1.156111111111111
1022400074,2024,2024-06-14,Dana Evans,20.8,14,danaevans,1022400074,9.5,-139.0,105.0,1.156111111111111
1022400074,2024,2024-06-14,Kamilla Cardoso,24.016666666666666,12,kamillacardoso,1022400074,9.5,-132.0,100.0,1.156111111111111
1022400074,2024,2024-06-14,Angel Reese,32.233333333333334,10,angelreese,1022400074,12.5,-132.0,100.0,1.156111111111111
1022400075,2024,2024-06-14,Dearica Hamby,40.0,16,dearicahamby,1022400075,17.5,-132.0,100.0,1.156111111111111
1022400075,2024,2024-06-14,Aari McDonald,27.616666666666667,14,aarimcdonald,1022400075,9.5,125.0,-167.0,1.156111111111111
1022400075,2024,2024-06-14,Cameron Brink,17.783333333333335,0,cameronbrink,1022400075,7.5,-115.0,-115.0,1.156111111111111
1022400075,2024,2024-06-14,Kayla McBride,29.8,7,kaylamcbride,1022400075,15.5,-130.0,100.0,1.156111111111111
1022400075,2024,2024-06-14,Courtney Williams,31.533333333333335,15,courtneywilliams,1022400075,10.5,-108.0,-120.0,1.156111111111111
1022400075,2024,2024-06-14,Napheesa Collier,37.46666666666667,30,napheesacollier,1022400075,20.5,-125.0,-105.0,1.156111111111111
1022400075,2024,2024-06-14,Alanna Smith,26.716666666666665,12,alannasmith,1022400075,11.5,-115.0,-115.0,1.156111111111111
1022400076,2024,2024-06-15,Monique Billings,30.433333333333334,4,moniquebillings,1022400076,10.5,-125.0,-105.0,1.156111111111111
1022400076,2024,2024-06-15,Teaira McCowan,26.2,16,teairamccowan,1022400076,12.5,-105.0,-125.0,1.156111111111111
1022400076,2024,2024-06-15,Arike Ogunbowale,34.666666666666664,11,arikeogunbowale,1022400076,24.5,100.0,-130.0,1.156111111111111
1022400076,2024,2024-06-15,Maddy Siegrist,39.016666666666666,16,maddysiegrist,1022400076,14.5,110.0,-140.0,1.156111111111111
1022400076,2024,2024-06-15,Sevgi Uzun,17.4,2,sevgiuzun,1022400076,7.5,-115.0,-115.0,1.156111111111111
1022400076,2024,2024-06-15,DeWanna Bonner,29.05,8,dewannabonner,1022400076,17.5,-120.0,-110.0,1.156111111111111
1022400076,2024,2024-06-15,Alyssa Thomas,29.2,13,alyssathomas,1022400076,13.5,-120.0,-110.0,1.156111111111111
1022400076,2024,2024-06-15,Brionna Jones,28.25,12,brionnajones,1022400076,13.5,105.0,-135.0,1.156111111111111
1022400076,2024,2024-06-15,DiJonai Carrington,24.45,14,dijonaicarrington,1022400076,11.5,-130.0,100.0,1.156111111111111
1022400076,2024,2024-06-15,Tyasha Harris,25.983333333333334,10,tyashaharris,1022400076,10.5,-110.0,-120.0,1.156111111111111
1022400077,2024,2024-06-15,Betnijah Laney-Hamilton,35.8,12,betnijahlaneyhamilton,1022400077,12.5,100.0,-134.0,1.156388888888889
1022400077,2024,2024-06-15,Breanna Stewart,37.85,14,breannastewart,1022400077,20.5,-105.0,-125.0,1.156388888888889
1022400077,2024,2024-06-15,Jonquel Jones,33.35,34,jonqueljones,1022400077,14.5,-110.0,-120.0,1.156388888888889
1022400077,2024,2024-06-15,Sabrina Ionescu,34.3,15,sabrinaionescu,1022400077,17.5,-145.0,115.0,1.156388888888889
1022400077,2024,2024-06-15,Kelsey Plum,31.966666666666665,22,kelseyplum,1022400077,18.5,-110.0,-120.0,1.156388888888889
1022400077,2024,2024-06-15,A'ja Wilson,35.766666666666666,21,ajawilson,1022400077,28.5,-105.0,-125.0,1.156388888888889
1022400077,2024,2024-06-15,Jackie Young,31.266666666666666,10,jackieyoung,1022400077,18.5,-115.0,-115.0,1.156388888888889
1022400078,2024,2024-06-16,Diana Taurasi,34.333333333333336,13,dianataurasi,1022400078,14.5,-114.0,-114.0,1.156111111111111
1022400078,2024,2024-06-16,Brittney Griner,30.75,28,brittneygriner,1022400078,18.5,-104.0,-125.0,1.156111111111111
1022400078,2024,2024-06-16,Kahleah Copper,32.53333333333333,30,kahleahcopper,1022400078,20.5,-115.0,-115.0,1.156111111111111
1022400078,2024,2024-06-16,Nneka Ogwumike,38.38333333333333,15,nnekaogwumike,1022400078,17.5,102.0,-132.0,1.156111111111111
1022400078,2024,2024-06-16,Skylar Diggins-Smith,30.616666666666667,14,skylardigginssmith,1022400078,16.5,-110.0,-120.0,1.156111111111111
1022400078,2024,2024-06-16,Jewell Loyd,36.75,14,jewellloyd,1022400078,20.5,-114.0,-114.0,1.156111111111111
1022400078,2024,2024-06-16,Ezi Magbegor,34.78333333333333,14,ezimagbegor,1022400078,12.5,-113.0,-115.0,1.156111111111111
1022400079,2024,2024-06-16,Kelsey Mitchell,31.766666666666666,17,kelseymitchell,1022400079,16.5,100.0,-132.0,1.156388888888889
1022400079,2024,2024-06-16,Aliyah Boston,37.333333333333336,19,aliyahboston,1022400079,13.5,-115.0,-115.0,1.156388888888889
1022400079,2024,2024-06-16,Caitlin Clark,36.86666666666667,23,caitlinclark,1022400079,16.5,-125.0,-105.0,1.156388888888889
1022400079,2024,2024-06-16,Marina Mabrey,36.983333333333334,22,marinamabrey,1022400079,14.5,-132.0,100.0,1.156388888888889
1022400079,2024,2024-06-16,Chennedy Carter,27.716666666666665,18,chennedycarter,1022400079,13.5,-115.0,-115.0,1.156388888888889
1022400079,2024,2024-06-16,Kamilla Cardoso,35.13333333333333,10,kamillacardoso,1022400079,11.5,-115.0,-115.0,1.156388888888889
1022400079,2024,2024-06-16,Angel Reese,31.283333333333335,11,angelreese,1022400079,14.5,-105.0,-125.0,1.156388888888889
1022400080,2024,2024-06-16,Dearica Hamby,33.88333333333333,10,dearicahamby,1022400080,18.5,-135.0,105.0,1.156111111111111
1022400080,2024,2024-06-16,Rickea Jackson,34.06666666666667,16,rickeajackson,1022400080,9.5,-115.0,-115.0,1.156111111111111
1022400080,2024,2024-06-16,Tina Charles,28.366666666666667,20,tinacharles,1022400080,11.5,-130.0,100.0,1.156111111111111
1022400080,2024,2024-06-16,Allisha Gray,33.583333333333336,25,allishagray,1022400080,14.5,-132.0,100.0,1.156111111111111
1022400080,2024,2024-06-16,Rhyne Howard,35.2,16,rhynehoward,1022400080,16.5,-110.0,-120.0,1.156111111111111
1022400081,2024,2024-06-17,Monique Billings,36.53333333333333,15,moniquebillings,1022400081,11.5,-130.0,100.0,1.156111111111111
1022400081,2024,2024-06-17,Teaira McCowan,27.583333333333332,8,teairamccowan,1022400081,12.5,-160.0,120.0,1.156111111111111
1022400081,2024,2024-06-17,Maddy Siegrist,40.0,17,maddysiegrist,1022400081,16.5,-130.0,100.0,1.156111111111111
1022400081,2024,2024-06-17,Kayla McBride,35.333333333333336,19,kaylamcbride,1022400081,16.5,100.0,-130.0,1.156111111111111
1022400081,2024,2024-06-17,Courtney Williams,26.016666666666666,6,courtneywilliams,1022400081,10.5,105.0,-140.0,1.156111111111111
1022400081,2024,2024-06-17,Napheesa Collier,36.416666666666664,16,napheesacollier,1022400081,21.5,-125.0,-105.0,1.156111111111111
1022400081,2024,2024-06-17,Alanna Smith,37.8,12,alannasmith,1022400081,11.5,-105.0,-125.0,1.156111111111111
1022400082,2024,2024-06-18,Dearica Hamby,30.333333333333332,8,dearicahamby,1022400082,16.5,-115.0,-115.0,1.156111111111111
1022400082,2024,2024-06-18,Cameron Brink,3.6166666666666667,0,cameronbrink,1022400082,8.5,120.0,-160.0,1.156111111111111
1022400082,2024,2024-06-18,Rickea Jackson,25.083333333333332,10,rickeajackson,1022400082,10.5,-130.0,-103.0,1.156111111111111
1022400082,2024,2024-06-18,DeWanna Bonner,30.583333333333332,16,dewannabonner,1022400082,17.5,-115.0,-115.0,1.156111111111111
1022400082,2024,2024-06-18,Alyssa Thomas,28.866666666666667,11,alyssathomas,1022400082,13.5,-110.0,-121.0,1.156111111111111
1022400082,2024,2024-06-18,Brionna Jones,24.616666666666667,13,brionnajones,1022400082,13.5,-110.0,-121.0,1.156111111111111
1022400082,2024,2024-06-18,DiJonai Carrington,28.433333333333334,12,dijonaicarrington,1022400082,12.5,-115.0,-115.0,1.156111111111111
1022400082,2024,2024-06-18,Tyasha Harris,31.033333333333335,14,tyashaharris,1022400082,10.5,-127.0,-105.0,1.156111111111111
1022400083,2024,2024-06-18,Betnijah Laney-Hamilton,34.266666666666666,12,betnijahlaneyhamilton,1022400083,12.5,-103.0,-130.0,1.156111111111111
1022400083,2024,2024-06-18,Breanna Stewart,35.95,28,breannastewart,1022400083,19.5,-130.0,100.0,1.156111111111111
1022400083,2024,2024-06-18,Jonquel Jones,36.28333333333333,17,jonqueljones,1022400083,16.5,105.0,-139.0,1.156111111111111
1022400083,2024,2024-06-18,Sabrina Ionescu,36.38333333333333,19,sabrinaionescu,1022400083,17.5,-103.0,-130.0,1.156111111111111
1022400083,2024,2024-06-18,Diana Taurasi,30.6,19,dianataurasi,1022400083,14.5,-132.0,100.0,1.156111111111111
1022400083,2024,2024-06-18,Brittney Griner,31.266666666666666,19,brittneygriner,1022400083,18.5,-115.0,-115.0,1.156111111111111
1022400083,2024,2024-06-18,Kahleah Copper,31.15,17,kahleahcopper,1022400083,22.5,-107.0,-125.0,1.156111111111111
1022400084,2024,2024-06-19,Ariel Atkins,35.06666666666667,27,arielatkins,1022400084,15.5,-135.0,105.0,1.156111111111111
1022400084,2024,2024-06-19,Aaliyah Edwards,20.366666666666667,4,aaliyahedwards,1022400084,12.5,100.0,-130.0,1.156111111111111
1022400084,2024,2024-06-19,Kelsey Mitchell,38.166666666666664,22,kelseymitchell,1022400084,16.5,-115.0,-115.0,1.156111111111111
1022400084,2024,2024-06-19,NaLyssa Smith,30.633333333333333,11,nalyssasmith,1022400084,11.5,-125.0,-105.0,1.156111111111111
1022400084,2024,2024-06-19,Aliyah Boston,36.61666666666667,22,aliyahboston,1022400084,14.5,-110.0,-120.0,1.156111111111111
1022400084,2024,2024-06-19,Caitlin Clark,36.61666666666667,18,caitlinclark,1022400084,18.5,-115.0,-115.0,1.156111111111111
1022400085,2024,2024-06-19,Kayla McBride,26.266666666666666,8,kaylamcbride,1022400085,16.5,100.0,-130.0,1.156111111111111
1022400085,2024,2024-06-19,Courtney Williams,26.5,7,courtneywilliams,1022400085,10.5,-115.0,-115.0,1.156111111111111
1022400085,2024,2024-06-19,Napheesa Collier,30.05,16,napheesacollier,1022400085,22.5,-105.0,-125.0,1.156111111111111
1022400085,2024,2024-06-19,Alanna Smith,21.7,4,alannasmith,1022400085,11.5,110.0,-145.0,1.156111111111111
1022400085,2024,2024-06-19,Tina Charles,32.35,14,tinacharles,1022400085,11.5,-135.0,105.0,1.156111111111111
1022400085,2024,2024-06-19,Allisha Gray,38.35,7,allishagray,1022400085,14.5,-130.0,100.0,1.156111111111111
1022400085,2024,2024-06-19,Rhyne Howard,24.216666666666665,6,rhynehoward,1022400085,16.5,-105.0,-125.0,1.156111111111111
1022400086,2024,2024-06-19,Kelsey Plum,34.483333333333334,11,kelseyplum,1022400086,17.5,-121.0,-110.0,1.156111111111111
1022400086,2024,2024-06-19,A'ja Wilson,32.45,27,ajawilson,1022400086,27.5,105.0,-135.0,1.156111111111111
1022400086,2024,2024-06-19,Jackie Young,34.8,32,jackieyoung,1022400086,17.5,-105.0,-125.0,1.156111111111111
1022400086,2024,2024-06-19,Nneka Ogwumike,32.333333333333336,21,nnekaogwumike,1022400086,16.5,-110.0,-120.0,1.156111111111111
1022400086,2024,2024-06-19,Skylar Diggins-Smith,31.566666666666666,10,skylardigginssmith,1022400086,15.5,-115.0,-115.0,1.156111111111111
1022400086,2024,2024-06-19,Jewell Loyd,34.5,1,jewellloyd,1022400086,20.5,-115.0,-115.0,1.156111111111111
1022400086,2024,2024-06-19,Ezi Magbegor,34.416666666666664,19,ezimagbegor,1022400086,13.5,120.0,-150.0,1.156111111111111
1022400087,2024,2024-06-20,Monique Billings,30.5,4,moniquebillings,1022400087,12.5,-135.0,105.0,1.156388888888889
1022400087,2024,2024-06-20,Teaira McCowan,25.733333333333334,7,teairamccowan,1022400087,13.5,-105.0,-125.0,1.156388888888889
1022400087,2024,2024-06-20,Marina Mabrey,29.4,19,marinamabrey,1022400087,14.5,-125.0,-105.0,1.156388888888889
1022400087,2024,2024-06-20,Chennedy Carter,26.9,19,chennedycarter,1022400087,14.5,-130.0,100.0,1.156388888888889
1022400087,2024,2024-06-20,Kamilla Cardoso,30.616666666666667,9,kamillacardoso,1022400087,10.5,-115.0,-115.0,1.156388888888889
1022400087,2024,2024-06-20,Angel Reese,29.05,16,angelreese,1022400087,12.5,-135.0,105.0,1.156388888888889
1022400088,2024,2024-06-20,Breanna Stewart,35.016666666666666,17,breannastewart,1022400088,19.5,-114.0,-114.0,1.156388888888889
1022400088,2024,2024-06-20,Jonquel Jones,33.333333333333336,22,jonqueljones,1022400088,16.5,-115.0,-115.0,1.156388888888889
1022400088,2024,2024-06-20,Sabrina Ionescu,37.833333333333336,31,sabrinaionescu,1022400088,17.5,-120.0,-110.0,1.156388888888889
1022400088,2024,2024-06-20,Dearica Hamby,31.483333333333334,9,dearicahamby,1022400088,16.5,100.0,-130.0,1.156388888888889
1022400088,2024,2024-06-20,Rickea Jackson,21.35,6,rickeajackson,1022400088,10.5,-120.0,-110.0,1.156388888888889
1022400089,2024,2024-06-21,Kelsey Mitchell,31.533333333333335,18,kelseymitchell,1022400089,16.5,-120.0,-110.0,1.156111111111111
1022400089,2024,2024-06-21,NaLyssa Smith,32.61666666666667,21,nalyssasmith,1022400089,12.5,-120.0,-110.0,1.156111111111111
1022400089,2024,2024-06-21,Aliyah Boston,25.85,10,aliyahboston,1022400089,15.5,-145.0,115.0,1.156111111111111
1022400089,2024,2024-06-21,Caitlin Clark,34.95,16,caitlinclark,1022400089,17.5,-115.0,-115.0,1.156111111111111
1022400089,2024,2024-06-21,Tina Charles,32.45,24,tinacharles,1022400089,14.5,-125.0,-105.0,1.156111111111111
1022400089,2024,2024-06-21,Allisha Gray,34.1,19,allishagray,1022400089,17.5,-115.0,-115.0,1.156111111111111
1022400090,2024,2024-06-21,Kelsey Plum,33.85,18,kelseyplum,1022400090,17.5,115.0,-145.0,1.156388888888889
1022400090,2024,2024-06-21,A'ja Wilson,34.25,26,ajawilson,1022400090,25.5,100.0,-130.0,1.156388888888889
1022400090,2024,2024-06-21,Jackie Young,30.916666666666668,8,jackieyoung,1022400090,17.5,-125.0,-105.0,1.156388888888889
1022400090,2024,2024-06-21,DeWanna Bonner,31.333333333333332,6,dewannabonner,1022400090,17.5,-115.0,-115.0,1.156388888888889
1022400090,2024,2024-06-21,Alyssa Thomas,32.083333333333336,6,alyssathomas,1022400090,12.5,-115.0,-115.0,1.156388888888889
1022400090,2024,2024-06-21,Brionna Jones,28.2,18,brionnajones,1022400090,13.5,-120.0,-110.0,1.156388888888889
1022400090,2024,2024-06-21,DiJonai Carrington,31.9,19,dijonaicarrington,1022400090,12.5,100.0,-130.0,1.156388888888889
1022400090,2024,2024-06-21,Tyasha Harris,32.88333333333333,9,tyashaharris,1022400090,11.5,-110.0,-120.0,1.156388888888889
1022400091,2024,2024-06-22,Monique Billings,14.333333333333334,2,moniquebillings,1022400091,10.5,-110.0,-118.0,1.156388888888889
1022400091,2024,2024-06-22,Teaira McCowan,14.25,6,teairamccowan,1022400091,12.5,-104.0,-125.0,1.156388888888889
1022400091,2024,2024-06-22,Arike Ogunbowale,33.63333333333333,6,arikeogunbowale,1022400091,24.5,-114.0,-114.0,1.156388888888889
1022400091,2024,2024-06-22,Stefanie Dolson,26.183333333333334,16,stefaniedolson,1022400091,9.5,-120.0,-108.0,1.156388888888889
1022400091,2024,2024-06-22,Karlie Samuelson,29.966666666666665,17,karliesamuelson,1022400091,9.5,-115.0,-113.0,1.156388888888889
1022400091,2024,2024-06-22,Ariel Atkins,25.0,7,arielatkins,1022400091,17.5,-115.0,-115.0,1.156388888888889
1022400092,2024,2024-06-22,Breanna Stewart,36.766666666666666,33,breannastewart,1022400092,18.5,-115.0,-115.0,1.156388888888889
1022400092,2024,2024-06-22,Jonquel Jones,31.733333333333334,14,jonqueljones,1022400092,17.5,-120.0,-110.0,1.156388888888889
1022400092,2024,2024-06-22,Sabrina Ionescu,34.96666666666667,24,sabrinaionescu,1022400092,18.5,-115.0,-115.0,1.156388888888889
1022400092,2024,2024-06-22,Dearica Hamby,31.5,20,dearicahamby,1022400092,15.5,-115.0,-115.0,1.156388888888889
1022400092,2024,2024-06-22,Aari McDonald,25.166666666666668,2,aarimcdonald,1022400092,12.5,100.0,-130.0,1.156388888888889
1022400092,2024,2024-06-22,Rickea Jackson,16.183333333333334,7,rickeajackson,1022400092,10.5,104.0,-135.0,1.156388888888889
1022400093,2024,2024-06-22,Diana Taurasi,24.216666666666665,7,dianataurasi,1022400093,15.5,100.0,-130.0,1.156388888888889
1022400093,2024,2024-06-22,Brittney Griner,27.933333333333334,10,brittneygriner,1022400093,19.5,105.0,-135.0,1.156388888888889
1022400093,2024,2024-06-22,Kahleah Copper,31.933333333333334,9,kahleahcopper,1022400093,21.5,100.0,-130.0,1.156388888888889
1022400093,2024,2024-06-22,Kayla McBride,32.36666666666667,9,kaylamcbride,1022400093,16.5,-110.0,-120.0,1.156388888888889
1022400093,2024,2024-06-22,Courtney Williams,24.133333333333333,12,courtneywilliams,1022400093,10.5,-105.0,-125.0,1.156388888888889
1022400093,2024,2024-06-22,Napheesa Collier,36.916666666666664,23,napheesacollier,1022400093,21.5,-120.0,-110.0,1.156388888888889
1022400093,2024,2024-06-22,Alanna Smith,22.433333333333334,14,alannasmith,1022400093,11.5,100.0,-130.0,1.156388888888889
1022400094,2024,2024-06-23,Breanna Stewart,29.283333333333335,17,breannastewart,1022400094,20.5,-115.0,-115.0,1.156388888888889
1022400094,2024,2024-06-23,Jonquel Jones,31.0,15,jonqueljones,1022400094,17.5,-110.0,-120.0,1.156388888888889
1022400094,2024,2024-06-23,Sabrina Ionescu,31.016666666666666,26,sabrinaionescu,1022400094,19.5,-110.0,-120.0,1.156388888888889
1022400094,2024,2024-06-23,Tina Charles,21.95,19,tinacharles,1022400094,15.5,-105.0,-125.0,1.156388888888889
1022400094,2024,2024-06-23,Allisha Gray,27.683333333333334,8,allishagray,1022400094,17.5,-105.0,-125.0,1.156388888888889
1022400095,2024,2024-06-23,Natasha Howard,30.083333333333332,26,natashahoward,1022400095,14.5,-115.0,-115.0,1.156388888888889
1022400095,2024,2024-06-23,Monique Billings,29.866666666666667,8,moniquebillings,1022400095,8.5,-110.0,-120.0,1.156388888888889
1022400095,2024,2024-06-23,Teaira McCowan,10.466666666666667,1,teairamccowan,1022400095,10.5,-120.0,-110.0,1.156388888888889
1022400095,2024,2024-06-23,Arike Ogunbowale,40.0,23,arikeogunbowale,1022400095,23.5,-115.0,-115.0,1.156388888888889
1022400095,2024,2024-06-23,Sevgi Uzun,34.45,9,sevgiuzun,1022400095,8.5,100.0,-130.0,1.156388888888889
1022400095,2024,2024-06-23,Stefanie Dolson,32.21666666666667,18,stefaniedolson,1022400095,10.5,-120.0,-110.0,1.156388888888889
1022400095,2024,2024-06-23,Karlie Samuelson,29.133333333333333,13,karliesamuelson,1022400095,9.5,-135.0,105.0,1.156388888888889
1022400095,2024,2024-06-23,Ariel Atkins,31.466666666666665,12,arielatkins,1022400095,16.5,-115.0,-115.0,1.156388888888889
1022400096,2024,2024-06-23,Kelsey Mitchell,36.11666666666667,24,kelseymitchell,1022400096,17.5,-105.0,-125.0,1.156388888888889
1022400096,2024,2024-06-23,NaLyssa Smith,28.2,12,nalyssasmith,1022400096,12.5,-150.0,115.0,1.156388888888889
1022400096,2024,2024-06-23,Aliyah Boston,36.31666666666667,18,aliyahboston,1022400096,15.5,-110.0,-120.0,1.156388888888889
1022400096,2024,2024-06-23,Caitlin Clark,39.983333333333334,17,caitlinclark,1022400096,17.5,100.0,-130.0,1.156388888888889
1022400096,2024,2024-06-23,Marina Mabrey,33.75,6,marinamabrey,1022400096,16.5,105.0,-140.0,1.156388888888889
1022400096,2024,2024-06-23,Chennedy Carter,29.166666666666668,23,chennedycarter,1022400096,15.5,-140.0,110.0,1.156388888888889
1022400096,2024,2024-06-23,Dana Evans,13.15,2,danaevans,1022400096,10.5,105.0,-140.0,1.156388888888889
1022400096,2024,2024-06-23,Kamilla Cardoso,27.85,16,kamillacardoso,1022400096,10.5,105.0,-135.0,1.156388888888889
1022400096,2024,2024-06-23,Angel Reese,36.11666666666667,25,angelreese,1022400096,13.5,-128.0,-102.0,1.156388888888889
1022400097,2024,2024-06-23,DeWanna Bonner,33.55,9,dewannabonner,1022400097,16.5,-115.0,-115.0,1.156388888888889
1022400097,2024,2024-06-23,Alyssa Thomas,36.15,14,alyssathomas,1022400097,12.5,100.0,-130.0,1.156388888888889
1022400097,2024,2024-06-23,Brionna Jones,30.033333333333335,14,brionnajones,1022400097,13.5,-115.0,-115.0,1.156388888888889
1022400097,2024,2024-06-23,DiJonai Carrington,25.116666666666667,2,dijonaicarrington,1022400097,12.5,105.0,-140.0,1.156388888888889
1022400097,2024,2024-06-23,Tyasha Harris,32.9,10,tyashaharris,1022400097,10.5,105.0,-139.0,1.156388888888889
1022400097,2024,2024-06-23,Nneka Ogwumike,35.233333333333334,13,nnekaogwumike,1022400097,16.5,-115.0,-115.0,1.156388888888889
1022400097,2024,2024-06-23,Skylar Diggins-Smith,37.53333333333333,13,skylardigginssmith,1022400097,13.5,-115.0,-115.0,1.156388888888889
1022400097,2024,2024-06-23,Jewell Loyd,37.233333333333334,16,jewellloyd,1022400097,18.5,-120.0,-110.0,1.156388888888889
1022400097,2024,2024-06-23,Ezi Magbegor,33.25,11,ezimagbegor,1022400097,12.5,105.0,-140.0,1.156388888888889
1022400098,2024,2024-06-27,Natasha Howard,27.083333333333332,6,natashahoward,1022400098,14.5,-132.0,100.0,1.156111111111111
1022400098,2024,2024-06-27,Arike Ogunbowale,38.78333333333333,23,arikeogunbowale,1022400098,21.5,100.0,-132.0,1.156111111111111
1022400098,2024,2024-06-27,Kayla McBride,39.4,11,kaylamcbride,1022400098,16.5,100.0,-130.0,1.156111111111111
1022400098,2024,2024-06-27,Courtney Williams,18.6,3,courtneywilliams,1022400098,10.5,-125.0,-105.0,1.156111111111111
1022400098,2024,2024-06-27,Napheesa Collier,39.583333333333336,29,napheesacollier,1022400098,22.5,-107.0,-125.0,1.156111111111111
1022400098,2024,2024-06-27,Alanna Smith,21.0,15,alannasmith,1022400098,11.5,-115.0,-115.0,1.156111111111111
1022400098,2024,2024-06-27,Bridget Carleton,27.683333333333334,17,bridgetcarleton,1022400098,10.5,110.0,-145.0,1.156111111111111
1022400099,2024,2024-06-27,Stefanie Dolson,34.38333333333333,18,stefaniedolson,1022400099,9.5,-125.0,-105.0,1.156111111111111
1022400099,2024,2024-06-27,Ariel Atkins,36.983333333333334,10,arielatkins,1022400099,14.5,-110.0,-120.0,1.156111111111111
1022400099,2024,2024-06-27,DeWanna Bonner,43.85,24,dewannabonner,1022400099,16.5,-125.0,-105.0,1.156111111111111
1022400099,2024,2024-06-27,Alyssa Thomas,36.5,7,alyssathomas,1022400099,12.5,-120.0,-110.0,1.156111111111111
1022400099,2024,2024-06-27,Brionna Jones,33.083333333333336,7,brionnajones,1022400099,14.5,-110.0,-120.0,1.156111111111111
1022400099,2024,2024-06-27,DiJonai Carrington,32.46666666666667,22,dijonaicarrington,1022400099,11.5,-140.0,110.0,1.156111111111111
1022400099,2024,2024-06-27,Tyasha Harris,37.016666666666666,23,tyashaharris,1022400099,10.5,-115.0,-115.0,1.156111111111111
1022400100,2024,2024-06-27,Kelsey Plum,34.1,21,kelseyplum,1022400100,16.5,-130.0,100.0,1.156111111111111
1022400100,2024,2024-06-27,A'ja Wilson,33.733333333333334,31,ajawilson,1022400100,26.5,-120.0,-110.0,1.156111111111111
1022400100,2024,2024-06-27,Jackie Young,35.333333333333336,22,jackieyoung,1022400100,17.5,-115.0,-115.0,1.156111111111111
1022400100,2024,2024-06-27,Marina Mabrey,35.56666666666667,21,marinamabrey,1022400100,14.5,-125.0,-104.0,1.156111111111111
1022400100,2024,2024-06-27,Chennedy Carter,34.13333333333333,20,chennedycarter,1022400100,16.5,-104.0,-125.0,1.156111111111111
