player_id,season,player_name,age,birthdate,height_str,height_inches,weight_lbs,draft_year,draft_round,draft_number,draft_raw,college,country,position_raw,source,cpi_enriched
1630462,2021,Aari McDonald,23.0,1998-08-20T00:00:00,5-6,66.0,141.0,2021,1,3,2021|1|3,Arizona,USA,Guard,leaguedashplayerbiostats,True
100720,2022,Sue Bird,42.0,1980-10-16T00:00:00,5-9,69.0,150.0,2002,1,1,2002|1|1,Connecticut,USA,Guard,leaguedashplayerbiostats,True
100940,2022,Diana Taurasi,41.0,1982-06-11T00:00:00,6-0,72.0,163.0,2004,1,1,2004|1|1,Connecticut,USA,Guard,leaguedashplayerbiostats,True
201480,2022,Sylvia Fowles,37.0,1985-10-06T00:00:00,6-6,78.0,219.0,2008,1,2,2008|1|2,Louisiana State,USA,Center,leaguedashplayerbiostats,True
201496,2022,Candace Parker,37.0,1986-04-19T00:00:00,6-4,76.0,184.0,2008,1,1,2008|1|1,Tennessee,USA,Forward-Center,leaguedashplayerbiostats,True
201516,2022,Allie Quigley,37.0,1986-06-20T00:00:00,5-10,70.0,142.0,2008,2,22,2008|2|22,DePaul,USA,Guard,leaguedashplayerbiostats,True
201881,2022,Angel McCoughtry,36.0,1986-09-10T00:00:00,6-1,73.0,177.0,2009,1,1,2009|1|1,Louisville,USA,Forward-Guard,leaguedashplayerbiostats,True
201886,2022,DeWanna Bonner,35.0,1987-08-21T00:00:00,6-4,76.0,143.0,2009,1,5,2009|1|5,Auburn,USA,Forward-Guard,leaguedashplayerbiostats,True
201896,2022,Briann January,36.0,1987-01-11T00:00:00,5-8,68.0,148.0,2009,1,6,2009|1|6,Arizona State,USA,Guard,leaguedashplayerbiostats,True
201911,2022,Kristi Toliver,36.0,1987-01-27T00:00:00,5-7,67.0,130.0,2009,1,3,2009|1|3,Maryland,USA,Guard,leaguedashplayerbiostats,True
201913,2022,Kia Vaughn,36.0,1987-01-24T00:00:00,6-4,76.0,205.0,2009,1,8,2009|1|8,Rutgers,USA,Center,leaguedashplayerbiostats,True
202250,2022,Tina Charles,34.0,1988-12-05T00:00:00,6-4,76.0,192.0,2010,1,1,2010|1|1,Connecticut,USA,Center,leaguedashplayerbiostats,True
202252,2022,Alysha Clark,35.0,1987-07-07T00:00:00,5-11,71.0,167.0,2010,2,17,2010|2|17,Middle Tennessee,USA,Forward,leaguedashplayerbiostats,True
202259,2022,Epiphanny Prince,35.0,1988-01-11T00:00:00,5-9,69.0,179.0,2010,1,4,2010|1|4,Rutgers,USA,Guard,leaguedashplayerbiostats,True
202633,2022,Liz Cambage,31.0,1991-08-18T00:00:00,6-9,81.0,216.0,2011,1,2,2011|1|2,None,Australia,Center,leaguedashplayerbiostats,True
202641,2022,Sydney Colson,33.0,1989-08-06T00:00:00,5-8,68.0,140.0,2011,2,16,2011|2|16,Texas A&M,USA,Guard,leaguedashplayerbiostats,True
202650,2022,Jantel Lavender,34.0,1988-11-12T00:00:00,6-4,76.0,185.0,2011,1,5,2011|1|5,Ohio State,USA,Forward,leaguedashplayerbiostats,True
202658,2022,Danielle Robinson,34.0,1989-05-10T00:00:00,5-9,69.0,137.0,2011,1,6,2011|1|6,Oklahoma,USA,Guard,leaguedashplayerbiostats,True
202662,2022,Jasmine Thomas,33.0,1989-09-30T00:00:00,5-9,69.0,143.0,2011,1,12,2011|1|12,Duke,USA,Guard,leaguedashplayerbiostats,True
202664,2022,Courtney Vandersloot,34.0,1989-02-08T00:00:00,5-8,68.0,137.0,2011,1,3,2011|1|3,Gonzaga,USA,Guard,leaguedashplayerbiostats,True
203014,2022,Nneka Ogwumike,32.0,1990-07-02T00:00:00,6-2,74.0,174.0,2012,1,1,2012|1|1,Stanford,USA,Forward,leaguedashplayerbiostats,True
203024,2022,Damiris Dantas,30.0,1992-11-17T00:00:00,6-3,75.0,212.0,2012,1,12,2012|1|12,None,Brazil,Center-Forward,leaguedashplayerbiostats,True
203026,2022,Tiffany Hayes,33.0,1989-09-20T00:00:00,5-10,70.0,155.0,2012,2,14,2012|2|14,Connecticut,USA,Guard,leaguedashplayerbiostats,True
203029,2022,Riquna Williams,33.0,1990-05-28T00:00:00,5-7,67.0,165.0,2012,2,17,2012|2|17,Miami,USA,Guard,leaguedashplayerbiostats,True
203035,2022,Shey Peddy,34.0,1988-10-28T00:00:00,5-7,67.0,145.0,2012,2,23,2012|2|23,Temple,USA,Guard,leaguedashplayerbiostats,True
203389,2022,Yvonne Turner,35.0,1987-10-13T00:00:00,5-10,70.0,131.0,,,,Undrafted|Undrafted|Undrafted,Nebraska,USA,Guard,leaguedashplayerbiostats,True
203398,2022,Brittney Griner,,1990-10-18T00:00:00,6-9,81.0,219.0,2013,1,1,2013|1|1,Baylor,USA,Center,commonplayerinfo,True
203399,2022,Elena Delle Donne,33.0,1989-09-05T00:00:00,6-5,77.0,187.0,2013,1,2,2013|1|2,Delaware,USA,Forward-Guard,leaguedashplayerbiostats,True
203400,2022,Skylar Diggins,32.0,1990-08-02T00:00:00,5-9,69.0,145.0,2013,1,3,2013|1|3,Notre Dame,USA,Guard,leaguedashplayerbiostats,True
203403,2022,Tianna Hawkins,32.0,1991-03-02T00:00:00,6-3,75.0,186.0,2013,1,6,2013|1|6,Maryland,USA,Forward,leaguedashplayerbiostats,True
203416,2022,Emma Meesseman,30.0,1993-05-13T00:00:00,6-4,76.0,191.0,2013,2,19,2013|2|19,None,Belgium,Forward,leaguedashplayerbiostats,True
203822,2022,Rebekah Gardner,32.0,1990-07-09T00:00:00,6-1,73.0,130.0,,,,Undrafted|Undrafted|Undrafted,UCLA,USA,Guard,leaguedashplayerbiostats,True
203823,2022,Chiney Ogwumike,31.0,1992-03-21T00:00:00,6-3,75.0,183.0,2014,1,1,2014|1|1,Stanford,USA,Forward-Center,leaguedashplayerbiostats,True
203824,2022,Odyssey Sims,30.0,1992-07-13T00:00:00,5-8,68.0,155.0,2014,1,2,2014|1|2,Baylor,USA,Guard,leaguedashplayerbiostats,True
203825,2022,Kayla McBride,31.0,1992-06-25T00:00:00,5-11,71.0,186.0,2014,1,3,2014|1|3,Notre Dame,USA,Guard,leaguedashplayerbiostats,True
203826,2022,Alyssa Thomas,31.0,1992-04-12T00:00:00,6-2,74.0,190.0,2014,1,4,2014|1|4,Maryland,USA,Forward,leaguedashplayerbiostats,True
203827,2022,Natasha Howard,31.0,1991-09-02T00:00:00,6-2,74.0,165.0,2014,1,5,2014|1|5,Florida State,USA,Forward,leaguedashplayerbiostats,True
203828,2022,Stefanie Dolson,31.0,1992-01-08T00:00:00,6-5,77.0,235.0,2014,1,6,2014|1|6,Connecticut,USA,Center,leaguedashplayerbiostats,True
203829,2022,Bria Hartley,30.0,1992-09-30T00:00:00,5-9,69.0,148.0,2014,1,7,2014|1|7,Connecticut,USA,Guard,leaguedashplayerbiostats,True
203831,2022,Natalie Achonwa,30.0,1992-11-22T00:00:00,6-3,75.0,198.0,2014,1,9,2014|1|9,Notre Dame,Canada,Forward,leaguedashplayerbiostats,True
203833,2022,Chelsea Gray,30.0,1992-10-08T00:00:00,5-11,71.0,170.0,2014,1,11,2014|1|11,Duke,USA,Guard,leaguedashplayerbiostats,True
203849,2022,Theresa Plaisance,31.0,1992-05-18T00:00:00,6-5,77.0,200.0,2014,3,27,2014|3|27,Louisiana State,USA,Forward,leaguedashplayerbiostats,True
203855,2022,Stephanie Talbot,29.0,1994-06-15T00:00:00,6-2,74.0,192.0,2014,3,33,2014|3|33,None,Australia,Forward,leaguedashplayerbiostats,True
203866,2022,Kayla Thornton,30.0,1992-10-20T00:00:00,6-1,73.0,190.0,,,,Undrafted|Undrafted|Undrafted,Texas-El Paso,USA,Forward,leaguedashplayerbiostats,True
204296,2022,Rebecca Allen,30.0,1992-11-06T00:00:00,6-2,74.0,162.0,,,,Undrafted|Undrafted|Undrafted,None,Australia,Forward-Guard,leaguedashplayerbiostats,True
204319,2022,Jewell Loyd,29.0,1993-10-05T00:00:00,5-10,70.0,148.0,2015,1,1,2015|1|1,Notre Dame,USA,Guard,leaguedashplayerbiostats,True
204322,2022,Elizabeth Williams,30.0,1993-06-23T00:00:00,6-3,75.0,200.0,2015,1,4,2015|1|4,Duke,United Kingdom,Center-Forward,leaguedashplayerbiostats,True
204323,2022,Cheyenne Parker-Tyus,30.0,1992-08-22T00:00:00,6-4,76.0,193.0,2015,1,5,2015|1|5,Middle Tennessee,USA,Forward,leaguedashplayerbiostats,True
204324,2022,Dearica Hamby,29.0,1993-11-06T00:00:00,6-3,75.0,189.0,2015,1,6,2015|1|6,Wake Forest,USA,Forward,leaguedashplayerbiostats,True
204329,2022,Kiah Stokes,30.0,1993-03-30T00:00:00,6-3,75.0,191.0,2015,1,11,2015|1|11,Connecticut,USA,Center,leaguedashplayerbiostats,True
204330,2022,Isabelle Harrison,29.0,1993-09-27T00:00:00,6-3,75.0,183.0,2015,1,12,2015|1|12,Tennessee,USA,Forward,leaguedashplayerbiostats,True
204333,2022,Natasha Cloud,31.0,1992-02-22T00:00:00,5-9,69.0,160.0,2015,2,15,2015|2|15,St. Joseph's (PA),USA,Guard,leaguedashplayerbiostats,True
204334,2022,Reshanda Gray,30.0,1993-06-01T00:00:00,6-2,74.0,192.0,2015,2,16,2015|2|16,California,USA,Forward,leaguedashplayerbiostats,True
204335,2022,Betnijah Laney-Hamilton,29.0,1993-10-29T00:00:00,6-0,72.0,166.0,2015,2,17,2015|2|17,Rutgers,USA,Guard-Forward,leaguedashplayerbiostats,True
204365,2022,Erica Wheeler,32.0,1991-05-02T00:00:00,5-7,67.0,143.0,,,,Undrafted|Undrafted|Undrafted,Rutgers,USA,Guard,leaguedashplayerbiostats,True
1627668,2022,Breanna Stewart,28.0,1994-08-27T00:00:00,6-4,76.0,170.0,2016,1,1,2016|1|1,Connecticut,USA,Forward,leaguedashplayerbiostats,True
1627669,2022,Moriah Jefferson,29.0,1994-03-08T00:00:00,5-6,66.0,130.0,2016,1,2,2016|1|2,Connecticut,USA,Guard,leaguedashplayerbiostats,True
1627671,2022,Rachel Banham,29.0,1993-07-15T00:00:00,5-10,70.0,175.0,2016,1,4,2016|1|4,Minnesota,USA,Guard,leaguedashplayerbiostats,True
1627672,2022,Aerial Powers,29.0,1994-01-17T00:00:00,5-11,71.0,166.0,2016,1,5,2016|1|5,Michigan State,USA,Guard,leaguedashplayerbiostats,True
1627673,2022,Jonquel Jones,29.0,1994-01-05T00:00:00,6-6,78.0,215.0,2016,1,6,2016|1|6,George Washington,Bahamas,Center,leaguedashplayerbiostats,True
1627674,2022,Kahleah Copper,28.0,1994-08-28T00:00:00,6-1,73.0,165.0,2016,1,7,2016|1|7,Rutgers,USA,Guard-Forward,leaguedashplayerbiostats,True
1627675,2022,Courtney Williams,29.0,1994-05-11T00:00:00,5-8,68.0,139.0,2016,1,8,2016|1|8,South Florida,USA,Guard,leaguedashplayerbiostats,True
1627676,2022,Tiffany Mitchell,28.0,1994-09-23T00:00:00,5-9,69.0,152.0,2016,1,9,2016|1|9,South Carolina,USA,Guard,leaguedashplayerbiostats,True
1627700,2022,Julie Allemand,26.0,1996-07-07T00:00:00,5-8,68.0,147.0,2016,3,33,2016|3|33,None,Belgium,Guard,leaguedashplayerbiostats,True
1628242,2022,Emma Cannon,34.0,1989-06-01T00:00:00,6-2,74.0,190.0,,,,Undrafted|Undrafted|Undrafted,Florida Southern,USA,Forward,leaguedashplayerbiostats,True
1628244,2022,Sami Whitcomb,34.0,1988-07-20T00:00:00,5-10,70.0,145.0,,,,Undrafted|Undrafted|Undrafted,Washington,Australia,Guard,leaguedashplayerbiostats,True
1628263,2022,Lindsay Allen,28.0,1995-03-20T00:00:00,5-8,68.0,145.0,2017,2,14,2017|2|14,Notre Dame,USA,Guard,leaguedashplayerbiostats,True
1628268,2022,Alaina Coates,28.0,1995-04-07T00:00:00,6-4,76.0,225.0,2017,1,2,2017|1|2,South Carolina,USA,Center,leaguedashplayerbiostats,True
1628269,2022,Nia Coffey,28.0,1995-06-11T00:00:00,6-1,73.0,182.0,2017,1,5,2017|1|5,Northwestern,USA,Forward,leaguedashplayerbiostats,True
1628273,2022,Kaela Davis,28.0,1995-03-15T00:00:00,6-2,74.0,170.0,2017,1,10,2017|1|10,South Carolina,USA,Forward,leaguedashplayerbiostats,True
1628276,2022,Kelsey Plum,28.0,1994-08-24T00:00:00,5-8,68.0,145.0,2017,1,1,2017|1|1,Washington,USA,Guard,leaguedashplayerbiostats,True
1628277,2022,Allisha Gray,28.0,1995-01-12T00:00:00,6-0,72.0,167.0,2017,1,4,2017|1|4,South Carolina,USA,Guard,leaguedashplayerbiostats,True
1628278,2022,Shatori Walker-Kimbrough,28.0,1995-05-18T00:00:00,5-9,69.0,140.0,2017,1,6,2017|1|6,Maryland,USA,Guard,leaguedashplayerbiostats,True
1628279,2022,Brittney Sykes,29.0,1994-02-07T00:00:00,5-9,69.0,154.0,2017,1,7,2017|1|7,Syracuse,USA,Guard,leaguedashplayerbiostats,True
1628280,2022,Brionna Jones,27.0,1995-12-18T00:00:00,6-3,75.0,210.0,2017,1,8,2017|1|8,Maryland,USA,Forward,leaguedashplayerbiostats,True
1628287,2022,Jennie Simms,29.0,1994-04-21T00:00:00,6-0,72.0,165.0,2017,2,18,2017|2|18,Old Dominion,USA,Guard,leaguedashplayerbiostats,True
1628304,2022,Yvonne Anderson,33.0,1990-03-08T00:00:00,5-7,67.0,148.0,,,,Undrafted|Undrafted|Undrafted,University of Texas at Austin,USA,Guard,leaguedashplayerbiostats,True
1628317,2022,Karlie Samuelson,28.0,1995-05-10T00:00:00,6-0,72.0,160.0,,,,Undrafted|Undrafted|Undrafted,Stanford,USA,Guard,leaguedashplayerbiostats,True
1628878,2022,Ariel Atkins,26.0,1996-07-30T00:00:00,5-8,68.0,167.0,2018,1,7,2018|1|7,Texas-Austin,USA,Guard,leaguedashplayerbiostats,True
1628881,2022,Monique Billings,27.0,1996-05-02T00:00:00,6-4,76.0,192.0,2018,2,15,2018|2|15,UCLA,USA,Forward,leaguedashplayerbiostats,True
1628882,2022,Lexie Brown,28.0,1994-10-27T00:00:00,5-9,69.0,162.0,2018,1,9,2018|1|9,Duke,USA,Guard,leaguedashplayerbiostats,True
1628886,2022,Jordin Canada,27.0,1995-08-11T00:00:00,5-6,66.0,135.0,2018,1,5,2018|1|5,UCLA,USA,Guard,leaguedashplayerbiostats,True
1628890,2022,Diamond DeShields,28.0,1995-03-05T00:00:00,6-1,73.0,172.0,2018,1,3,2018|1|3,Tennessee,USA,Guard,leaguedashplayerbiostats,True
1628899,2022,Myisha Hines-Allen,28.0,1995-05-30T00:00:00,6-1,73.0,200.0,2018,2,19,2018|2|19,Louisville,USA,Forward,leaguedashplayerbiostats,True
1628909,2022,Kelsey Mitchell,27.0,1995-11-12T00:00:00,5-8,68.0,160.0,2018,1,2,2018|1|2,Ohio State,USA,Guard,leaguedashplayerbiostats,True
1628915,2022,Kia Nurse,,1996-02-22T00:00:00,6-0,72.0,195.0,2018,1,10,2018|1|10,Connecticut,Canada,Guard,commonplayerinfo,True
1628920,2022,Mercedes Russell,27.0,1995-07-27T00:00:00,6-6,78.0,195.0,2018,2,22,2018|2|22,Tennessee,USA,Center,leaguedashplayerbiostats,True
1628922,2022,Azura Stevens,27.0,1996-02-01T00:00:00,6-6,78.0,180.0,2018,1,6,2018|1|6,Connecticut,USA,Forward-Center,leaguedashplayerbiostats,True
1628927,2022,Victoria Vivians,28.0,1994-11-17T00:00:00,6-1,73.0,183.0,2018,1,8,2018|1|8,Mississippi State,USA,Guard-Forward,leaguedashplayerbiostats,True
1628929,2022,Kristy Wallace,27.0,1996-01-03T00:00:00,5-11,71.0,157.0,2018,2,16,2018|2|16,Baylor,Australia,Guard,leaguedashplayerbiostats,True
1628931,2022,Gabby Williams,26.0,1996-09-09T00:00:00,5-11,71.0,172.0,2018,1,4,2018|1|4,Connecticut,USA,Forward,leaguedashplayerbiostats,True
1628932,2022,A'ja Wilson,26.0,1996-08-08T00:00:00,6-4,76.0,195.0,2018,1,1,2018|1|1,South Carolina,USA,Center,leaguedashplayerbiostats,True
1629476,2022,Asia (AD) Durr,26.0,1997-04-05T00:00:00,5-10,70.0,151.0,2019,1,2,2019|1|2,Louisville,USA,Guard,leaguedashplayerbiostats,True
1629477,2022,Sabrina Ionescu,25.0,1997-12-06T00:00:00,5-11,71.0,165.0,2020,1,1,2020|1|1,Oregon,USA,Guard,leaguedashplayerbiostats,True
1629478,2022,Katie Lou Samuelson,26.0,1997-06-13T00:00:00,6-3,75.0,163.0,2019,1,4,2019|1|4,Connecticut,USA,Guard,leaguedashplayerbiostats,True
1629479,2022,Teaira McCowan,26.0,1996-09-28T00:00:00,6-7,79.0,239.0,2019,1,3,2019|1|3,Mississippi State,USA,Center,leaguedashplayerbiostats,True
1629481,2022,Arike Ogunbowale,26.0,1997-03-02T00:00:00,5-8,68.0,165.0,2019,1,5,2019|1|5,Notre Dame,USA,Guard,leaguedashplayerbiostats,True
1629482,2022,Sophie Cunningham,26.0,1996-08-16T00:00:00,6-1,73.0,170.0,2019,2,13,2019|2|13,Missouri,USA,Guard,leaguedashplayerbiostats,True
1629483,2022,Napheesa Collier,26.0,1996-09-23T00:00:00,6-1,73.0,185.0,2019,1,6,2019|1|6,Connecticut,USA,Forward,leaguedashplayerbiostats,True
1629484,2022,Megan Gustafson,26.0,1996-12-13T00:00:00,6-3,75.0,195.0,2019,2,17,2019|2|17,Iowa,USA,Center,leaguedashplayerbiostats,True
1629485,2022,Kristine Anigwe,26.0,1997-03-31T00:00:00,6-4,76.0,200.0,2019,1,9,2019|1|9,California,USA,Forward-Center,leaguedashplayerbiostats,True
1629488,2022,Brianna Turner,26.0,1996-07-05T00:00:00,6-3,75.0,170.0,2019,1,11,2019|1|11,Notre Dame,USA,Forward-Center,leaguedashplayerbiostats,True
1629491,2022,Jessica Shepard,26.0,1996-09-11T00:00:00,6-4,76.0,184.0,2019,2,16,2019|2|16,Notre Dame,USA,Forward,leaguedashplayerbiostats,True
1629492,2022,Beatrice Mompremier,26.0,1996-08-08T00:00:00,6-4,76.0,190.0,2020,2,20,2020|2|20,Miami,USA,Forward,leaguedashplayerbiostats,True
1629496,2022,Ezi Magbegor,23.0,1999-08-13T00:00:00,6-4,76.0,176.0,2019,1,12,2019|1|12,None,Australia,Forward-Center,leaguedashplayerbiostats,True
1629497,2022,Marina Mabrey,26.0,1996-09-14T00:00:00,5-11,71.0,170.0,2019,2,19,2019|2|19,Notre Dame,USA,Guard,leaguedashplayerbiostats,True
1629498,2022,Jackie Young,25.0,1997-09-16T00:00:00,6-0,72.0,165.0,2019,1,1,2019|1|1,Notre Dame,USA,Guard,leaguedashplayerbiostats,True
1629501,2022,Alanna Smith,26.0,1996-09-10T00:00:00,6-4,76.0,180.0,2019,1,8,2019|1|8,Stanford,Australia,Forward,leaguedashplayerbiostats,True
1629524,2022,Bridget Carleton,26.0,1997-05-22T00:00:00,6-1,73.0,190.0,2019,2,21,2019|2|21,Iowa State,Canada,Forward,leaguedashplayerbiostats,True
1629546,2022,Marine Johannes,28.0,1995-01-21T00:00:00,5-10,70.0,134.0,,,,Undrafted|Undrafted|Undrafted,None,France,Guard,leaguedashplayerbiostats,True
1629566,2022,Han Xu,23.0,1999-10-31T00:00:00,6-10,82.0,193.0,2019,2,14,2019|2|14,None,China,Center,leaguedashplayerbiostats,True
1629567,2022,Natisha Hiedeman,26.0,1997-02-10T00:00:00,5-8,68.0,135.0,2019,2,18,2019|2|18,Marquette,USA,Guard,leaguedashplayerbiostats,True
1629568,2022,Kennedy Burke,26.0,1997-02-14T00:00:00,6-1,73.0,182.0,2019,2,22,2019|2|22,UCLA,USA,Guard-Forward,leaguedashplayerbiostats,True
1629574,2022,Li Yueru,24.0,1999-03-28T00:00:00,6-7,79.0,,2019,3,35,2019|3|35,None,China,Center,leaguedashplayerbiostats,True
1630096,2022,DiJonai Carrington,25.0,1998-01-08T00:00:00,5-11,71.0,175.0,2021,2,20,2021|2|20,Baylor,USA,Guard-Forward,leaguedashplayerbiostats,True
1630097,2022,Kaila Charles,25.0,1998-03-23T00:00:00,6-1,73.0,170.0,2020,2,23,2020|2|23,Maryland,USA,Guard-Forward,leaguedashplayerbiostats,True
1630101,2022,Crystal Dangerfield,25.0,1998-05-11T00:00:00,5-5,65.0,130.0,2020,2,16,2020|2|16,Connecticut,USA,Guard,leaguedashplayerbiostats,True
1630112,2022,Tyasha Harris,25.0,1998-05-01T00:00:00,5-10,70.0,152.0,2020,1,7,2020|1|7,South Carolina,USA,Guard,leaguedashplayerbiostats,True
1630113,2022,Ruthy Hebard,25.0,1998-04-28T00:00:00,6-4,76.0,190.0,2020,1,8,2020|1|8,Oregon,USA,Forward,leaguedashplayerbiostats,True
1630115,2022,Joyner Holmes,25.0,1998-02-22T00:00:00,6-3,75.0,210.0,2020,2,19,2020|2|19,University of Texas at Austin,USA,Forward,leaguedashplayerbiostats,True
1630119,2022,Jazmine Jones,26.0,1996-10-15T00:00:00,6-0,72.0,160.0,2020,1,12,2020|1|12,Louisville,USA,Guard,leaguedashplayerbiostats,True
1630120,2022,Stephanie Jones,24.0,1998-07-10T00:00:00,6-2,74.0,185.0,,,,Undrafted|Undrafted|Undrafted,Maryland,USA,Forward,leaguedashplayerbiostats,True
1630136,2022,Megan Walker,24.0,1998-11-23T00:00:00,6-1,73.0,175.0,2020,1,9,2020|1|9,Connecticut,USA,Forward,leaguedashplayerbiostats,True
1630139,2022,Jocelyn Willoughby,25.0,1998-03-25T00:00:00,6-0,72.0,180.0,2020,1,10,2020|1|10,Virginia,USA,Forward-Guard,leaguedashplayerbiostats,True
1630149,2022,Satou Sabally,25.0,1998-04-25T00:00:00,6-4,76.0,175.0,2020,1,2,2020|1|2,Oregon,Germany,Forward,leaguedashplayerbiostats,True
1630150,2022,Chennedy Carter,24.0,1998-11-14T00:00:00,5-9,69.0,143.0,2020,1,4,2020|1|4,Texas A&M,USA,Guard,leaguedashplayerbiostats,True
1630154,2022,Kamiah Smalls,25.0,1998-04-17T00:00:00,5-10,70.0,161.0,2020,3,28,2020|3|28,James Madison,USA,Guard,leaguedashplayerbiostats,True
1630386,2022,Awak Kuier,21.0,2001-08-19T00:00:00,6-4,76.0,168.0,2021,1,2,2021|1|2,None,Finland,Forward,leaguedashplayerbiostats,True
1630387,2022,Iliana Rupert,21.0,2001-07-12T00:00:00,6-4,76.0,189.0,2021,1,12,2021|1|12,None,France,Center,leaguedashplayerbiostats,True
1630389,2022,Dana Evans,24.0,1998-08-01T00:00:00,5-6,66.0,145.0,2021,2,13,2021|2|13,Louisville,USA,Guard,leaguedashplayerbiostats,True
1630435,2022,Destiny Slocum,25.0,1997-09-09T00:00:00,5-7,67.0,157.0,2021,2,14,2021|2|14,Arkansas,USA,Guard,leaguedashplayerbiostats,True
1630444,2022,Jasmine Walker,25.0,1998-02-03T00:00:00,6-3,75.0,182.0,2021,1,7,2021|1|7,Alabama,USA,Forward,leaguedashplayerbiostats,True
1630446,2022,Michaela Onyenwere,23.0,1999-08-10T00:00:00,6-0,72.0,178.0,2021,1,6,2021|1|6,UCLA,USA,Forward,leaguedashplayerbiostats,True
1630452,2022,Rennia Davis,24.0,1999-02-24T00:00:00,6-1,73.0,170.0,2021,1,9,2021|1|9,Tennessee,USA,Guard-Forward,leaguedashplayerbiostats,True
1630454,2022,Charli Collier,23.0,1999-09-22T00:00:00,6-5,77.0,188.0,2021,1,1,2021|1|1,University of Texas at Austin,USA,Center,leaguedashplayerbiostats,True
1630459,2022,DiDi Richards,24.0,1999-02-08T00:00:00,6-2,74.0,164.0,2021,2,17,2021|2|17,Baylor,USA,Guard-Forward,leaguedashplayerbiostats,True
1630461,2022,Kiana Williams,24.0,1999-04-09T00:00:00,5-8,68.0,135.0,2021,2,18,2021|2|18,Stanford,USA,Guard,leaguedashplayerbiostats,True
1630462,2022,Aari McDonald,24.0,1998-08-20T00:00:00,5-6,66.0,141.0,2021,1,3,2021|1|3,Arizona,USA,Guard,leaguedashplayerbiostats,True
1630471,2022,Maya Caldwell,24.0,1998-12-15T00:00:00,5-11,71.0,160.0,2021,3,33,2021|3|33,Georgia,USA,Guard,leaguedashplayerbiostats,True
1630479,2022,Sparkle Taylor,27.0,1995-07-28T00:00:00,5-10,70.0,,,,,Undrafted|Undrafted|Undrafted,Texas-El Paso,USA,Guard,leaguedashplayerbiostats,True
1630957,2022,Rui Machida,30.0,1993-03-08T00:00:00,5-4,64.0,126.0,,,,Undrafted|Undrafted|Undrafted,None,Japan,Guard,leaguedashplayerbiostats,True
1630961,2022,Tina Krajisnik,32.0,1991-01-12T00:00:00,6-4,76.0,,,,,Undrafted|Undrafted|Undrafted,None,Serbia,Forward-Center,leaguedashplayerbiostats,True
1630993,2022,Anneli Maley,24.0,1998-09-01T00:00:00,6-1,73.0,,,,,Undrafted|Undrafted|Undrafted,None,Australia,Forward,leaguedashplayerbiostats,True
1630996,2022,Rae Burrell,23.0,2000-06-21T00:00:00,6-2,74.0,168.0,2022,1,9,2022|1|9,Tennessee,USA,Guard-Forward,leaguedashplayerbiostats,True
1631002,2022,Nia Clouden,23.0,2000-05-17T00:00:00,5-9,69.0,139.0,2022,1,12,2022|1|12,Michigan State,USA,Guard,leaguedashplayerbiostats,True
1631006,2022,Kierstan Bell,23.0,2000-03-16T00:00:00,6-1,73.0,176.0,2022,1,11,2022|1|11,Florida Gulf Coast,USA,Forward,leaguedashplayerbiostats,True
1631007,2022,Veronica Burton,22.0,2000-07-12T00:00:00,5-9,69.0,155.0,2022,1,7,2022|1|7,Northwestern,USA,Guard,leaguedashplayerbiostats,True
1631009,2022,Rhyne Howard,23.0,2000-04-29T00:00:00,6-2,74.0,175.0,2022,1,1,2022|1|1,Kentucky,USA,Guard,leaguedashplayerbiostats,True
1631013,2022,Aisha Sheppard,24.0,1998-11-13T00:00:00,5-9,69.0,145.0,2022,2,23,2022|2|23,Virginia Tech,USA,Guard,leaguedashplayerbiostats,True
1631019,2022,NaLyssa Smith,22.0,2000-08-08T00:00:00,6-4,76.0,185.0,2022,1,2,2022|1|2,Baylor,USA,Forward,leaguedashplayerbiostats,True
1631022,2022,Shakira Austin,22.0,2000-07-25T00:00:00,6-5,77.0,190.0,2022,1,3,2022|1|3,Mississippi,USA,Center,leaguedashplayerbiostats,True
1631029,2022,Jasmine Dickey,23.0,2000-02-23T00:00:00,5-9,69.0,147.0,2022,3,30,2022|3|30,Delaware,USA,Guard,leaguedashplayerbiostats,True
1631031,2022,Queen Egbo,23.0,2000-06-29T00:00:00,6-4,76.0,190.0,2022,1,10,2022|1|10,Baylor,USA,Forward-Center,leaguedashplayerbiostats,True
1631032,2022,Lorela Cubaj,24.0,1999-01-08T00:00:00,6-4,76.0,200.0,2022,2,18,2022|2|18,Georgia Tech,Italy,Forward-Center,leaguedashplayerbiostats,True
1631044,2022,Naz Hillmon,23.0,2000-04-05T00:00:00,6-2,74.0,190.0,2022,2,15,2022|2|15,Michigan,USA,Forward,leaguedashplayerbiostats,True
1631046,2022,Hannah Sjerven,25.0,1998-06-11T00:00:00,6-3,75.0,194.0,2022,3,28,2022|3|28,South Dakota,USA,Forward-Center,leaguedashplayerbiostats,True
1631056,2022,Amy Atwell,24.0,1998-06-30T00:00:00,6-0,72.0,165.0,2022,3,27,2022|3|27,Hawaii,Australia,Guard,leaguedashplayerbiostats,True
1631062,2022,Khayla Pointer,24.0,1998-11-25T00:00:00,5-7,67.0,146.0,2022,2,13,2022|2|13,Louisiana State,USA,Guard,leaguedashplayerbiostats,True
1631068,2022,Sam Thomas,24.0,1999-06-14T00:00:00,6-0,72.0,165.0,,,,Undrafted|Undrafted|Undrafted,Arizona,USA,Guard-Forward,leaguedashplayerbiostats,True
