family,zone,metric,null_level,draw,value
selection,In The Paint (Non-RA),diff,row_naive,1911,0.0055388129736626745
selection,In The Paint (Non-RA),diff,row_naive,1912,-7.129005340469289e-05
selection,In The Paint (Non-RA),diff,row_naive,1913,0.006603487033074533
selection,In The Paint (Non-RA),diff,row_naive,1914,-0.0003411648894252879
selection,In The Paint (Non-RA),diff,row_naive,1915,-0.005029855109640979
selection,In The Paint (Non-RA),diff,row_naive,1916,-0.005939294663965691
selection,In The Paint (Non-RA),diff,row_naive,1917,-0.003012477611235262
selection,In The Paint (Non-RA),diff,row_naive,1918,0.0030113351611155306
selection,In The Paint (Non-RA),diff,row_naive,1919,0.0018119880073437236
selection,In The Paint (Non-RA),diff,row_naive,1920,-0.003972968028973144
selection,In The Paint (Non-RA),diff,row_naive,1921,0.002873056282940307
selection,In The Paint (Non-RA),diff,row_naive,1922,0.0003266423483215804
selection,In The Paint (Non-RA),diff,row_naive,1923,0.00425785808492742
selection,In The Paint (Non-RA),diff,row_naive,1924,-0.0005909652396677088
selection,In The Paint (Non-RA),diff,row_naive,1925,0.004074410554656208
selection,In The Paint (Non-RA),diff,row_naive,1926,-0.002774219599915065
selection,In The Paint (Non-RA),diff,row_naive,1927,-0.0004048041521771352
selection,In The Paint (Non-RA),diff,row_naive,1928,-0.0012502296285199718
selection,In The Paint (Non-RA),diff,row_naive,1929,-0.006528058545494262
selection,In The Paint (Non-RA),diff,row_naive,1930,-0.002868786594700235
selection,In The Paint (Non-RA),diff,row_naive,1931,0.0007797443736332961
selection,In The Paint (Non-RA),diff,row_naive,1932,0.002732893162698188
selection,In The Paint (Non-RA),diff,row_naive,1933,0.002896603644159047
selection,In The Paint (Non-RA),diff,row_naive,1934,-0.00350453126591392
selection,In The Paint (Non-RA),diff,row_naive,1935,-0.004184199033504049
selection,In The Paint (Non-RA),diff,row_naive,1936,0.0009212119261446151
selection,In The Paint (Non-RA),diff,row_naive,1937,-0.004174855297350087
selection,In The Paint (Non-RA),diff,row_naive,1938,0.0023385670459120838
selection,In The Paint (Non-RA),diff,row_naive,1939,-0.0020384169632436293
selection,In The Paint (Non-RA),diff,row_naive,1940,-0.005454736287112475
selection,In The Paint (Non-RA),diff,row_naive,1941,-0.002076593206388051
selection,In The Paint (Non-RA),diff,row_naive,1942,0.004202677482518878
selection,In The Paint (Non-RA),diff,row_naive,1943,0.002477897103289344
selection,In The Paint (Non-RA),diff,row_naive,1944,-0.0017250686159559097
selection,In The Paint (Non-RA),diff,row_naive,1945,-0.0005471953588527363
selection,In The Paint (Non-RA),diff,row_naive,1946,-0.0007851689121688434
selection,In The Paint (Non-RA),diff,row_naive,1947,-0.0004617290903334973
selection,In The Paint (Non-RA),diff,row_naive,1948,0.00028542478118053914
selection,In The Paint (Non-RA),diff,row_naive,1949,-0.005559417777319967
selection,In The Paint (Non-RA),diff,row_naive,1950,-7.702780887722336e-05
selection,In The Paint (Non-RA),diff,row_naive,1951,-0.002394725653293153
selection,In The Paint (Non-RA),diff,row_naive,1952,-0.004368656934222739
selection,In The Paint (Non-RA),diff,row_naive,1953,0.0013424089404852576
selection,In The Paint (Non-RA),diff,row_naive,1954,0.002531303618046899
selection,In The Paint (Non-RA),diff,row_naive,1955,0.0010901113675821084
selection,In The Paint (Non-RA),diff,row_naive,1956,-0.008047011156018812
selection,In The Paint (Non-RA),diff,row_naive,1957,-0.001908774639507072
selection,In The Paint (Non-RA),diff,row_naive,1958,-0.0009040819134397591
selection,In The Paint (Non-RA),diff,row_naive,1959,0.001553514473970115
selection,In The Paint (Non-RA),diff,row_naive,1960,7.894022722304181e-05
selection,In The Paint (Non-RA),diff,row_naive,1961,0.0011499743043559
selection,In The Paint (Non-RA),diff,row_naive,1962,-0.002620102587552502
selection,In The Paint (Non-RA),diff,row_naive,1963,0.003019811271083811
selection,In The Paint (Non-RA),diff,row_naive,1964,0.00289316267375498
selection,In The Paint (Non-RA),diff,row_naive,1965,0.00210767950763469
selection,In The Paint (Non-RA),diff,row_naive,1966,0.0004902604662801789
selection,In The Paint (Non-RA),diff,row_naive,1967,-0.0014513246814072736
selection,In The Paint (Non-RA),diff,row_naive,1968,-0.00037571529708570737
selection,In The Paint (Non-RA),diff,row_naive,1969,-0.0018870012223794843
selection,In The Paint (Non-RA),diff,row_naive,1970,0.00018935198555034742
selection,In The Paint (Non-RA),diff,row_naive,1971,0.004764114517708739
selection,In The Paint (Non-RA),diff,row_naive,1972,0.0015515439412242754
selection,In The Paint (Non-RA),diff,row_naive,1973,0.005021376946838909
selection,In The Paint (Non-RA),diff,row_naive,1974,-0.004602835552855684
selection,In The Paint (Non-RA),diff,row_naive,1975,-0.0012584401198775508
selection,In The Paint (Non-RA),diff,row_naive,1976,0.002818276718839748
selection,In The Paint (Non-RA),diff,row_naive,1977,0.0037608891272625784
selection,In The Paint (Non-RA),diff,row_naive,1978,0.0017943652574488882
selection,In The Paint (Non-RA),diff,row_naive,1979,0.0015270367580383832
selection,In The Paint (Non-RA),diff,row_naive,1980,-0.00024345701637632096
selection,In The Paint (Non-RA),diff,row_naive,1981,0.001105683289339217
selection,In The Paint (Non-RA),diff,row_naive,1982,0.0005552969298286928
selection,In The Paint (Non-RA),diff,row_naive,1983,0.006158552746008592
selection,In The Paint (Non-RA),diff,row_naive,1984,-0.0007814840286303434
selection,In The Paint (Non-RA),diff,row_naive,1985,-0.0015339579981161514
selection,In The Paint (Non-RA),diff,row_naive,1986,-0.005040220432396686
selection,In The Paint (Non-RA),diff,row_naive,1987,0.0001454703264139644
selection,In The Paint (Non-RA),diff,row_naive,1988,-0.007838761731556091
selection,In The Paint (Non-RA),diff,row_naive,1989,0.0016369573773476142
selection,In The Paint (Non-RA),diff,row_naive,1990,0.0038842448445032813
selection,In The Paint (Non-RA),diff,row_naive,1991,0.000489160712822752
selection,In The Paint (Non-RA),diff,row_naive,1992,-0.002775783922969307
selection,In The Paint (Non-RA),diff,row_naive,1993,0.0019453010709874464
selection,In The Paint (Non-RA),diff,row_naive,1994,-0.0027596895263309433
selection,In The Paint (Non-RA),diff,row_naive,1995,-0.0031686991879134366
selection,In The Paint (Non-RA),diff,row_naive,1996,0.000603521933552454
selection,In The Paint (Non-RA),diff,row_naive,1997,0.004899830965543885
selection,In The Paint (Non-RA),diff,row_naive,1998,0.004922702375443376
selection,In The Paint (Non-RA),diff,row_naive,1999,0.007938978893387568
selection,Mid-Range,beta,row_naive,0,0.0011832780597859612
selection,Mid-Range,beta,row_naive,1,-0.053752452087917346
selection,Mid-Range,beta,row_naive,2,-0.0046924751842423364
selection,Mid-Range,beta,row_naive,3,-0.0124432898886112
selection,Mid-Range,beta,row_naive,4,-0.030973926378111628
selection,Mid-Range,beta,row_naive,5,0.07622928095128495
selection,Mid-Range,beta,row_naive,6,0.06223240496136977
selection,Mid-Range,beta,row_naive,7,-0.04076190184810033
selection,Mid-Range,beta,row_naive,8,-0.10777673013923161
selection,Mid-Range,beta,row_naive,9,-0.09385611658886346
selection,Mid-Range,beta,row_naive,10,-0.07579099249737721
selection,Mid-Range,beta,row_naive,11,0.027570867230927207
selection,Mid-Range,beta,row_naive,12,0.0327867990636094
selection,Mid-Range,beta,row_naive,13,-0.154974375646167
selection,Mid-Range,beta,row_naive,14,-0.0049010278406779245
selection,Mid-Range,beta,row_naive,15,0.10169342912704435
selection,Mid-Range,beta,row_naive,16,0.025779383494929062
selection,Mid-Range,beta,row_naive,17,0.04056136075511335
selection,Mid-Range,beta,row_naive,18,-0.02702143490965344
selection,Mid-Range,beta,row_naive,19,0.09574174241923958
selection,Mid-Range,beta,row_naive,20,0.07831139895735728
selection,Mid-Range,beta,row_naive,21,-0.1477757403744415
selection,Mid-Range,beta,row_naive,22,0.05766440348352247
selection,Mid-Range,beta,row_naive,23,-0.06925032810301564
selection,Mid-Range,beta,row_naive,24,0.033668491252538256
selection,Mid-Range,beta,row_naive,25,-0.00135628581445679
selection,Mid-Range,beta,row_naive,26,-0.07755917457122391
selection,Mid-Range,beta,row_naive,27,-0.0026292587017488233
selection,Mid-Range,beta,row_naive,28,-0.07175205077196636
selection,Mid-Range,beta,row_naive,29,0.08001695375096633
selection,Mid-Range,beta,row_naive,30,-0.05891568563266478
selection,Mid-Range,beta,row_naive,31,0.018944110892260186
selection,Mid-Range,beta,row_naive,32,0.06012909910819228
selection,Mid-Range,beta,row_naive,33,-0.01647521630542805
selection,Mid-Range,beta,row_naive,34,0.0492035951167196
selection,Mid-Range,beta,row_naive,35,0.04140732022575336
selection,Mid-Range,beta,row_naive,36,0.036047038038660044
selection,Mid-Range,beta,row_naive,37,-0.005058051217045339
selection,Mid-Range,beta,row_naive,38,0.048820625488085155
selection,Mid-Range,beta,row_naive,39,0.10265897679487314
selection,Mid-Range,beta,row_naive,40,-0.020667725696585114
selection,Mid-Range,beta,row_naive,41,0.04218311191878018
selection,Mid-Range,beta,row_naive,42,-0.03895208171746897
selection,Mid-Range,beta,row_naive,43,0.02388197427294267
selection,Mid-Range,beta,row_naive,44,-0.0022332843100605006
selection,Mid-Range,beta,row_naive,45,-0.10543584433823401
selection,Mid-Range,beta,row_naive,46,-0.058689831383973
selection,Mid-Range,beta,row_naive,47,-0.050195655972932775
selection,Mid-Range,beta,row_naive,48,0.02937501469154945
selection,Mid-Range,beta,row_naive,49,0.04802516729053053
selection,Mid-Range,beta,row_naive,50,-0.06188659304276483
selection,Mid-Range,beta,row_naive,51,0.047114729549606035
selection,Mid-Range,beta,row_naive,52,0.07467096904517175
selection,Mid-Range,beta,row_naive,53,-0.016962574065800918
selection,Mid-Range,beta,row_naive,54,0.029738223298157753
selection,Mid-Range,beta,row_naive,55,0.033375255146898104
selection,Mid-Range,beta,row_naive,56,-0.02566930967716211
selection,Mid-Range,beta,row_naive,57,-0.12348893470594338
selection,Mid-Range,beta,row_naive,58,0.06691361101428049
selection,Mid-Range,beta,row_naive,59,0.08318350700244068
selection,Mid-Range,beta,row_naive,60,-0.0069211391797708395
selection,Mid-Range,beta,row_naive,61,-0.035372610399379646
selection,Mid-Range,beta,row_naive,62,0.020032986207490666
selection,Mid-Range,beta,row_naive,63,0.09051009351687041
selection,Mid-Range,beta,row_naive,64,0.02826308330129296
selection,Mid-Range,beta,row_naive,65,0.0022957199320618018
selection,Mid-Range,beta,row_naive,66,0.06312862880946121
selection,Mid-Range,beta,row_naive,67,-0.06477825888199777
selection,Mid-Range,beta,row_naive,68,-0.004641688620275817
selection,Mid-Range,beta,row_naive,69,0.0584723147859888
selection,Mid-Range,beta,row_naive,70,0.08653969116694912
selection,Mid-Range,beta,row_naive,71,-0.0608359250175125
selection,Mid-Range,beta,row_naive,72,-0.033563475162966955
selection,Mid-Range,beta,row_naive,73,0.06605524939728814
selection,Mid-Range,beta,row_naive,74,0.09772332109261353
selection,Mid-Range,beta,row_naive,75,0.0827487199695634
selection,Mid-Range,beta,row_naive,76,-0.007274854791750547
selection,Mid-Range,beta,row_naive,77,0.08237919575516252
selection,Mid-Range,beta,row_naive,78,0.04680388683698935
selection,Mid-Range,beta,row_naive,79,-0.03818473808463033
selection,Mid-Range,beta,row_naive,80,0.02067933840446429
selection,Mid-Range,beta,row_naive,81,-0.10680035986705998
selection,Mid-Range,beta,row_naive,82,-0.03367255247765317
selection,Mid-Range,beta,row_naive,83,-0.12013978172045164
selection,Mid-Range,beta,row_naive,84,-0.09498475897154955
selection,Mid-Range,beta,row_naive,85,-0.06607333848170396
selection,Mid-Range,beta,row_naive,86,0.029471481223351425
selection,Mid-Range,beta,row_naive,87,0.054696268169998195
selection,Mid-Range,beta,row_naive,88,0.07293977902693564
selection,Mid-Range,beta,row_naive,89,0.03816740116877594
selection,Mid-Range,beta,row_naive,90,0.08853698601665987
selection,Mid-Range,beta,row_naive,91,0.0986544191097119
selection,Mid-Range,beta,row_naive,92,-0.011848774592409897
selection,Mid-Range,beta,row_naive,93,0.056919858312870136
selection,Mid-Range,beta,row_naive,94,0.04644492572933803
selection,Mid-Range,beta,row_naive,95,-0.06975307884350078
selection,Mid-Range,beta,row_naive,96,0.05587179878667715
selection,Mid-Range,beta,row_naive,97,0.07830281303599629
selection,Mid-Range,beta,row_naive,98,0.09914942274795055
selection,Mid-Range,beta,row_naive,99,-0.10143881786035533
selection,Mid-Range,beta,row_naive,100,0.0028467052104723897
selection,Mid-Range,beta,row_naive,101,0.014640613066902902
selection,Mid-Range,beta,row_naive,102,-0.0017925576462578718
selection,Mid-Range,beta,row_naive,103,-0.12604737312822753
selection,Mid-Range,beta,row_naive,104,0.15908705359284975
selection,Mid-Range,beta,row_naive,105,-0.039244580292185284
selection,Mid-Range,beta,row_naive,106,-2.299714969337012e-05
selection,Mid-Range,beta,row_naive,107,0.0449755546028747
selection,Mid-Range,beta,row_naive,108,-0.10685577153113174
selection,Mid-Range,beta,row_naive,109,0.1144828049829607
selection,Mid-Range,beta,row_naive,110,0.11218506483503077
selection,Mid-Range,beta,row_naive,111,0.04121330254140973
selection,Mid-Range,beta,row_naive,112,-0.00939541130271609
selection,Mid-Range,beta,row_naive,113,-0.002470422621878243
selection,Mid-Range,beta,row_naive,114,-0.016931851650778432
selection,Mid-Range,beta,row_naive,115,-0.06310903016774028
selection,Mid-Range,beta,row_naive,116,-0.040823425351802604
selection,Mid-Range,beta,row_naive,117,-0.029874275872409293
selection,Mid-Range,beta,row_naive,118,-0.0795959595449861
selection,Mid-Range,beta,row_naive,119,-0.05264316745976105
selection,Mid-Range,beta,row_naive,120,-0.054345398464047914
selection,Mid-Range,beta,row_naive,121,-0.034658347141058754
selection,Mid-Range,beta,row_naive,122,-0.0546055384362261
selection,Mid-Range,beta,row_naive,123,0.09074478627028283
selection,Mid-Range,beta,row_naive,124,0.055067814760508996
selection,Mid-Range,beta,row_naive,125,-0.04371990743553354
selection,Mid-Range,beta,row_naive,126,-0.0527012207400939
selection,Mid-Range,beta,row_naive,127,0.09784467690619957
selection,Mid-Range,beta,row_naive,128,-0.05367995890506901
selection,Mid-Range,beta,row_naive,129,0.10283233975503772
selection,Mid-Range,beta,row_naive,130,-0.021368861647182373
selection,Mid-Range,beta,row_naive,131,0.06506822895845686
selection,Mid-Range,beta,row_naive,132,0.10885453148067538
selection,Mid-Range,beta,row_naive,133,-0.011107317371161673
selection,Mid-Range,beta,row_naive,134,-0.018971181557543407
selection,Mid-Range,beta,row_naive,135,0.001865509942233977
selection,Mid-Range,beta,row_naive,136,0.11869296600799671
selection,Mid-Range,beta,row_naive,137,-0.0924279242563745
selection,Mid-Range,beta,row_naive,138,-0.07786521590203621
selection,Mid-Range,beta,row_naive,139,-0.07357205318178196
selection,Mid-Range,beta,row_naive,140,-0.008568835198194343
selection,Mid-Range,beta,row_naive,141,-0.006574233819263582
selection,Mid-Range,beta,row_naive,142,-0.1089472530581257
selection,Mid-Range,beta,row_naive,143,-0.026853986064546132
selection,Mid-Range,beta,row_naive,144,0.08981828748241749
selection,Mid-Range,beta,row_naive,145,0.04372271956181847
selection,Mid-Range,beta,row_naive,146,-0.033126844966167746
selection,Mid-Range,beta,row_naive,147,0.09567696338179468
selection,Mid-Range,beta,row_naive,148,-0.060740591436547864
selection,Mid-Range,beta,row_naive,149,-0.07223666930830251
selection,Mid-Range,beta,row_naive,150,-0.11626571465579642
selection,Mid-Range,beta,row_naive,151,-0.06181159609677744
selection,Mid-Range,beta,row_naive,152,-0.037711260791093854
selection,Mid-Range,beta,row_naive,153,-0.15418375066691747
selection,Mid-Range,beta,row_naive,154,0.024913759500588814
selection,Mid-Range,beta,row_naive,155,-0.08584972751175006
selection,Mid-Range,beta,row_naive,156,0.06340042940187819
selection,Mid-Range,beta,row_naive,157,0.04843410493680409
selection,Mid-Range,beta,row_naive,158,0.10734112521367245
selection,Mid-Range,beta,row_naive,159,-0.10178401835558226
selection,Mid-Range,beta,row_naive,160,-0.0900460926122387
selection,Mid-Range,beta,row_naive,161,0.00918241213826194
selection,Mid-Range,beta,row_naive,162,0.08203048443919667
selection,Mid-Range,beta,row_naive,163,-0.04876380661449887
selection,Mid-Range,beta,row_naive,164,-0.11527653665252169
selection,Mid-Range,beta,row_naive,165,-8.206339297328148e-05
selection,Mid-Range,beta,row_naive,166,-0.05276910744247044
selection,Mid-Range,beta,row_naive,167,-0.038050394330030886
selection,Mid-Range,beta,row_naive,168,-0.04956623718793703
selection,Mid-Range,beta,row_naive,169,0.02817391702078159
selection,Mid-Range,beta,row_naive,170,-0.08220940007805157
selection,Mid-Range,beta,row_naive,171,0.018116853582046098
selection,Mid-Range,beta,row_naive,172,-0.031969229103255885
selection,Mid-Range,beta,row_naive,173,0.01728866571887362
selection,Mid-Range,beta,row_naive,174,-0.11920248843462723
selection,Mid-Range,beta,row_naive,175,-0.0037097205833221476
selection,Mid-Range,beta,row_naive,176,-0.03524193566991233
selection,Mid-Range,beta,row_naive,177,-0.003949180311743512
selection,Mid-Range,beta,row_naive,178,0.02045503534069756
selection,Mid-Range,beta,row_naive,179,-0.03681086934343724
selection,Mid-Range,beta,row_naive,180,0.010765908185157502
selection,Mid-Range,beta,row_naive,181,0.0428902204857427
selection,Mid-Range,beta,row_naive,182,0.04317754543553343
selection,Mid-Range,beta,row_naive,183,0.08225846407976649
selection,Mid-Range,beta,row_naive,184,-0.0031753906486903447
selection,Mid-Range,beta,row_naive,185,0.06673064107463302
selection,Mid-Range,beta,row_naive,186,0.052754960182118595
selection,Mid-Range,beta,row_naive,187,-0.023407107099910004
selection,Mid-Range,beta,row_naive,188,0.0009566819517810638
selection,Mid-Range,beta,row_naive,189,-0.12022596222007988
selection,Mid-Range,beta,row_naive,190,-0.06223016259364926
selection,Mid-Range,beta,row_naive,191,0.010247570376575869
selection,Mid-Range,beta,row_naive,192,-0.040175482763271035
selection,Mid-Range,beta,row_naive,193,0.030639608947178758
selection,Mid-Range,beta,row_naive,194,0.05867916443485295
selection,Mid-Range,beta,row_naive,195,0.0871241732106319
selection,Mid-Range,beta,row_naive,196,0.010919414984068936
selection,Mid-Range,beta,row_naive,197,-0.011654197529917216
selection,Mid-Range,beta,row_naive,198,0.030321480986940198
selection,Mid-Range,beta,row_naive,199,-0.02299729842585162
selection,Mid-Range,beta,row_naive,200,0.0593297702145836
selection,Mid-Range,beta,row_naive,201,0.057106289263201215
selection,Mid-Range,beta,row_naive,202,0.02089692902676474
selection,Mid-Range,beta,row_naive,203,0.033878725002446416
selection,Mid-Range,beta,row_naive,204,0.09570416327498736
selection,Mid-Range,beta,row_naive,205,0.019320857451883496
selection,Mid-Range,beta,row_naive,206,-0.06905036420748199
selection,Mid-Range,beta,row_naive,207,-0.025399085921096222
selection,Mid-Range,beta,row_naive,208,0.02669761573894979
selection,Mid-Range,beta,row_naive,209,0.0028616316162116072
selection,Mid-Range,beta,row_naive,210,0.028345359706297847
selection,Mid-Range,beta,row_naive,211,0.00857832164517082
selection,Mid-Range,beta,row_naive,212,-0.005152895748618602
selection,Mid-Range,beta,row_naive,213,0.009649700147193558
selection,Mid-Range,beta,row_naive,214,-0.01979045228238442
selection,Mid-Range,beta,row_naive,215,0.10414102138514812
selection,Mid-Range,beta,row_naive,216,-0.01945670613151021
selection,Mid-Range,beta,row_naive,217,-0.008144670799128256
selection,Mid-Range,beta,row_naive,218,0.14324953353889402
selection,Mid-Range,beta,row_naive,219,-0.005585389890792042
selection,Mid-Range,beta,row_naive,220,0.1543958795574233
selection,Mid-Range,beta,row_naive,221,0.01925714987462408
selection,Mid-Range,beta,row_naive,222,0.020673423143473764
selection,Mid-Range,beta,row_naive,223,-0.00824471495958419
selection,Mid-Range,beta,row_naive,224,0.003687946418068233
selection,Mid-Range,beta,row_naive,225,-0.040078954317550784
selection,Mid-Range,beta,row_naive,226,0.05928037486565247
selection,Mid-Range,beta,row_naive,227,0.016690474480174175
selection,Mid-Range,beta,row_naive,228,-0.022382922491488846
selection,Mid-Range,beta,row_naive,229,-0.010965759502172073
selection,Mid-Range,beta,row_naive,230,0.09937112397306427
selection,Mid-Range,beta,row_naive,231,-0.003685445867923911
selection,Mid-Range,beta,row_naive,232,-0.0043005134103462515
selection,Mid-Range,beta,row_naive,233,-0.013265068314001897
selection,Mid-Range,beta,row_naive,234,-0.031160925997417
selection,Mid-Range,beta,row_naive,235,-0.03500424883049144
selection,Mid-Range,beta,row_naive,236,0.038443903049047205
selection,Mid-Range,beta,row_naive,237,0.016583492158632834
selection,Mid-Range,beta,row_naive,238,-0.06175403077929793
selection,Mid-Range,beta,row_naive,239,-0.03331952263044733
selection,Mid-Range,beta,row_naive,240,0.03208475594792949
selection,Mid-Range,beta,row_naive,241,-0.07844293999215213
selection,Mid-Range,beta,row_naive,242,0.06446930029473436
selection,Mid-Range,beta,row_naive,243,-0.02876613991427154
selection,Mid-Range,beta,row_naive,244,-0.011705478142531563
selection,Mid-Range,beta,row_naive,245,-0.021655323940178915
selection,Mid-Range,beta,row_naive,246,-0.0827082954765019
selection,Mid-Range,beta,row_naive,247,0.002770632721042932
selection,Mid-Range,beta,row_naive,248,0.0028377808427146765
selection,Mid-Range,beta,row_naive,249,0.04307131241134065
selection,Mid-Range,beta,row_naive,250,0.023193678688443565
selection,Mid-Range,beta,row_naive,251,0.1187893622872127
selection,Mid-Range,beta,row_naive,252,-0.05586988419484717
selection,Mid-Range,beta,row_naive,253,-0.01465415061259803
selection,Mid-Range,beta,row_naive,254,0.018879112857126946
selection,Mid-Range,beta,row_naive,255,-0.08242779881264983
selection,Mid-Range,beta,row_naive,256,-0.029658636281337136
selection,Mid-Range,beta,row_naive,257,-0.04272380677666917
selection,Mid-Range,beta,row_naive,258,-0.03481204855005209
selection,Mid-Range,beta,row_naive,259,0.023749785633644188
selection,Mid-Range,beta,row_naive,260,0.03987465961655952
selection,Mid-Range,beta,row_naive,261,-0.006501385636757319
selection,Mid-Range,beta,row_naive,262,-0.028298098254950915
selection,Mid-Range,beta,row_naive,263,-0.027175128375208964
selection,Mid-Range,beta,row_naive,264,0.0004991677038329915
selection,Mid-Range,beta,row_naive,265,-0.006337330103267008
selection,Mid-Range,beta,row_naive,266,-0.033348560661429306
selection,Mid-Range,beta,row_naive,267,-0.02439006436417804
selection,Mid-Range,beta,row_naive,268,0.02477506429296301
selection,Mid-Range,beta,row_naive,269,-0.013132691462364713
selection,Mid-Range,beta,row_naive,270,-0.04600062940465483
selection,Mid-Range,beta,row_naive,271,0.041832313170637306
selection,Mid-Range,beta,row_naive,272,0.0056462841128501395
selection,Mid-Range,beta,row_naive,273,-0.024189742863243536
selection,Mid-Range,beta,row_naive,274,-0.0206159687643226
selection,Mid-Range,beta,row_naive,275,0.004349090226469991
selection,Mid-Range,beta,row_naive,276,-0.04830542192407902
selection,Mid-Range,beta,row_naive,277,-0.06666114409217506
selection,Mid-Range,beta,row_naive,278,-0.01035965722655949
selection,Mid-Range,beta,row_naive,279,0.06459430151563533
selection,Mid-Range,beta,row_naive,280,0.07766761316982168
selection,Mid-Range,beta,row_naive,281,0.07294441869825251
selection,Mid-Range,beta,row_naive,282,-0.09341336880698699
selection,Mid-Range,beta,row_naive,283,0.0017636316712820639
selection,Mid-Range,beta,row_naive,284,-0.008037368458780546
selection,Mid-Range,beta,row_naive,285,-0.030781713933147756
selection,Mid-Range,beta,row_naive,286,-0.09965467931131446
selection,Mid-Range,beta,row_naive,287,-0.1121821518510696
selection,Mid-Range,beta,row_naive,288,-0.06722314379145063
selection,Mid-Range,beta,row_naive,289,-0.03232604993817963
selection,Mid-Range,beta,row_naive,290,0.048042273241197135
selection,Mid-Range,beta,row_naive,291,-0.10897147835009958
selection,Mid-Range,beta,row_naive,292,0.03679728327731709
selection,Mid-Range,beta,row_naive,293,-0.04730588030526339
selection,Mid-Range,beta,row_naive,294,0.006855653484818013
selection,Mid-Range,beta,row_naive,295,-0.013564689786591474
selection,Mid-Range,beta,row_naive,296,0.04654308900225263
selection,Mid-Range,beta,row_naive,297,0.10256294321826594
selection,Mid-Range,beta,row_naive,298,0.11646413004789274
selection,Mid-Range,beta,row_naive,299,0.0006310104904007067
selection,Mid-Range,beta,row_naive,300,0.06444606273940101
selection,Mid-Range,beta,row_naive,301,-0.011272642329792392
selection,Mid-Range,beta,row_naive,302,0.027196347915347658
selection,Mid-Range,beta,row_naive,303,0.13645685720054557
selection,Mid-Range,beta,row_naive,304,-0.03003525986558895
selection,Mid-Range,beta,row_naive,305,0.11732552080632166
selection,Mid-Range,beta,row_naive,306,-0.1572302568598708
selection,Mid-Range,beta,row_naive,307,-0.09685725375462938
selection,Mid-Range,beta,row_naive,308,-0.022830919071260166
selection,Mid-Range,beta,row_naive,309,0.007018788481249876
selection,Mid-Range,beta,row_naive,310,-0.1304489801569224
selection,Mid-Range,beta,row_naive,311,-0.057637471806963936
selection,Mid-Range,beta,row_naive,312,-0.001881004581821929
selection,Mid-Range,beta,row_naive,313,-0.020426467038896615
selection,Mid-Range,beta,row_naive,314,-0.04804673045482618
selection,Mid-Range,beta,row_naive,315,-0.08442998739931024
selection,Mid-Range,beta,row_naive,316,-0.10937665779674888
selection,Mid-Range,beta,row_naive,317,-0.054255284748134756
selection,Mid-Range,beta,row_naive,318,0.11541459828980508
selection,Mid-Range,beta,row_naive,319,-0.023744500081792182
selection,Mid-Range,beta,row_naive,320,-0.028014719964507013
selection,Mid-Range,beta,row_naive,321,0.03171335303158374
selection,Mid-Range,beta,row_naive,322,-0.09389581774320284
selection,Mid-Range,beta,row_naive,323,-0.0772883631445297
selection,Mid-Range,beta,row_naive,324,-0.03270387945230497
selection,Mid-Range,beta,row_naive,325,0.010603932485870065
selection,Mid-Range,beta,row_naive,326,0.011935916459076119
selection,Mid-Range,beta,row_naive,327,0.031851374980048086
selection,Mid-Range,beta,row_naive,328,-0.06283100339461167
selection,Mid-Range,beta,row_naive,329,0.03149764560687603
selection,Mid-Range,beta,row_naive,330,0.01568371224591395
selection,Mid-Range,beta,row_naive,331,-0.04843815182374185
selection,Mid-Range,beta,row_naive,332,-0.046879091013561615
selection,Mid-Range,beta,row_naive,333,-0.01329352380708736
selection,Mid-Range,beta,row_naive,334,-0.013257415716798096
selection,Mid-Range,beta,row_naive,335,-0.07487244601866713
selection,Mid-Range,beta,row_naive,336,-0.12875235053448464
selection,Mid-Range,beta,row_naive,337,0.1504674292844565
selection,Mid-Range,beta,row_naive,338,-0.07488608398838051
selection,Mid-Range,beta,row_naive,339,-0.013594648473085315
selection,Mid-Range,beta,row_naive,340,0.0994115550333357
selection,Mid-Range,beta,row_naive,341,-0.05986707975832416
selection,Mid-Range,beta,row_naive,342,0.03085156421846515
selection,Mid-Range,beta,row_naive,343,-0.017194510990511783
selection,Mid-Range,beta,row_naive,344,-0.09899321789007165
selection,Mid-Range,beta,row_naive,345,0.04906549331040371
selection,Mid-Range,beta,row_naive,346,-0.006291589460182847
selection,Mid-Range,beta,row_naive,347,-0.05644411866032059
selection,Mid-Range,beta,row_naive,348,-0.11962353445299381
selection,Mid-Range,beta,row_naive,349,-0.05399765824640665
selection,Mid-Range,beta,row_naive,350,-0.015752471897913383
selection,Mid-Range,beta,row_naive,351,7.03227899482611e-05
selection,Mid-Range,beta,row_naive,352,-0.11325882596808906
selection,Mid-Range,beta,row_naive,353,0.07758546011812141
selection,Mid-Range,beta,row_naive,354,0.16136086425434765
selection,Mid-Range,beta,row_naive,355,-0.01917250796719683
selection,Mid-Range,beta,row_naive,356,0.07085235613307227
selection,Mid-Range,beta,row_naive,357,-0.04873467709787228
selection,Mid-Range,beta,row_naive,358,0.016896907075205893
selection,Mid-Range,beta,row_naive,359,-0.08854443908363677
selection,Mid-Range,beta,row_naive,360,-0.07689208234483866
selection,Mid-Range,beta,row_naive,361,-0.07510063536330136
selection,Mid-Range,beta,row_naive,362,0.06258495552860056
selection,Mid-Range,beta,row_naive,363,0.011310809495441576
