poll_ts,game_id,endpoint,request_sent_ts,response_received_ts,rtt_seconds,vendor_http_date,vendor_http_date_parsed_utc,clock_skew_estimate_seconds,measurement_caveat
2026-08-07T19:22:10.454601+00:00,nan,https://api.the-odds-api.com/v4/sports/basketball_wnba/odds,2026-08-07T19:22:10.403572+00:00,2026-08-07T19:22:10.454601+00:00,0.051038,"Fri, 07 Aug 2026 19:22:12 GMT",2026-08-07T19:22:12+00:00,-1.545399,"rtt_seconds is round-trip wall-clock time for THIS process's HTTP call (session.get -> response object available); it upper-bounds vendor+network+our-own latency combined and does NOT isolate vendor processing time alone -- report as vendor_latency_bound=rtt_seconds with this caveat attached, never as a clean vendor-only figure. clock_skew_estimate_seconds is |our_response_received_ts - vendor's HTTP Date header|, which conflates true clock skew with one-way network transit time and is quantized to whole seconds (HTTP-date resolution) -- it is an upper bound on skew, not an isolated skew value, and is None if the vendor omitted a Date header."
2026-08-07T19:22:10.679206+00:00,nan,https://api.the-odds-api.com/v4/sports/basketball_wnba/events/800eb336fe4f10021c1fb5b7d4a808f6/odds,2026-08-07T19:22:10.622225+00:00,2026-08-07T19:22:10.679206+00:00,0.056992,"Fri, 07 Aug 2026 19:22:12 GMT",2026-08-07T19:22:12+00:00,-1.320794,"rtt_seconds is round-trip wall-clock time for THIS process's HTTP call (session.get -> response object available); it upper-bounds vendor+network+our-own latency combined and does NOT isolate vendor processing time alone -- report as vendor_latency_bound=rtt_seconds with this caveat attached, never as a clean vendor-only figure. clock_skew_estimate_seconds is |our_response_received_ts - vendor's HTTP Date header|, which conflates true clock skew with one-way network transit time and is quantized to whole seconds (HTTP-date resolution) -- it is an upper bound on skew, not an isolated skew value, and is None if the vendor omitted a Date header."
2026-08-07T21:22:04.881781+00:00,1022600234,https://api.the-odds-api.com/v4/sports/basketball_wnba/odds,2026-08-07T21:22:04.815201+00:00,2026-08-07T21:22:04.881781+00:00,0.066593,"Fri, 07 Aug 2026 21:22:07 GMT",2026-08-07T21:22:07+00:00,-2.118219,"rtt_seconds is round-trip wall-clock time for THIS process's HTTP call (session.get -> response object available); it upper-bounds vendor+network+our-own latency combined and does NOT isolate vendor processing time alone -- report as vendor_latency_bound=rtt_seconds with this caveat attached, never as a clean vendor-only figure. clock_skew_estimate_seconds is |our_response_received_ts - vendor's HTTP Date header|, which conflates true clock skew with one-way network transit time and is quantized to whole seconds (HTTP-date resolution) -- it is an upper bound on skew, not an isolated skew value, and is None if the vendor omitted a Date header."
2026-08-07T21:22:05.104044+00:00,1022600234,https://api.the-odds-api.com/v4/sports/basketball_wnba/events/0cc93c06f67e3eeac12f320fbf0a5d2f/odds,2026-08-07T21:22:05.035871+00:00,2026-08-07T21:22:05.104044+00:00,0.068182,"Fri, 07 Aug 2026 21:22:07 GMT",2026-08-07T21:22:07+00:00,-1.895956,"rtt_seconds is round-trip wall-clock time for THIS process's HTTP call (session.get -> response object available); it upper-bounds vendor+network+our-own latency combined and does NOT isolate vendor processing time alone -- report as vendor_latency_bound=rtt_seconds with this caveat attached, never as a clean vendor-only figure. clock_skew_estimate_seconds is |our_response_received_ts - vendor's HTTP Date header|, which conflates true clock skew with one-way network transit time and is quantized to whole seconds (HTTP-date resolution) -- it is an upper bound on skew, not an isolated skew value, and is None if the vendor omitted a Date header."
2026-08-07T21:22:05.295356+00:00,1022600233,https://api.the-odds-api.com/v4/sports/basketball_wnba/odds,2026-08-07T21:22:05.223760+00:00,2026-08-07T21:22:05.295356+00:00,0.071601,"Fri, 07 Aug 2026 21:22:07 GMT",2026-08-07T21:22:07+00:00,-1.704644,"rtt_seconds is round-trip wall-clock time for THIS process's HTTP call (session.get -> response object available); it upper-bounds vendor+network+our-own latency combined and does NOT isolate vendor processing time alone -- report as vendor_latency_bound=rtt_seconds with this caveat attached, never as a clean vendor-only figure. clock_skew_estimate_seconds is |our_response_received_ts - vendor's HTTP Date header|, which conflates true clock skew with one-way network transit time and is quantized to whole seconds (HTTP-date resolution) -- it is an upper bound on skew, not an isolated skew value, and is None if the vendor omitted a Date header."
2026-08-07T21:22:05.493543+00:00,1022600233,https://api.the-odds-api.com/v4/sports/basketball_wnba/events/19f38817b4595a67366159a1ef5433be/odds,2026-08-07T21:22:05.412141+00:00,2026-08-07T21:22:05.493543+00:00,0.081409,"Fri, 07 Aug 2026 21:22:07 GMT",2026-08-07T21:22:07+00:00,-1.506457,"rtt_seconds is round-trip wall-clock time for THIS process's HTTP call (session.get -> response object available); it upper-bounds vendor+network+our-own latency combined and does NOT isolate vendor processing time alone -- report as vendor_latency_bound=rtt_seconds with this caveat attached, never as a clean vendor-only figure. clock_skew_estimate_seconds is |our_response_received_ts - vendor's HTTP Date header|, which conflates true clock skew with one-way network transit time and is quantized to whole seconds (HTTP-date resolution) -- it is an upper bound on skew, not an isolated skew value, and is None if the vendor omitted a Date header."
2026-08-07T21:22:05.708894+00:00,1022600235,https://api.the-odds-api.com/v4/sports/basketball_wnba/odds,2026-08-07T21:22:05.628070+00:00,2026-08-07T21:22:05.708894+00:00,0.080836,"Fri, 07 Aug 2026 21:22:07 GMT",2026-08-07T21:22:07+00:00,-1.291106,"rtt_seconds is round-trip wall-clock time for THIS process's HTTP call (session.get -> response object available); it upper-bounds vendor+network+our-own latency combined and does NOT isolate vendor processing time alone -- report as vendor_latency_bound=rtt_seconds with this caveat attached, never as a clean vendor-only figure. clock_skew_estimate_seconds is |our_response_received_ts - vendor's HTTP Date header|, which conflates true clock skew with one-way network transit time and is quantized to whole seconds (HTTP-date resolution) -- it is an upper bound on skew, not an isolated skew value, and is None if the vendor omitted a Date header."
2026-08-07T21:22:05.910226+00:00,1022600235,https://api.the-odds-api.com/v4/sports/basketball_wnba/events/1abfa68590506baafec863ada56d863d/odds,2026-08-07T21:22:05.836907+00:00,2026-08-07T21:22:05.910226+00:00,0.073328,"Fri, 07 Aug 2026 21:22:08 GMT",2026-08-07T21:22:08+00:00,-2.089774,"rtt_seconds is round-trip wall-clock time for THIS process's HTTP call (session.get -> response object available); it upper-bounds vendor+network+our-own latency combined and does NOT isolate vendor processing time alone -- report as vendor_latency_bound=rtt_seconds with this caveat attached, never as a clean vendor-only figure. clock_skew_estimate_seconds is |our_response_received_ts - vendor's HTTP Date header|, which conflates true clock skew with one-way network transit time and is quantized to whole seconds (HTTP-date resolution) -- it is an upper bound on skew, not an isolated skew value, and is None if the vendor omitted a Date header."
2026-08-07T22:22:04.020104+00:00,1022600234,https://api.the-odds-api.com/v4/sports/basketball_wnba/odds,2026-08-07T22:22:03.974395+00:00,2026-08-07T22:22:04.020104+00:00,0.045715,"Fri, 07 Aug 2026 22:22:06 GMT",2026-08-07T22:22:06+00:00,-1.979896,"rtt_seconds is round-trip wall-clock time for THIS process's HTTP call (session.get -> response object available); it upper-bounds vendor+network+our-own latency combined and does NOT isolate vendor processing time alone -- report as vendor_latency_bound=rtt_seconds with this caveat attached, never as a clean vendor-only figure. clock_skew_estimate_seconds is |our_response_received_ts - vendor's HTTP Date header|, which conflates true clock skew with one-way network transit time and is quantized to whole seconds (HTTP-date resolution) -- it is an upper bound on skew, not an isolated skew value, and is None if the vendor omitted a Date header."
2026-08-07T22:22:04.180011+00:00,1022600234,https://api.the-odds-api.com/v4/sports/basketball_wnba/events/0cc93c06f67e3eeac12f320fbf0a5d2f/odds,2026-08-07T22:22:04.111418+00:00,2026-08-07T22:22:04.180011+00:00,0.068597,"Fri, 07 Aug 2026 22:22:06 GMT",2026-08-07T22:22:06+00:00,-1.819989,"rtt_seconds is round-trip wall-clock time for THIS process's HTTP call (session.get -> response object available); it upper-bounds vendor+network+our-own latency combined and does NOT isolate vendor processing time alone -- report as vendor_latency_bound=rtt_seconds with this caveat attached, never as a clean vendor-only figure. clock_skew_estimate_seconds is |our_response_received_ts - vendor's HTTP Date header|, which conflates true clock skew with one-way network transit time and is quantized to whole seconds (HTTP-date resolution) -- it is an upper bound on skew, not an isolated skew value, and is None if the vendor omitted a Date header."
2026-08-07T22:22:04.329615+00:00,1022600233,https://api.the-odds-api.com/v4/sports/basketball_wnba/odds,2026-08-07T22:22:04.261339+00:00,2026-08-07T22:22:04.329615+00:00,0.068282,"Fri, 07 Aug 2026 22:22:06 GMT",2026-08-07T22:22:06+00:00,-1.670385,"rtt_seconds is round-trip wall-clock time for THIS process's HTTP call (session.get -> response object available); it upper-bounds vendor+network+our-own latency combined and does NOT isolate vendor processing time alone -- report as vendor_latency_bound=rtt_seconds with this caveat attached, never as a clean vendor-only figure. clock_skew_estimate_seconds is |our_response_received_ts - vendor's HTTP Date header|, which conflates true clock skew with one-way network transit time and is quantized to whole seconds (HTTP-date resolution) -- it is an upper bound on skew, not an isolated skew value, and is None if the vendor omitted a Date header."
2026-08-07T22:22:04.477494+00:00,1022600233,https://api.the-odds-api.com/v4/sports/basketball_wnba/events/19f38817b4595a67366159a1ef5433be/odds,2026-08-07T22:22:04.408443+00:00,2026-08-07T22:22:04.477494+00:00,0.069063,"Fri, 07 Aug 2026 22:22:06 GMT",2026-08-07T22:22:06+00:00,-1.522506,"rtt_seconds is round-trip wall-clock time for THIS process's HTTP call (session.get -> response object available); it upper-bounds vendor+network+our-own latency combined and does NOT isolate vendor processing time alone -- report as vendor_latency_bound=rtt_seconds with this caveat attached, never as a clean vendor-only figure. clock_skew_estimate_seconds is |our_response_received_ts - vendor's HTTP Date header|, which conflates true clock skew with one-way network transit time and is quantized to whole seconds (HTTP-date resolution) -- it is an upper bound on skew, not an isolated skew value, and is None if the vendor omitted a Date header."
2026-08-07T23:12:04.840326+00:00,1022600234,https://api.the-odds-api.com/v4/sports/basketball_wnba/odds,2026-08-07T23:12:04.791866+00:00,2026-08-07T23:12:04.840326+00:00,0.048467,"Fri, 07 Aug 2026 23:12:07 GMT",2026-08-07T23:12:07+00:00,-2.159674,"rtt_seconds is round-trip wall-clock time for THIS process's HTTP call (session.get -> response object available); it upper-bounds vendor+network+our-own latency combined and does NOT isolate vendor processing time alone -- report as vendor_latency_bound=rtt_seconds with this caveat attached, never as a clean vendor-only figure. clock_skew_estimate_seconds is |our_response_received_ts - vendor's HTTP Date header|, which conflates true clock skew with one-way network transit time and is quantized to whole seconds (HTTP-date resolution) -- it is an upper bound on skew, not an isolated skew value, and is None if the vendor omitted a Date header."
2026-08-07T23:12:05.044294+00:00,1022600234,https://api.the-odds-api.com/v4/sports/basketball_wnba/events/0cc93c06f67e3eeac12f320fbf0a5d2f/odds,2026-08-07T23:12:04.965851+00:00,2026-08-07T23:12:05.044294+00:00,0.078449,"Fri, 07 Aug 2026 23:12:07 GMT",2026-08-07T23:12:07+00:00,-1.955706,"rtt_seconds is round-trip wall-clock time for THIS process's HTTP call (session.get -> response object available); it upper-bounds vendor+network+our-own latency combined and does NOT isolate vendor processing time alone -- report as vendor_latency_bound=rtt_seconds with this caveat attached, never as a clean vendor-only figure. clock_skew_estimate_seconds is |our_response_received_ts - vendor's HTTP Date header|, which conflates true clock skew with one-way network transit time and is quantized to whole seconds (HTTP-date resolution) -- it is an upper bound on skew, not an isolated skew value, and is None if the vendor omitted a Date header."
2026-08-07T23:12:05.240292+00:00,1022600233,https://api.the-odds-api.com/v4/sports/basketball_wnba/odds,2026-08-07T23:12:05.166777+00:00,2026-08-07T23:12:05.240292+00:00,0.073523,"Fri, 07 Aug 2026 23:12:07 GMT",2026-08-07T23:12:07+00:00,-1.759708,"rtt_seconds is round-trip wall-clock time for THIS process's HTTP call (session.get -> response object available); it upper-bounds vendor+network+our-own latency combined and does NOT isolate vendor processing time alone -- report as vendor_latency_bound=rtt_seconds with this caveat attached, never as a clean vendor-only figure. clock_skew_estimate_seconds is |our_response_received_ts - vendor's HTTP Date header|, which conflates true clock skew with one-way network transit time and is quantized to whole seconds (HTTP-date resolution) -- it is an upper bound on skew, not an isolated skew value, and is None if the vendor omitted a Date header."
2026-08-07T23:12:05.416554+00:00,1022600233,https://api.the-odds-api.com/v4/sports/basketball_wnba/events/19f38817b4595a67366159a1ef5433be/odds,2026-08-07T23:12:05.350228+00:00,2026-08-07T23:12:05.416554+00:00,0.066338,"Fri, 07 Aug 2026 23:12:07 GMT",2026-08-07T23:12:07+00:00,-1.583446,"rtt_seconds is round-trip wall-clock time for THIS process's HTTP call (session.get -> response object available); it upper-bounds vendor+network+our-own latency combined and does NOT isolate vendor processing time alone -- report as vendor_latency_bound=rtt_seconds with this caveat attached, never as a clean vendor-only figure. clock_skew_estimate_seconds is |our_response_received_ts - vendor's HTTP Date header|, which conflates true clock skew with one-way network transit time and is quantized to whole seconds (HTTP-date resolution) -- it is an upper bound on skew, not an isolated skew value, and is None if the vendor omitted a Date header."
2026-08-07T23:22:03.903337+00:00,1022600235,https://api.the-odds-api.com/v4/sports/basketball_wnba/odds,2026-08-07T23:22:03.837543+00:00,2026-08-07T23:22:03.903337+00:00,0.065806,"Fri, 07 Aug 2026 23:22:06 GMT",2026-08-07T23:22:06+00:00,-2.096663,"rtt_seconds is round-trip wall-clock time for THIS process's HTTP call (session.get -> response object available); it upper-bounds vendor+network+our-own latency combined and does NOT isolate vendor processing time alone -- report as vendor_latency_bound=rtt_seconds with this caveat attached, never as a clean vendor-only figure. clock_skew_estimate_seconds is |our_response_received_ts - vendor's HTTP Date header|, which conflates true clock skew with one-way network transit time and is quantized to whole seconds (HTTP-date resolution) -- it is an upper bound on skew, not an isolated skew value, and is None if the vendor omitted a Date header."
2026-08-07T23:22:04.061198+00:00,1022600235,https://api.the-odds-api.com/v4/sports/basketball_wnba/events/1abfa68590506baafec863ada56d863d/odds,2026-08-07T23:22:04.007298+00:00,2026-08-07T23:22:04.061198+00:00,0.053909,"Fri, 07 Aug 2026 23:22:06 GMT",2026-08-07T23:22:06+00:00,-1.938802,"rtt_seconds is round-trip wall-clock time for THIS process's HTTP call (session.get -> response object available); it upper-bounds vendor+network+our-own latency combined and does NOT isolate vendor processing time alone -- report as vendor_latency_bound=rtt_seconds with this caveat attached, never as a clean vendor-only figure. clock_skew_estimate_seconds is |our_response_received_ts - vendor's HTTP Date header|, which conflates true clock skew with one-way network transit time and is quantized to whole seconds (HTTP-date resolution) -- it is an upper bound on skew, not an isolated skew value, and is None if the vendor omitted a Date header."
2026-08-08T00:02:05.980936+00:00,nan,https://api.the-odds-api.com/v4/sports/basketball_wnba/odds,2026-08-08T00:02:05.927726+00:00,2026-08-08T00:02:05.980936+00:00,0.053217,"Sat, 08 Aug 2026 00:02:08 GMT",2026-08-08T00:02:08+00:00,-2.019064,"rtt_seconds is round-trip wall-clock time for THIS process's HTTP call (session.get -> response object available); it upper-bounds vendor+network+our-own latency combined and does NOT isolate vendor processing time alone -- report as vendor_latency_bound=rtt_seconds with this caveat attached, never as a clean vendor-only figure. clock_skew_estimate_seconds is |our_response_received_ts - vendor's HTTP Date header|, which conflates true clock skew with one-way network transit time and is quantized to whole seconds (HTTP-date resolution) -- it is an upper bound on skew, not an isolated skew value, and is None if the vendor omitted a Date header."
2026-08-08T00:02:06.233234+00:00,nan,https://api.the-odds-api.com/v4/sports/basketball_wnba/events/800eb336fe4f10021c1fb5b7d4a808f6/odds,2026-08-08T00:02:06.160171+00:00,2026-08-08T00:02:06.233234+00:00,0.07307,"Sat, 08 Aug 2026 00:02:08 GMT",2026-08-08T00:02:08+00:00,-1.766766,"rtt_seconds is round-trip wall-clock time for THIS process's HTTP call (session.get -> response object available); it upper-bounds vendor+network+our-own latency combined and does NOT isolate vendor processing time alone -- report as vendor_latency_bound=rtt_seconds with this caveat attached, never as a clean vendor-only figure. clock_skew_estimate_seconds is |our_response_received_ts - vendor's HTTP Date header|, which conflates true clock skew with one-way network transit time and is quantized to whole seconds (HTTP-date resolution) -- it is an upper bound on skew, not an isolated skew value, and is None if the vendor omitted a Date header."
2026-08-08T00:12:10.433649+00:00,nan,https://api.the-odds-api.com/v4/sports/basketball_wnba/odds,2026-08-08T00:12:10.366213+00:00,2026-08-08T00:12:10.433649+00:00,0.067443,"Sat, 08 Aug 2026 00:12:12 GMT",2026-08-08T00:12:12+00:00,-1.566351,"rtt_seconds is round-trip wall-clock time for THIS process's HTTP call (session.get -> response object available); it upper-bounds vendor+network+our-own latency combined and does NOT isolate vendor processing time alone -- report as vendor_latency_bound=rtt_seconds with this caveat attached, never as a clean vendor-only figure. clock_skew_estimate_seconds is |our_response_received_ts - vendor's HTTP Date header|, which conflates true clock skew with one-way network transit time and is quantized to whole seconds (HTTP-date resolution) -- it is an upper bound on skew, not an isolated skew value, and is None if the vendor omitted a Date header."
2026-08-08T00:12:10.676415+00:00,nan,https://api.the-odds-api.com/v4/sports/basketball_wnba/events/800eb336fe4f10021c1fb5b7d4a808f6/odds,2026-08-08T00:12:10.607952+00:00,2026-08-08T00:12:10.676415+00:00,0.068488,"Sat, 08 Aug 2026 00:12:12 GMT",2026-08-08T00:12:12+00:00,-1.323585,"rtt_seconds is round-trip wall-clock time for THIS process's HTTP call (session.get -> response object available); it upper-bounds vendor+network+our-own latency combined and does NOT isolate vendor processing time alone -- report as vendor_latency_bound=rtt_seconds with this caveat attached, never as a clean vendor-only figure. clock_skew_estimate_seconds is |our_response_received_ts - vendor's HTTP Date header|, which conflates true clock skew with one-way network transit time and is quantized to whole seconds (HTTP-date resolution) -- it is an upper bound on skew, not an isolated skew value, and is None if the vendor omitted a Date header."
2026-08-08T00:22:05.387852+00:00,1022600235,https://api.the-odds-api.com/v4/sports/basketball_wnba/odds,2026-08-08T00:22:05.310905+00:00,2026-08-08T00:22:05.387852+00:00,0.076977,"Sat, 08 Aug 2026 00:22:07 GMT",2026-08-08T00:22:07+00:00,-1.612148,"rtt_seconds is round-trip wall-clock time for THIS process's HTTP call (session.get -> response object available); it upper-bounds vendor+network+our-own latency combined and does NOT isolate vendor processing time alone -- report as vendor_latency_bound=rtt_seconds with this caveat attached, never as a clean vendor-only figure. clock_skew_estimate_seconds is |our_response_received_ts - vendor's HTTP Date header|, which conflates true clock skew with one-way network transit time and is quantized to whole seconds (HTTP-date resolution) -- it is an upper bound on skew, not an isolated skew value, and is None if the vendor omitted a Date header."
2026-08-08T00:22:05.591646+00:00,1022600235,https://api.the-odds-api.com/v4/sports/basketball_wnba/events/1abfa68590506baafec863ada56d863d/odds,2026-08-08T00:22:05.520738+00:00,2026-08-08T00:22:05.591646+00:00,0.070912,"Sat, 08 Aug 2026 00:22:07 GMT",2026-08-08T00:22:07+00:00,-1.408354,"rtt_seconds is round-trip wall-clock time for THIS process's HTTP call (session.get -> response object available); it upper-bounds vendor+network+our-own latency combined and does NOT isolate vendor processing time alone -- report as vendor_latency_bound=rtt_seconds with this caveat attached, never as a clean vendor-only figure. clock_skew_estimate_seconds is |our_response_received_ts - vendor's HTTP Date header|, which conflates true clock skew with one-way network transit time and is quantized to whole seconds (HTTP-date resolution) -- it is an upper bound on skew, not an isolated skew value, and is None if the vendor omitted a Date header."
2026-08-08T00:22:05.793553+00:00,nan,https://api.the-odds-api.com/v4/sports/basketball_wnba/odds,2026-08-08T00:22:05.746203+00:00,2026-08-08T00:22:05.793553+00:00,0.047356,"Sat, 08 Aug 2026 00:22:08 GMT",2026-08-08T00:22:08+00:00,-2.206447,"rtt_seconds is round-trip wall-clock time for THIS process's HTTP call (session.get -> response object available); it upper-bounds vendor+network+our-own latency combined and does NOT isolate vendor processing time alone -- report as vendor_latency_bound=rtt_seconds with this caveat attached, never as a clean vendor-only figure. clock_skew_estimate_seconds is |our_response_received_ts - vendor's HTTP Date header|, which conflates true clock skew with one-way network transit time and is quantized to whole seconds (HTTP-date resolution) -- it is an upper bound on skew, not an isolated skew value, and is None if the vendor omitted a Date header."
2026-08-08T00:22:05.990571+00:00,nan,https://api.the-odds-api.com/v4/sports/basketball_wnba/events/800eb336fe4f10021c1fb5b7d4a808f6/odds,2026-08-08T00:22:05.925291+00:00,2026-08-08T00:22:05.990571+00:00,0.065294,"Sat, 08 Aug 2026 00:22:08 GMT",2026-08-08T00:22:08+00:00,-2.009429,"rtt_seconds is round-trip wall-clock time for THIS process's HTTP call (session.get -> response object available); it upper-bounds vendor+network+our-own latency combined and does NOT isolate vendor processing time alone -- report as vendor_latency_bound=rtt_seconds with this caveat attached, never as a clean vendor-only figure. clock_skew_estimate_seconds is |our_response_received_ts - vendor's HTTP Date header|, which conflates true clock skew with one-way network transit time and is quantized to whole seconds (HTTP-date resolution) -- it is an upper bound on skew, not an isolated skew value, and is None if the vendor omitted a Date header."
2026-08-08T01:02:06.559582+00:00,1022600235,https://api.the-odds-api.com/v4/sports/basketball_wnba/odds,2026-08-08T01:02:06.506920+00:00,2026-08-08T01:02:06.559582+00:00,0.052686,"Sat, 08 Aug 2026 01:02:08 GMT",2026-08-08T01:02:08+00:00,-1.440418,"rtt_seconds is round-trip wall-clock time for THIS process's HTTP call (session.get -> response object available); it upper-bounds vendor+network+our-own latency combined and does NOT isolate vendor processing time alone -- report as vendor_latency_bound=rtt_seconds with this caveat attached, never as a clean vendor-only figure. clock_skew_estimate_seconds is |our_response_received_ts - vendor's HTTP Date header|, which conflates true clock skew with one-way network transit time and is quantized to whole seconds (HTTP-date resolution) -- it is an upper bound on skew, not an isolated skew value, and is None if the vendor omitted a Date header."
2026-08-08T01:02:06.809404+00:00,1022600235,https://api.the-odds-api.com/v4/sports/basketball_wnba/events/1abfa68590506baafec863ada56d863d/odds,2026-08-08T01:02:06.753979+00:00,2026-08-08T01:02:06.809404+00:00,0.055429,"Sat, 08 Aug 2026 01:02:09 GMT",2026-08-08T01:02:09+00:00,-2.190596,"rtt_seconds is round-trip wall-clock time for THIS process's HTTP call (session.get -> response object available); it upper-bounds vendor+network+our-own latency combined and does NOT isolate vendor processing time alone -- report as vendor_latency_bound=rtt_seconds with this caveat attached, never as a clean vendor-only figure. clock_skew_estimate_seconds is |our_response_received_ts - vendor's HTTP Date header|, which conflates true clock skew with one-way network transit time and is quantized to whole seconds (HTTP-date resolution) -- it is an upper bound on skew, not an isolated skew value, and is None if the vendor omitted a Date header."
2026-08-08T08:42:04.058312+00:00,nan,https://api.the-odds-api.com/v4/sports/basketball_wnba/odds,2026-08-08T08:42:04.011452+00:00,2026-08-08T08:42:04.058312+00:00,0.046876,"Sat, 08 Aug 2026 08:42:06 GMT",2026-08-08T08:42:06+00:00,-1.941688,"rtt_seconds is round-trip wall-clock time for THIS process's HTTP call (session.get -> response object available); it upper-bounds vendor+network+our-own latency combined and does NOT isolate vendor processing time alone -- report as vendor_latency_bound=rtt_seconds with this caveat attached, never as a clean vendor-only figure. clock_skew_estimate_seconds is |our_response_received_ts - vendor's HTTP Date header|, which conflates true clock skew with one-way network transit time and is quantized to whole seconds (HTTP-date resolution) -- it is an upper bound on skew, not an isolated skew value, and is None if the vendor omitted a Date header."
2026-08-08T08:42:04.203950+00:00,nan,https://api.the-odds-api.com/v4/sports/basketball_wnba/events/800eb336fe4f10021c1fb5b7d4a808f6/odds,2026-08-08T08:42:04.152296+00:00,2026-08-08T08:42:04.203950+00:00,0.051663,"Sat, 08 Aug 2026 08:42:06 GMT",2026-08-08T08:42:06+00:00,-1.79605,"rtt_seconds is round-trip wall-clock time for THIS process's HTTP call (session.get -> response object available); it upper-bounds vendor+network+our-own latency combined and does NOT isolate vendor processing time alone -- report as vendor_latency_bound=rtt_seconds with this caveat attached, never as a clean vendor-only figure. clock_skew_estimate_seconds is |our_response_received_ts - vendor's HTTP Date header|, which conflates true clock skew with one-way network transit time and is quantized to whole seconds (HTTP-date resolution) -- it is an upper bound on skew, not an isolated skew value, and is None if the vendor omitted a Date header."
2026-08-08T08:52:03.878625+00:00,nan,https://api.the-odds-api.com/v4/sports/basketball_wnba/odds,2026-08-08T08:52:03.817823+00:00,2026-08-08T08:52:03.878625+00:00,0.060812,"Sat, 08 Aug 2026 08:52:06 GMT",2026-08-08T08:52:06+00:00,-2.121375,"rtt_seconds is round-trip wall-clock time for THIS process's HTTP call (session.get -> response object available); it upper-bounds vendor+network+our-own latency combined and does NOT isolate vendor processing time alone -- report as vendor_latency_bound=rtt_seconds with this caveat attached, never as a clean vendor-only figure. clock_skew_estimate_seconds is |our_response_received_ts - vendor's HTTP Date header|, which conflates true clock skew with one-way network transit time and is quantized to whole seconds (HTTP-date resolution) -- it is an upper bound on skew, not an isolated skew value, and is None if the vendor omitted a Date header."
2026-08-08T08:52:04.033507+00:00,nan,https://api.the-odds-api.com/v4/sports/basketball_wnba/events/800eb336fe4f10021c1fb5b7d4a808f6/odds,2026-08-08T08:52:03.967929+00:00,2026-08-08T08:52:04.033507+00:00,0.065586,"Sat, 08 Aug 2026 08:52:06 GMT",2026-08-08T08:52:06+00:00,-1.966493,"rtt_seconds is round-trip wall-clock time for THIS process's HTTP call (session.get -> response object available); it upper-bounds vendor+network+our-own latency combined and does NOT isolate vendor processing time alone -- report as vendor_latency_bound=rtt_seconds with this caveat attached, never as a clean vendor-only figure. clock_skew_estimate_seconds is |our_response_received_ts - vendor's HTTP Date header|, which conflates true clock skew with one-way network transit time and is quantized to whole seconds (HTTP-date resolution) -- it is an upper bound on skew, not an isolated skew value, and is None if the vendor omitted a Date header."
2026-08-08T11:12:05.441935+00:00,nan,https://api.the-odds-api.com/v4/sports/basketball_wnba/odds,2026-08-08T11:12:05.392181+00:00,2026-08-08T11:12:05.441935+00:00,0.049761,"Sat, 08 Aug 2026 11:12:08 GMT",2026-08-08T11:12:08+00:00,-2.558065,"rtt_seconds is round-trip wall-clock time for THIS process's HTTP call (session.get -> response object available); it upper-bounds vendor+network+our-own latency combined and does NOT isolate vendor processing time alone -- report as vendor_latency_bound=rtt_seconds with this caveat attached, never as a clean vendor-only figure. clock_skew_estimate_seconds is |our_response_received_ts - vendor's HTTP Date header|, which conflates true clock skew with one-way network transit time and is quantized to whole seconds (HTTP-date resolution) -- it is an upper bound on skew, not an isolated skew value, and is None if the vendor omitted a Date header."
2026-08-08T11:12:05.631494+00:00,nan,https://api.the-odds-api.com/v4/sports/basketball_wnba/events/800eb336fe4f10021c1fb5b7d4a808f6/odds,2026-08-08T11:12:05.571893+00:00,2026-08-08T11:12:05.631494+00:00,0.059614,"Sat, 08 Aug 2026 11:12:08 GMT",2026-08-08T11:12:08+00:00,-2.368506,"rtt_seconds is round-trip wall-clock time for THIS process's HTTP call (session.get -> response object available); it upper-bounds vendor+network+our-own latency combined and does NOT isolate vendor processing time alone -- report as vendor_latency_bound=rtt_seconds with this caveat attached, never as a clean vendor-only figure. clock_skew_estimate_seconds is |our_response_received_ts - vendor's HTTP Date header|, which conflates true clock skew with one-way network transit time and is quantized to whole seconds (HTTP-date resolution) -- it is an upper bound on skew, not an isolated skew value, and is None if the vendor omitted a Date header."
2026-08-08T11:22:05.698785+00:00,nan,https://api.the-odds-api.com/v4/sports/basketball_wnba/odds,2026-08-08T11:22:05.647597+00:00,2026-08-08T11:22:05.698785+00:00,0.051196,"Sat, 08 Aug 2026 11:22:08 GMT",2026-08-08T11:22:08+00:00,-2.301215,"rtt_seconds is round-trip wall-clock time for THIS process's HTTP call (session.get -> response object available); it upper-bounds vendor+network+our-own latency combined and does NOT isolate vendor processing time alone -- report as vendor_latency_bound=rtt_seconds with this caveat attached, never as a clean vendor-only figure. clock_skew_estimate_seconds is |our_response_received_ts - vendor's HTTP Date header|, which conflates true clock skew with one-way network transit time and is quantized to whole seconds (HTTP-date resolution) -- it is an upper bound on skew, not an isolated skew value, and is None if the vendor omitted a Date header."
