2021_dR2_teamseason,2021_beta_teamseason,2022_dR2_teamseason,2022_beta_teamseason,2023_dR2_teamseason,2023_beta_teamseason,2024_dR2_teamseason,2024_beta_teamseason
2.9267323440182036e-05,-0.007273643721798845,3.063491295685174e-06,0.0035107333196436265,0.0001448471438858862,-0.026405934635225562,0.0025679013890194577,0.10995948683687533
0.0006318175378292033,0.037384967396463485,0.0002721024971299059,-0.03314817386583704,0.00011357128979503152,0.023959557525144542,0.001663629711370496,0.08799601868475146
2.909170675239519e-06,-0.002318006177173285,1.4188055853126586e-05,-0.007603877217445073,2.2819196650240437e-06,0.003344525869758042,1.7677112073413443e-05,-0.00882736664551473
1.2377028134590156e-05,-0.0049492304449603895,4.633858635753929e-05,0.014497915131618012,1.029865510172113e-06,-0.0022009120810511456,0.0005377588832003537,0.04620565285668288
1.4469441314245064e-05,0.0054468730315193805,0.0005790086735025774,-0.04979671551208095,3.056660092315045e-05,0.012208906665198157,0.0013735966772959354,0.07802147757267107
0.00017806716458261497,-0.018851928706860407,0.00013489898509707387,0.02381696127721964,0.00021799277659104578,-0.03420023179048006,0.00015538798250769515,0.026877371403661907
0.00016017137331045747,0.01703474940389619,1.3142422513546838e-05,0.007338419217757366,1.3311805923610124e-05,-0.00864668946400353,0.0006071821758064839,0.049125340102600196
0.0005878624639344653,0.03282893063160798,8.831501019786267e-06,-0.006250527669299852,4.526199913667254e-05,0.014949486703426213,3.3492189080970205e-05,0.011914620136711235
0.0015454710945988239,-0.05702978523506141,0.00012951250624890445,-0.02314521307492633,1.6118919217428954e-05,-0.008824449821563643,5.273305801307074e-05,0.01610158046399545
0.00043032621145471596,-0.028462405239819362,1.111549645255056e-06,-0.002160252665023194,3.428143835948396e-05,-0.012251068824048892,0.00012155944125586113,-0.02243889511863284
0.0001125766635522053,-0.014571378908389191,0.0005908350794299931,0.05024805680651382,5.884053821863845e-08,-0.0005386645907338627,1.1862829480356147e-05,0.007368352431161349
5.471575348770345e-05,-0.009983792947839876,1.6010373407048016e-06,0.002654713014743568,0.00029580877539586557,0.039203238009524445,2.801874700704099e-05,0.01092013586072988
0.00019172121572156496,0.02040819295879416,7.55476344262182e-08,0.0005655337360924834,0.0001239525466903589,-0.0257975877876624,0.00027777588801602884,0.03593297355434377
0.0003398092529166387,0.026054060225232975,0.00022223474655144566,0.03354677848865585,0.0003300687011377272,0.0403279487765467,0.0005637734255902985,0.04939894775127374
6.136664605209859e-05,0.010830276255731814,0.0003016575465098594,-0.03593876907580069,0.0004796807441476385,-0.04590352750333251,8.976265498228896e-05,0.020566084645790607
1.7393269115963253e-05,0.005835958398799669,0.00029171432225540443,-0.03370419680778643,2.060980928902409e-05,0.010078910980692884,0.00011597060291587603,0.02408136834002504
0.00018462380238343356,0.018942368289912685,0.0002863402288512011,0.03428044377944024,1.807188384677124e-06,-0.00283913631631301,0.0012219452219066566,0.07532807690632692
0.0014667026159865125,0.053403675483901535,0.0002284625907300618,0.032218514782825794,2.06261559345239e-05,-0.009981847541263036,0.002476306499809496,0.10187865788944789
6.349290028387339e-05,0.011878530965925439,5.63379411777752e-05,-0.015618965320419013,1.739444622685856e-05,0.009262968100163974,0.0017329648644019283,0.0860494284662498
0.00021554016856419216,-0.02191118566283102,0.0005541611701650802,-0.049686055470269996,7.091223683304256e-05,-0.020057518585317603,0.001503609135610348,0.07951288000427284
1.624884448407019e-07,0.0005569668439678086,0.00012583462790537552,-0.022685944380166106,0.00022033029670443852,-0.03403749494781691,4.0275866350394685e-06,-0.004348230609618004
0.0003351541777123771,0.02593513098664539,5.3112474098671e-05,-0.014891501832231336,0.00010000361229207175,-0.02147388897457229,0.0002712253007930762,-0.03621704454095491
0.0007196581502046242,0.03815429728638838,1.2454542956751707e-05,0.007058096627456916,9.898606190278997e-05,0.02141243725428422,0.0011318084939930353,0.07211832426194908
0.00041621160631396447,0.02823619456142784,2.2058282262201715e-05,-0.00969860172806505,0.0005276090960767633,0.05082576599412616,0.0003684346173659639,0.039797363302663126
5.818330955617655e-05,0.01064273022970523,5.2209066334991735e-06,0.004549889162217042,1.5016131843203836e-06,-0.002748287359604366,5.73927214124403e-06,0.0047687748095298415
0.0005303069247496207,0.03390497963609874,0.00015078759257824412,-0.02671835027298946,3.1819418513523e-06,-0.003797680715363866,1.1318409259599831e-05,0.007055382267315252
7.947346744355917e-06,0.003934321425224253,3.3609600439594894e-06,-0.0035967058332216973,0.00030577339941571146,-0.036398554436360135,0.00098811329548356,0.06781278482452509
0.00018178228194487323,0.019289159753273184,1.4989795565927301e-05,0.008059199800738038,0.00010229105670857897,-0.02301067018753956,0.0017347782617530179,0.08586665436774452
0.0002325199117416052,-0.022140798695493385,9.75043076261861e-05,0.021718948013797843,1.2001206104757904e-05,-0.007560204751499276,0.00027241549358081486,0.033656710881247096
1.5123931618725483e-05,0.005194375035252187,7.243798701439111e-05,0.017896159591751302,0.0003151530138611802,-0.040311935916010275,0.0013816606142955852,0.07921101856955365
2.968977578482698e-05,0.007742177792304292,0.0001286942051332968,-0.022980119870361707,0.0005571680343717892,0.05229792586549769,8.584411566379999e-05,-0.019566265813746656
0.0003778470739541342,0.026787023965951597,0.00019403762091008435,-0.02744830624188401,6.749428922925056e-08,0.0005592975200548552,9.018704544634914e-05,-0.020469755312182838
0.00026495868684460813,0.023392957001783735,8.726876899360715e-05,-0.018574195977868357,0.00038712121572817207,0.041732202934919915,0.0005627931047451237,-0.04878931739768204
1.2745627148289185e-05,-0.005055729227273014,4.258502970084308e-06,0.004079225701610628,8.352430422495879e-05,-0.019664775950377255,0.0006550101128421208,0.05573422002565538
3.067240767278409e-05,0.007859514369633828,1.4173902851062902e-05,0.007601296825801043,4.98504316754989e-06,-0.0048850963951103015,0.00099918307313937,0.06868031407096836
7.426499770761236e-05,-0.011838231925357318,0.000522583783599587,-0.04625519232561667,7.812733788651867e-05,0.01970269513992907,6.546613796397592e-05,0.017531145969025667
3.482476594920379e-07,-0.0008598424602767539,9.141757162655927e-05,-0.02010602251874721,0.0002287193492096118,-0.03541755416463701,0.0008491678560421949,0.06150548499330114
0.00011823011496265308,0.01537853173135982,0.0001801132007082326,-0.02840708207103575,3.087763961700321e-06,0.0039569790799752836,1.01173338630103e-06,-0.002141336363698003
0.0001832985223143789,0.019652884033147473,8.978273356731255e-08,0.000557722650551327,2.232770203362604e-05,-0.010675613467346282,0.0006598426798128096,0.05246759394667874
6.523557716675931e-05,0.010836200399169672,0.0004784730163646076,0.043773929129895486,0.00018599455408777884,-0.029003043274484504,0.0025213116828283156,0.10215264081546611
9.229956755088726e-05,0.01284911943275546,0.00019441747112653368,0.02751197491810281,2.513903454395828e-08,-0.0003565555511775402,0.0004249673306321203,0.043863047713559124
8.638092125095281e-05,-0.012618546385321807,0.001700448691871093,-0.08289626477819395,3.0882589711736596e-05,-0.013183685135139013,9.350125704459898e-05,0.02017370380374053
8.654377135513116e-05,-0.013255657000717961,0.00010121793921291156,0.020765606260117347,5.327056222692381e-07,-0.0016071457919514347,0.00039077427764326356,0.04016689723453266
0.0007935585598686455,0.038903460663927955,0.0005487804007685616,0.0504463773277887,0.00047779582423411834,-0.046763436543868414,0.00045442728738588433,0.04423347826115886
3.682975851850272e-05,0.008305527839292844,5.6681970647315394e-05,0.015390749098762755,3.379178049958053e-08,-0.0004125820532804646,9.363364978792197e-05,0.021254101226812032
6.68299186935885e-06,0.0036208779173919846,1.6930873194856897e-05,0.008879018402112877,0.00015391754236003318,0.02663423398435148,0.0012701404568618406,0.07124428248445501
3.363619824141091e-05,0.007810267408333137,0.0003042834306948695,-0.035836433515417127,3.544296443864544e-06,0.004085993133048278,0.00011249041940313162,0.02259105328891968
0.00011074127295188069,-0.014979666905714197,3.891066598605808e-05,0.012563627143865979,1.7958744920873114e-05,0.009287267948606638,3.929528013451812e-05,-0.013336289695751633
2.9610982534189116e-05,0.007482020823264357,1.8444999329281533e-06,0.0028967937447710113,0.0003669730712114572,-0.04277729529529595,6.427135879590634e-05,0.01653279918633315
0.0003216985020504916,-0.025037742612253017,0.00013541468552627324,-0.023565404711353908,2.9909123748332994e-06,0.003656322278424654,0.0009177134859395837,0.0640228395618811
0.0005628815442522391,-0.03255122364943523,2.0175349208460315e-06,-0.002936004763928338,4.501832145428613e-06,-0.004862767578206751,0.0015992483947442574,0.08398072101072229
0.0001610267684783784,-0.017527735549065,3.9711226653548916e-05,-0.013306727698139943,0.00028797032585115245,0.036540914527474724,0.0007935472889966546,0.05982760349667936
4.169032757152423e-05,0.00943834830527092,0.00024295503716960658,0.032075062616770796,0.0003638974067296418,-0.041032520685438424,0.0005525491325589124,0.049452272516855855
0.0004293873894641684,-0.0295369189281381,4.199342435284596e-05,0.0137254622341339,8.969493750217747e-07,-0.002102570564931257,8.232111008129902e-05,0.01945301989895578
0.0006608295785992376,-0.03576912810183738,0.0002853490538495099,-0.034627600394873906,4.821480967055106e-05,-0.0147615363318008,0.0018802660156774142,0.08746541902646021
1.4480782599512159e-05,-0.005234494555092559,8.942600083228569e-05,0.019391710409193862,0.00010549568816275019,-0.022658459214453794,2.5140130585547537e-08,0.000350839812346784
7.717698810541093e-06,-0.0039719486920817585,1.7965250309875598e-08,0.00028210781666610147,0.00035002565490161645,-0.04028860915041005,7.796885243120789e-05,0.01742389555619754
0.00029215588982542054,0.023412180132800612,1.947787109277174e-06,-0.0027235234104518997,2.509968671346311e-05,0.011276527345216237,2.2411866476981608e-05,-0.010778638906413071
1.935612300665609e-05,-0.006255918080094537,1.5554620655997805e-05,-0.008133026679258661,0.0007407081995097329,0.05981695370559574,2.8234257878259024e-06,-0.0034030548762615637
0.0001543555313994414,0.017815582661283174,4.308546880829715e-05,-0.01399779455795793,9.511803243696097e-05,-0.020939955793949378,0.00029204916664884507,0.03678909113508638
0.0007910973501937299,0.041948572312552626,2.0650950803213764e-05,0.009251152856449838,8.451956870291089e-07,-0.0020789313224820714,4.59672961091439e-05,0.013599299784218685
2.208954972497923e-06,-0.002185402444227337,5.2486788576455564e-05,0.014791815667721336,0.00017343646265576516,0.029532262854984857,0.0015319498404179027,0.07858156364840807
5.17489427027938e-05,-0.011000493482095539,0.0006422370869744289,0.054893083183701584,0.00019055450985513387,0.031623337361888125,0.0003424435768424685,0.040862753390738846
0.0001675165740365417,0.0182239646628451,0.0001429692124756976,0.0235729362168686,3.7720236464119478e-06,0.004323699439724488,0.00037129017206873413,0.04033309278742744
5.3245980087644156e-05,-0.01013413155701345,0.0011216984813798157,-0.06797156414056135,6.389287013944615e-06,0.005744262983904175,0.0013754758487365658,0.075288130109132
6.035312869472269e-07,-0.001062300865689098,0.000616353057710766,-0.054351020353240076,1.8282992334445892e-06,0.0030172296594160597,0.0022563430372343728,0.10003465877604009
0.0007699365482339973,-0.03962561129808116,3.649144503418996e-05,0.012985219409088459,1.710048516415308e-05,-0.00913542225287126,0.001715238547408707,0.08442245017709288
0.00017544032207084757,-0.018460906490239577,0.0003015222032125112,-0.034456212025054646,7.648913258948453e-06,0.0058938921519709996,0.0009625350506295403,0.06496709479798951
0.0010873902411592752,-0.04669619934011995,0.00021396777164878216,-0.028901554857787747,3.383560189184141e-06,-0.003909193631285182,0.0002624880344338887,0.033478478129332426
0.0010582408594578749,0.04651810848945435,1.3346241596065936e-05,-0.007951745189512055,3.9152350353890655e-05,-0.013142064022390251,0.00017636738995952287,0.02703529185321254
0.0007522669905914006,0.03797830611026494,0.0010561770820285052,-0.0741076506924723,3.3013839017276395e-05,0.012384086079200314,0.0007278304088142352,0.05528273567309698
3.570259203388571e-05,0.008087403429771673,8.868428504379326e-05,-0.01844707239683748,8.443663220565126e-05,0.02021969383386071,6.918691676220047e-05,0.017776261483996275
0.00013754358402153123,0.01669376376787872,3.280175379519825e-05,-0.011622294610871676,6.502584985248618e-05,-0.01739422784684211,0.00013572324853044097,-0.024153999369768912
0.00020527105765678915,-0.019573380544473145,0.00032932084913511685,-0.034970901322923374,4.141212939318196e-05,0.014056762090016073,9.422013458391406e-05,0.021091657885928945
0.00029528015570023323,0.02399406503125258,6.463928617216098e-05,0.016565550283150186,0.0002936509347681057,0.03842295150023829,0.0009513685560559093,0.0635398323996968
2.289006520804706e-05,0.006607208146273538,0.00011129363529739053,-0.021492438152118324,3.675047456835622e-05,0.013054143069633437,0.00013090804611910496,0.024338727281757688
4.173757531019585e-06,-0.002872755836903669,0.0003579313066163862,0.037637604424086854,0.0001634185912434895,0.02731432042876851,0.000785079608539076,-0.0636751673536576
0.0019410492834241225,0.06388739316858984,0.0008016281346205164,-0.057867159856344594,0.0005570125369740216,-0.05339692708204611,0.00030217611522214164,-0.039410967018876024
0.00040557782625308517,0.028800464151265723,0.00019828879155346188,-0.028638601130327918,1.421334776061706e-06,0.0025929714243407647,0.0018770666748037688,0.09004007160981485
0.00016917422427719593,-0.017472874680214658,0.00024293422702706703,-0.031930484973385964,0.00017866123729694307,0.029657280727221673,0.00010524399078123411,-0.021957983257374743
1.7936560262391147e-05,-0.005926775676903411,2.7874406326850087e-05,0.010504286922217205,2.6653958198429105e-06,0.003594148345663273,0.0009144399404946497,0.06168863479084442
0.001138838017049407,0.04694916482768553,9.152186974740156e-06,0.006075844919753246,4.1953288352247376e-05,0.013236830766018936,0.002796014640157056,0.10717614384433259
0.00010015148559655359,-0.014039332984402703,5.552605112944249e-07,-0.0015100164852281579,0.00050515122069005,0.04802994697200148,0.001710658076108283,0.08329527938464178
7.038079405494562e-05,-0.011790658266284799,0.0001958075631289933,-0.028007151037305916,6.004802968301043e-06,-0.005632066788646786,0.001206202059592845,0.07278433562229893
3.6470321853857464e-05,0.008172238658179953,0.00015513956123981603,-0.026485139180788746,0.0001567871452001724,-0.027431457130269704,0.00047910798795982874,0.04609828913497855
3.988934469692772e-05,0.008792386564833422,8.923960731678622e-06,0.0060452618389321726,0.00022277999360500474,0.03470710533655108,0.0007084694554398787,0.055047957310367227
7.146855227296354e-05,-0.01188985232836835,4.650071028985696e-06,0.004604580368699211,2.141381902808589e-09,0.00010554073438571532,0.0010374225725047214,0.06673296112265839
0.00018022035579628345,0.01759656407450915,3.117409996372691e-05,0.011367492075146616,1.2815925331946895e-05,-0.007513825366059505,0.0004149766282656224,0.041627247151667796
0.00034377549366378617,-0.026100972380497457,3.460951740256025e-05,-0.011887103862946566,1.0127035303867341e-05,0.007186314482471718,0.0023863328209420454,0.09987245352468109
0.0006617828149557238,-0.03519320914173524,2.5640882041981614e-05,0.010182445894457031,6.721976316746085e-06,-0.00573417368432952,8.848135892862639e-05,0.019573556906485122
0.00019922709047916928,-0.020864340956506303,0.0009404910883668939,0.061901459216330015,6.731061327443105e-05,0.018256828133070755,0.0005585403928220568,0.04787767634129744
3.821951296911202e-05,0.008649364416083136,8.769555013347962e-05,-0.018982925559816784,9.614498909731084e-07,0.0020321615236450936,0.0031614164097309226,0.11624693695385993
2.3686861868472945e-05,-0.006624822625118966,0.00016731468546210646,0.026339102725030122,1.6718014454531683e-05,-0.008919094421362789,0.0008596133445881067,0.06163553132236376
0.00041431120449485556,0.02917203965683924,0.00028490308604381425,-0.03366427195924703,0.00023771105999760323,0.03505703033392005,1.980463354500732e-05,0.009821530829444513
0.00037312629770622484,0.028493192670072227,4.8583433588545864e-06,-0.0044810152042981935,0.00013307209577967087,-0.02478248527625677,6.066213486282344e-05,0.016956304394253444
4.73004988743627e-05,0.00964186404779027,0.0004549458467907972,0.044454489586037045,0.0001300818669799734,-0.026198736073991112,0.0017611126093483695,0.08540323427753889
0.0003641725712703985,-0.02658843473784806,4.844971938078858e-06,0.004388700421617996,0.0002066179700714472,-0.030128476837747664,0.000989604249398284,0.06479613867636977
1.0759380230431894e-05,-0.004670360073336665,5.0483009298026915e-06,0.00457499037471042,0.00022359242530793183,-0.03402726572731212,0.0006704474349022202,0.052773625141470354
0.0001024509952191063,-0.013588990547864818,7.562434982765108e-05,-0.017585904219970094,6.155425796595515e-07,-0.001698715939004603,0.0019383000365469276,0.0919202098804694
0.0005602030268372928,-0.0315933417193116,0.0002458099214421104,-0.03291662667855894,3.2698214015467996e-06,0.003895180085354879,0.0013453227695734147,0.07978379338916845
0.00022085572116216587,0.020788626485783588,7.071065100186761e-06,-0.005410289380795619,0.0004137525747770571,0.04603443945037445,0.00016198114741402303,-0.02762661293377619
1.7277534678701627e-05,-0.005792577572085887,5.86303816594917e-06,0.004945904191175446,1.968540296210176e-05,-0.009476154335846605,0.000950324074598721,-0.061554598633381134
0.0005238190815201837,0.031458737871320135,7.917374693590512e-06,0.005355073626249105,1.3760212721242109e-05,0.008275483510051546,6.883653233481454e-05,-0.017418115865728383
0.000352945961756659,-0.02757865169419468,2.5264909910231767e-05,0.010223393927536087,0.0005890633255831243,0.05250803187236972,0.000930078605932197,0.06444845248587638
0.0006690366476508484,0.035013314944154446,0.0003553882603207337,0.037784766099117476,1.0314257246393796e-05,0.006929309771463701,9.627996632944096e-05,0.020966425967084278
0.0002879771257909786,-0.022333687531315507,1.337373278835708e-05,-0.007553778919182695,1.235175923017158e-06,-0.0023842090229214533,0.0002439776248928351,0.0321382389566297
0.0002290437625868632,-0.021964828618981563,1.4693942167205774e-05,0.007480834643677913,8.28259027072104e-05,-0.019548825288488874,0.0009182400001560142,0.060931925455466
0.00025593735634522294,-0.022085490844918156,2.16088083417758e-05,-0.00933419739908599,6.596018536632941e-05,0.017551346962477964,0.00015538453538490563,0.02563341435734622
0.0002797332320430836,-0.02259012570839677,0.00019612539131730263,0.02873091710998371,3.967823677859684e-05,0.013384571505017229,0.00038102458709733265,0.04220426237171459
4.529083509658973e-05,-0.008887773670043486,5.00558042493254e-05,0.01408181257317466,0.0002248074707383837,0.03285115024550582,0.0008109396473646157,0.05599680788967864
0.00042656247870573197,0.02921177339507164,9.522944570996694e-09,-0.000205768048165883,4.133445566301971e-05,-0.014262267017109115,0.003134291323240658,0.11451627267907372
0.00013039401912504797,0.01630601148523766,0.0004180866612776142,-0.040643171655093985,8.898356670973896e-06,0.006283451062853585,0.000593434049289805,0.04977781548874861
0.00026816567346672846,-0.0224962273199007,2.3460118581062706e-05,-0.009972635291455286,0.0003014146977515414,0.03902506863549227,0.00314232851653544,0.11697320350133494
0.0006875172783045255,-0.036190964405868366,0.000994986352136219,0.0652568205569147,0.00012793874892189395,0.024287884775860184,6.234368542558497e-05,0.017295039012734208
0.0009883497312802448,-0.04220530193279914,7.32447650843699e-05,0.016969306418156284,9.689421831811979e-05,0.021488342498166047,0.0005862076295549999,0.05032307239337528
0.0007471670620894881,-0.03797739717400752,0.00012745011073977443,0.023391000017633546,8.702874696270979e-07,0.0020266193225093754,0.0012701587191218963,0.07437405687389778
0.0003324525306789209,-0.025356280783078496,0.0006372077725750867,-0.05134033716534661,0.0005676338650281522,0.04984611793918225,6.758284761852523e-05,-0.019358133890236162
6.707833684967177e-05,-0.011461083514474075,0.00011892381579682574,0.022339340133590537,4.059458571740299e-08,0.00044353900435374735,8.453681875497145e-05,-0.020411887042458308
3.1919377247895395e-05,-0.007955122547164642,0.00019589797737000955,-0.028112309544067165,6.194452235389817e-05,-0.017748208029154715,0.0005310323907439656,0.04978303337010653
2.5062626560986115e-07,-0.0007119623823450857,0.0005483051678481176,0.0499256900516451,5.575381507216513e-06,-0.005187741311148052,0.0009933309160712926,0.06785847241139367
0.0006472358907357918,0.03663445427572074,7.463406752260391e-06,-0.005299894017866516,0.0007233671781920438,0.06042289247195047,0.0005159264050139296,0.050076049600552584
3.4710992278218825e-05,-0.007994274214998357,6.315306671330332e-05,0.016067851730808314,0.0002103458902954177,0.031109468512709498,0.0012412446174032141,0.07337838080229611
0.00021177118412847362,0.01971429264467864,5.758310990393812e-05,-0.01605875332270535,0.00019704946538820012,-0.03111065017203907,6.273037056010027e-05,-0.017135198526687493
0.00019784139411434983,0.019343365821223413,0.0003317140354798012,-0.03612231744479691,0.00013745881009602273,-0.025188077322442076,0.0004895287381307593,0.044374024380213456
0.0013684129829371215,0.05277337031330069,1.9935493149941555e-05,-0.009436339788936474,0.0005371702130113815,0.051849492901035826,0.0028973094567684553,0.11579821766578277
0.0005399085315045177,0.03325991878750072,7.982284382652802e-06,0.005844967616952118,5.3534518802024804e-05,0.016533890127225073,0.0002746263700946781,0.03508031896209319
1.5893498174108334e-06,0.0017989916446220578,0.00022235603034185882,0.03156437954143274,3.814157601710568e-06,-0.004448620882911108,0.002792168773572772,0.10768375663839382
0.00010394649884762323,0.01437336291263189,0.00021496923816061557,0.031007416447641423,4.582143285215412e-05,-0.014451204453264544,0.00034246892100642777,0.03883849365343306
