step,relationship,null,draw,spearman
s01_reproduction,R03_opp_ts_allowed,within_cyclic,73,0.05652733959340638
s01_reproduction,R03_opp_ts_allowed,within_cyclic,74,-0.041578770511695624
s01_reproduction,R03_opp_ts_allowed,within_cyclic,75,-0.09796143147833553
s01_reproduction,R03_opp_ts_allowed,within_cyclic,76,-0.07579293221572983
s01_reproduction,R03_opp_ts_allowed,within_cyclic,77,-0.0060438329568577665
s01_reproduction,R03_opp_ts_allowed,within_cyclic,78,-0.1290299998133179
s01_reproduction,R03_opp_ts_allowed,within_cyclic,79,-0.01123359531054567
s01_reproduction,R03_opp_ts_allowed,within_cyclic,80,-0.009604793996303693
s01_reproduction,R03_opp_ts_allowed,within_cyclic,81,-0.021865140851643736
s01_reproduction,R03_opp_ts_allowed,within_cyclic,82,0.01669404670786118
s01_reproduction,R03_opp_ts_allowed,within_cyclic,83,-0.12826927025967477
s01_reproduction,R03_opp_ts_allowed,within_cyclic,84,-0.2429994212854929
s01_reproduction,R03_opp_ts_allowed,within_cyclic,85,0.012582373476207364
s01_reproduction,R03_opp_ts_allowed,within_cyclic,86,-0.12885731887169338
s01_reproduction,R03_opp_ts_allowed,within_cyclic,87,-0.0996042339500065
s01_reproduction,R03_opp_ts_allowed,within_cyclic,88,0.011443612671980881
s01_reproduction,R03_opp_ts_allowed,within_cyclic,89,0.038484514719883504
s01_reproduction,R03_opp_ts_allowed,within_cyclic,90,0.021645789385255847
s01_reproduction,R03_opp_ts_allowed,within_cyclic,91,0.0013347770082326803
s01_reproduction,R03_opp_ts_allowed,within_cyclic,92,-0.0119243190770437
s01_reproduction,R03_opp_ts_allowed,within_cyclic,93,-0.1494716896596785
s01_reproduction,R03_opp_ts_allowed,within_cyclic,94,0.046773199917859866
s01_reproduction,R03_opp_ts_allowed,within_cyclic,95,-0.06685552672354247
s01_reproduction,R03_opp_ts_allowed,within_cyclic,96,0.05557059383575708
s01_reproduction,R03_opp_ts_allowed,within_cyclic,97,-0.11447813019209586
s01_reproduction,R03_opp_ts_allowed,within_cyclic,98,0.1682052382996994
s01_reproduction,R03_opp_ts_allowed,within_cyclic,99,-0.03805514589206041
s01_reproduction,R03_opp_ts_allowed,within_cyclic,100,-0.038932551757611955
s01_reproduction,R03_opp_ts_allowed,within_cyclic,101,-0.10866298280657867
s01_reproduction,R03_opp_ts_allowed,within_cyclic,102,-0.07565758769391602
s01_reproduction,R03_opp_ts_allowed,within_cyclic,103,0.009749472623070172
s01_reproduction,R03_opp_ts_allowed,within_cyclic,104,-0.18925364496798397
s01_reproduction,R03_opp_ts_allowed,within_cyclic,105,-0.07833647581533405
s01_reproduction,R03_opp_ts_allowed,within_cyclic,106,-0.25662254746392366
s01_reproduction,R03_opp_ts_allowed,within_cyclic,107,-0.04418298579349225
s01_reproduction,R03_opp_ts_allowed,within_cyclic,108,0.013366438292232156
s01_reproduction,R03_opp_ts_allowed,within_cyclic,109,-0.02940709765340601
s01_reproduction,R03_opp_ts_allowed,within_cyclic,110,0.004326357645565366
s01_reproduction,R03_opp_ts_allowed,within_cyclic,111,-0.04744992252692889
s01_reproduction,R03_opp_ts_allowed,within_cyclic,112,-0.06588477980846416
s01_reproduction,R03_opp_ts_allowed,within_cyclic,113,-0.06143241174603766
s01_reproduction,R03_opp_ts_allowed,within_cyclic,114,0.16418223906509602
s01_reproduction,R03_opp_ts_allowed,within_cyclic,115,0.1576156962308884
s01_reproduction,R03_opp_ts_allowed,within_cyclic,116,-0.04140142251759479
s01_reproduction,R03_opp_ts_allowed,within_cyclic,117,0.009954822932029046
s01_reproduction,R03_opp_ts_allowed,within_cyclic,118,0.14697014953236132
s01_reproduction,R03_opp_ts_allowed,within_cyclic,119,-0.04972277708290552
s01_reproduction,R03_opp_ts_allowed,within_cyclic,120,-0.03812515167920548
s01_reproduction,R03_opp_ts_allowed,within_cyclic,121,0.10746355032015979
s01_reproduction,R03_opp_ts_allowed,within_cyclic,122,0.029533108070267135
s01_reproduction,R03_opp_ts_allowed,within_cyclic,123,0.0483226613400041
s01_reproduction,R03_opp_ts_allowed,within_cyclic,124,-0.05485653480687736
s01_reproduction,R03_opp_ts_allowed,within_cyclic,125,-0.17641458360557805
s01_reproduction,R03_opp_ts_allowed,within_cyclic,126,-0.10524203334142287
s01_reproduction,R03_opp_ts_allowed,within_cyclic,127,-0.1827057703436817
s01_reproduction,R03_opp_ts_allowed,within_cyclic,128,-0.12750854070603168
s01_reproduction,R03_opp_ts_allowed,within_cyclic,129,-0.03133925737860996
s01_reproduction,R03_opp_ts_allowed,within_cyclic,130,-0.09032613362704649
s01_reproduction,R03_opp_ts_allowed,within_cyclic,131,-0.02926708607911587
s01_reproduction,R03_opp_ts_allowed,within_cyclic,132,0.13324434819945113
s01_reproduction,R03_opp_ts_allowed,within_cyclic,133,0.0010547538596523977
s01_reproduction,R03_opp_ts_allowed,within_cyclic,134,0.060162973472473714
s01_reproduction,R03_opp_ts_allowed,within_cyclic,135,-0.02208449231803162
s01_reproduction,R03_opp_ts_allowed,within_cyclic,136,0.14505199096458637
s01_reproduction,R03_opp_ts_allowed,within_cyclic,137,-0.08394627289189238
s01_reproduction,R03_opp_ts_allowed,within_cyclic,138,0.13744002837567904
s01_reproduction,R03_opp_ts_allowed,within_cyclic,139,0.022019153583362885
s01_reproduction,R03_opp_ts_allowed,within_cyclic,140,-0.19911512685048627
s01_reproduction,R03_opp_ts_allowed,within_cyclic,141,-0.04272686542087479
s01_reproduction,R03_opp_ts_allowed,within_cyclic,142,0.17706797095226534
s01_reproduction,R03_opp_ts_allowed,within_cyclic,143,0.09163290832042113
s01_reproduction,R03_opp_ts_allowed,within_cyclic,144,0.06690686430078219
s01_reproduction,R03_opp_ts_allowed,within_cyclic,145,0.009814811357738904
s01_reproduction,R03_opp_ts_allowed,within_cyclic,146,-0.11507551290906713
s01_reproduction,R03_opp_ts_allowed,within_cyclic,147,-0.16857860249780646
s01_reproduction,R03_opp_ts_allowed,within_cyclic,148,-0.009334104952676087
s01_reproduction,R03_opp_ts_allowed,within_cyclic,149,0.01922825620251274
s01_reproduction,R03_opp_ts_allowed,within_cyclic,150,-0.12011126253103588
s01_reproduction,R03_opp_ts_allowed,within_cyclic,151,0.04696921612186606
s01_reproduction,R03_opp_ts_allowed,within_cyclic,152,0.05745608303619765
s01_reproduction,R03_opp_ts_allowed,within_cyclic,153,0.09203427483338622
s01_reproduction,R03_opp_ts_allowed,within_cyclic,154,-0.03262736386207926
s01_reproduction,R03_opp_ts_allowed,within_cyclic,155,-0.1283952806765359
s01_reproduction,R03_opp_ts_allowed,within_cyclic,156,-0.13837810592342298
s01_reproduction,R03_opp_ts_allowed,within_cyclic,157,-0.03554427165979054
s01_reproduction,R03_opp_ts_allowed,within_cyclic,158,0.014467862676647934
s01_reproduction,R03_opp_ts_allowed,within_cyclic,159,-0.05971026938226892
s01_reproduction,R03_opp_ts_allowed,within_cyclic,160,-0.0002053503089588739
s01_reproduction,R03_opp_ts_allowed,within_cyclic,161,0.0759002744226856
s01_reproduction,R03_opp_ts_allowed,within_cyclic,162,0.02105774077323725
s01_reproduction,R03_opp_ts_allowed,within_cyclic,163,0.11413743536132319
s01_reproduction,R03_opp_ts_allowed,within_cyclic,164,0.09242164018892228
s01_reproduction,R03_opp_ts_allowed,within_cyclic,165,-0.013011742304030465
s01_reproduction,R03_opp_ts_allowed,within_cyclic,166,0.01745944331398062
s01_reproduction,R03_opp_ts_allowed,within_cyclic,167,-0.07181660350588981
s01_reproduction,R03_opp_ts_allowed,within_cyclic,168,-0.21328896522112492
s01_reproduction,R03_opp_ts_allowed,within_cyclic,169,0.030909888550786864
s01_reproduction,R03_opp_ts_allowed,within_cyclic,170,-0.002268187503500289
s01_reproduction,R03_opp_ts_allowed,within_cyclic,171,0.10468665409673865
s01_reproduction,R03_opp_ts_allowed,within_cyclic,172,-0.05471185618011088
s01_reproduction,R03_opp_ts_allowed,within_cyclic,173,0.18528198331062032
s01_reproduction,R03_opp_ts_allowed,within_cyclic,174,0.012918401254503702
s01_reproduction,R03_opp_ts_allowed,within_cyclic,175,-0.07445815520749714
s01_reproduction,R03_opp_ts_allowed,within_cyclic,176,-0.009292101480389045
s01_reproduction,R03_opp_ts_allowed,within_cyclic,177,-0.030116489629809395
s01_reproduction,R03_opp_ts_allowed,within_cyclic,178,0.04120540631358858
s01_reproduction,R03_opp_ts_allowed,within_cyclic,179,0.010024828719174117
s01_reproduction,R03_opp_ts_allowed,within_cyclic,180,-0.08090802172979632
s01_reproduction,R03_opp_ts_allowed,within_cyclic,181,-0.04721656990311199
s01_reproduction,R03_opp_ts_allowed,within_cyclic,182,-0.12031661283999476
s01_reproduction,R03_opp_ts_allowed,within_cyclic,183,0.016400022401851882
s01_reproduction,R03_opp_ts_allowed,within_cyclic,184,0.04103272537196407
s01_reproduction,R03_opp_ts_allowed,within_cyclic,185,0.00854070603169862
s01_reproduction,R03_opp_ts_allowed,within_cyclic,186,0.0866111598558814
s01_reproduction,R03_opp_ts_allowed,within_cyclic,187,0.04711856180110889
s01_reproduction,R03_opp_ts_allowed,within_cyclic,188,-0.10208243881494203
s01_reproduction,R03_opp_ts_allowed,within_cyclic,189,0.08434763940485744
s01_reproduction,R03_opp_ts_allowed,within_cyclic,190,-0.06391061661097316
s01_reproduction,R03_opp_ts_allowed,within_cyclic,191,0.20230739074430149
s01_reproduction,R03_opp_ts_allowed,within_cyclic,192,-0.049064722683741846
s01_reproduction,R03_opp_ts_allowed,within_cyclic,193,0.07804245150932476
s01_reproduction,R03_opp_ts_allowed,within_cyclic,194,-0.09405044150316426
s01_reproduction,R03_opp_ts_allowed,within_cyclic,195,0.09433513170422088
s01_reproduction,R03_opp_ts_allowed,within_cyclic,196,-0.018957567158885132
s01_reproduction,R03_opp_ts_allowed,within_cyclic,197,0.0266582037448429
s01_reproduction,R03_opp_ts_allowed,within_cyclic,198,0.022448522411185987
s01_reproduction,R03_opp_ts_allowed,within_cyclic,199,-0.06875035002893572
s01_reproduction,R03_opp_ts_allowed,within_cyclic,200,-0.06990311199059121
s01_reproduction,R03_opp_ts_allowed,within_cyclic,201,-0.1303694438740269
s01_reproduction,R03_opp_ts_allowed,within_cyclic,202,-0.0055164560270315665
s01_reproduction,R03_opp_ts_allowed,within_cyclic,203,-0.07055649933727853
s01_reproduction,R03_opp_ts_allowed,within_cyclic,204,0.028441017790804032
s01_reproduction,R03_opp_ts_allowed,within_cyclic,205,0.02587880598129445
s01_reproduction,R03_opp_ts_allowed,within_cyclic,206,0.05029215748501875
s01_reproduction,R03_opp_ts_allowed,within_cyclic,207,-0.07120055257901318
s01_reproduction,R03_opp_ts_allowed,within_cyclic,208,-0.08462299550096139
s01_reproduction,R03_opp_ts_allowed,within_cyclic,209,0.0448877107174193
s01_reproduction,R03_opp_ts_allowed,within_cyclic,210,0.030088487314951368
s01_reproduction,R03_opp_ts_allowed,within_cyclic,211,-0.012363022009819476
s01_reproduction,R03_opp_ts_allowed,within_cyclic,212,-0.11588758003994996
s01_reproduction,R03_opp_ts_allowed,within_cyclic,213,-0.1460087367222357
s01_reproduction,R03_opp_ts_allowed,within_cyclic,214,0.3451425317826273
s01_reproduction,R03_opp_ts_allowed,within_cyclic,215,0.031917971885675876
s01_reproduction,R03_opp_ts_allowed,within_cyclic,216,0.0866718315380738
s01_reproduction,R03_opp_ts_allowed,within_cyclic,217,-0.1532846715328467
s01_reproduction,R03_opp_ts_allowed,within_cyclic,218,-0.25244553549760107
s01_reproduction,R03_opp_ts_allowed,within_cyclic,219,-0.1697360315119383
s01_reproduction,R03_opp_ts_allowed,within_cyclic,220,0.01099557563425243
s01_reproduction,R03_opp_ts_allowed,within_cyclic,221,-0.07600294957716504
s01_reproduction,R03_opp_ts_allowed,within_cyclic,222,-0.11060914368921163
s01_reproduction,R03_opp_ts_allowed,within_cyclic,223,0.13540986054847198
s01_reproduction,R03_opp_ts_allowed,within_cyclic,224,-0.06734090018108162
s01_reproduction,R03_opp_ts_allowed,within_cyclic,225,0.08457165792372169
s01_reproduction,R03_opp_ts_allowed,within_cyclic,226,-0.0447523661956055
s01_reproduction,R03_opp_ts_allowed,within_cyclic,227,-0.07653966061194391
s01_reproduction,R03_opp_ts_allowed,within_cyclic,228,0.017128082588160617
s01_reproduction,R03_opp_ts_allowed,within_cyclic,229,0.09572124628969327
s01_reproduction,R03_opp_ts_allowed,within_cyclic,230,0.022793884294435
s01_reproduction,R03_opp_ts_allowed,within_cyclic,231,0.023339929434166552
s01_reproduction,R03_opp_ts_allowed,within_cyclic,232,0.13215692497246437
s01_reproduction,R03_opp_ts_allowed,within_cyclic,233,-0.05074019452274721
s01_reproduction,R03_opp_ts_allowed,within_cyclic,234,-0.1015037243078761
s01_reproduction,R03_opp_ts_allowed,within_cyclic,235,-0.020245673642354432
s01_reproduction,R03_opp_ts_allowed,within_cyclic,236,0.12543170235406126
s01_reproduction,R03_opp_ts_allowed,within_cyclic,237,0.04606380794145649
s01_reproduction,R03_opp_ts_allowed,within_cyclic,238,-0.11681632348274122
s01_reproduction,R03_opp_ts_allowed,within_cyclic,239,-0.1004489704482237
s01_reproduction,R03_opp_ts_allowed,within_cyclic,240,-0.05682603095189201
s01_reproduction,R03_opp_ts_allowed,within_cyclic,241,0.12818059626262435
s01_reproduction,R03_opp_ts_allowed,within_cyclic,242,-0.03155394179252151
s01_reproduction,R03_opp_ts_allowed,within_cyclic,243,-0.08013795807120054
s01_reproduction,R03_opp_ts_allowed,within_cyclic,244,0.050492840741501295
s01_reproduction,R03_opp_ts_allowed,within_cyclic,245,0.12809192226557392
s01_reproduction,R03_opp_ts_allowed,within_cyclic,246,0.04950809266899396
s01_reproduction,R03_opp_ts_allowed,within_cyclic,247,-0.01318909029813131
s01_reproduction,R03_opp_ts_allowed,within_cyclic,248,0.09168424589766086
s01_reproduction,R03_opp_ts_allowed,within_cyclic,249,-0.05564993372785483
s01_reproduction,R03_opp_ts_allowed,within_cyclic,250,0.024735378124591628
s01_reproduction,R03_opp_ts_allowed,within_cyclic,251,0.013987156271585116
s01_reproduction,R03_opp_ts_allowed,within_cyclic,252,-0.014351186364739484
s01_reproduction,R03_opp_ts_allowed,within_cyclic,253,-0.3204818264976571
s01_reproduction,R03_opp_ts_allowed,within_cyclic,254,-0.00298224653238001
s01_reproduction,R03_opp_ts_allowed,within_cyclic,255,0.06583344223122443
s01_reproduction,R03_opp_ts_allowed,within_cyclic,256,0.08446431571676591
s01_reproduction,R03_opp_ts_allowed,within_cyclic,257,-0.03971194952116041
s01_reproduction,R03_opp_ts_allowed,within_cyclic,258,-0.02985513469113446
s01_reproduction,R03_opp_ts_allowed,within_cyclic,259,0.04995612970672242
s01_reproduction,R03_opp_ts_allowed,within_cyclic,260,-0.057698769764967225
s01_reproduction,R03_opp_ts_allowed,within_cyclic,261,0.006095170534097485
s01_reproduction,R03_opp_ts_allowed,within_cyclic,262,-0.015270595702578077
s01_reproduction,R03_opp_ts_allowed,within_cyclic,263,-0.06557675434502584
s01_reproduction,R03_opp_ts_allowed,within_cyclic,264,0.0688716933933205
s01_reproduction,R03_opp_ts_allowed,within_cyclic,265,-0.10341254877069836
s01_reproduction,R03_opp_ts_allowed,within_cyclic,266,-0.01769746299027386
s01_reproduction,R03_opp_ts_allowed,within_cyclic,267,0.04443033957473817
s01_reproduction,R03_opp_ts_allowed,within_cyclic,268,0.023657289002557542
s01_reproduction,R03_opp_ts_allowed,within_cyclic,269,-0.04689454328224466
s01_reproduction,R03_opp_ts_allowed,within_cyclic,270,0.02539809957623163
s01_reproduction,R03_opp_ts_allowed,within_cyclic,271,0.0678776112158605
s01_reproduction,R03_opp_ts_allowed,within_cyclic,272,0.07912054063135884
s01_reproduction,R03_opp_ts_allowed,within_cyclic,273,0.021636455280303172
s01_reproduction,R03_opp_ts_allowed,within_cyclic,274,0.06670618104429965
s01_reproduction,R03_opp_ts_allowed,within_cyclic,275,0.20413220826254969
s01_reproduction,R03_opp_ts_allowed,within_cyclic,276,0.07912520768383519
s01_reproduction,R03_opp_ts_allowed,within_cyclic,277,-0.02194448074374148
s01_reproduction,R03_opp_ts_allowed,within_cyclic,278,-0.10709018612205273
s01_reproduction,R03_opp_ts_allowed,within_cyclic,279,-0.08814195306812028
s01_reproduction,R03_opp_ts_allowed,within_cyclic,280,-0.11242929415498347
s01_reproduction,R03_opp_ts_allowed,within_cyclic,281,0.052649018985569465
s01_reproduction,R03_opp_ts_allowed,within_cyclic,282,-0.09563723934511918
s01_reproduction,R03_opp_ts_allowed,within_cyclic,283,-0.11170123396867473
s01_reproduction,R03_opp_ts_allowed,within_cyclic,284,-0.03873653555360576
s01_reproduction,R03_opp_ts_allowed,within_cyclic,285,0.003136259264099165
s01_reproduction,R03_opp_ts_allowed,within_cyclic,286,-0.050908208411895375
s01_reproduction,R03_opp_ts_allowed,within_cyclic,287,0.036262997741146594
s01_reproduction,R03_opp_ts_allowed,within_cyclic,288,-0.1091716915264995
s01_reproduction,R03_opp_ts_allowed,within_cyclic,289,0.014397856889502864
s01_reproduction,R03_opp_ts_allowed,within_cyclic,290,-0.21305561259730801
s01_reproduction,R03_opp_ts_allowed,within_cyclic,291,-0.07233464633076334
s01_reproduction,R03_opp_ts_allowed,within_cyclic,292,0.21467974685907368
s01_reproduction,R03_opp_ts_allowed,within_cyclic,293,0.012465697164298914
s01_reproduction,R03_opp_ts_allowed,within_cyclic,294,-0.04401963895682043
s01_reproduction,R03_opp_ts_allowed,within_cyclic,295,-0.13295499094591817
s01_reproduction,R03_opp_ts_allowed,within_cyclic,296,0.06340190789105231
s01_reproduction,R03_opp_ts_allowed,within_cyclic,297,-0.060162973472473714
s01_reproduction,R03_opp_ts_allowed,within_cyclic,298,0.017128082588160617
s01_reproduction,R03_opp_ts_allowed,within_cyclic,299,0.03474153863386039
s01_reproduction,R03_opp_ts_allowed,within_cyclic,300,-0.09146956148374931
s01_reproduction,R03_opp_ts_allowed,within_cyclic,301,0.21402169245991
s01_reproduction,R03_opp_ts_allowed,within_cyclic,302,-0.061642429107472876
s01_reproduction,R03_opp_ts_allowed,within_cyclic,303,-0.17753467619989918
s01_reproduction,R03_opp_ts_allowed,within_cyclic,304,-0.11188791606772824
s01_reproduction,R03_opp_ts_allowed,within_cyclic,305,0.015583288218492726
s01_reproduction,R03_opp_ts_allowed,within_cyclic,306,-0.0745514962570239
s01_reproduction,R03_opp_ts_allowed,within_cyclic,307,0.09656598278791045
s01_reproduction,R03_opp_ts_allowed,within_cyclic,308,0.007294603020516362
s01_reproduction,R03_opp_ts_allowed,within_cyclic,309,-0.17559318236974253
s01_reproduction,R03_opp_ts_allowed,within_cyclic,310,0.11627494539548601
s01_reproduction,R03_opp_ts_allowed,within_cyclic,311,-0.054226482722571724
s01_reproduction,R03_opp_ts_allowed,within_cyclic,312,0.00298224653238001
s01_reproduction,R03_opp_ts_allowed,within_cyclic,313,-0.045979800996882404
s01_reproduction,R03_opp_ts_allowed,within_cyclic,314,-0.05778277670954131
s01_reproduction,R03_opp_ts_allowed,within_cyclic,315,-0.1424291074728844
s01_reproduction,R03_opp_ts_allowed,within_cyclic,316,-0.06894169918046558
s01_reproduction,R03_opp_ts_allowed,within_cyclic,317,-0.17977019433606511
s01_reproduction,R03_opp_ts_allowed,within_cyclic,318,0.030438516250676718
s01_reproduction,R03_opp_ts_allowed,within_cyclic,319,-0.1366979670319413
s01_reproduction,R03_opp_ts_allowed,within_cyclic,320,0.12598708159874547
s01_reproduction,R03_opp_ts_allowed,within_cyclic,321,0.05345641906397594
s01_reproduction,R03_opp_ts_allowed,within_cyclic,322,-0.005787145070659174
s01_reproduction,R03_opp_ts_allowed,within_cyclic,323,0.0781824630836149
s01_reproduction,R03_opp_ts_allowed,within_cyclic,324,-0.10324453488155019
s01_reproduction,R03_opp_ts_allowed,within_cyclic,325,0.010421528179662852
s01_reproduction,R03_opp_ts_allowed,within_cyclic,326,-0.046824537495099586
s01_reproduction,R03_opp_ts_allowed,within_cyclic,327,0.09217428640767636
s01_reproduction,R03_opp_ts_allowed,within_cyclic,328,-0.07274534694868108
s01_reproduction,R03_opp_ts_allowed,within_cyclic,329,0.16739783822129292
s01_reproduction,R03_opp_ts_allowed,within_cyclic,330,-0.024189332984860076
s01_reproduction,R03_opp_ts_allowed,within_cyclic,331,-0.17836541154068733
s01_reproduction,R03_opp_ts_allowed,within_cyclic,332,-0.07499486624227601
s01_reproduction,R03_opp_ts_allowed,within_cyclic,333,0.05108088935351988
s01_reproduction,R03_opp_ts_allowed,within_cyclic,334,0.1940607090186122
s01_reproduction,R03_opp_ts_allowed,within_cyclic,335,0.1216467227957511
s01_reproduction,R03_opp_ts_allowed,within_cyclic,336,0.0199469822838688
s01_reproduction,R03_opp_ts_allowed,within_cyclic,337,0.0069585752422200225
s01_reproduction,R03_opp_ts_allowed,within_cyclic,338,-0.07455616330950024
s01_reproduction,R03_opp_ts_allowed,within_cyclic,339,0.021165082980193026
s01_reproduction,R03_opp_ts_allowed,within_cyclic,340,-0.006319189052961711
s01_reproduction,R03_opp_ts_allowed,within_cyclic,341,-0.11588291298747362
s01_reproduction,R03_opp_ts_allowed,within_cyclic,342,-0.030779211081449397
s01_reproduction,R03_opp_ts_allowed,within_cyclic,343,-0.0174081057367409
s01_reproduction,R03_opp_ts_allowed,within_cyclic,344,-0.018024156663617525
s01_reproduction,R03_opp_ts_allowed,within_cyclic,345,0.056424664438926936
s01_reproduction,R03_opp_ts_allowed,within_cyclic,346,-0.037387757387944066
s01_reproduction,R03_opp_ts_allowed,within_cyclic,347,-0.02071704594246457
s01_reproduction,R03_opp_ts_allowed,within_cyclic,348,-0.052607015513282424
s01_reproduction,R03_opp_ts_allowed,within_cyclic,349,-0.05647600201616666
s01_reproduction,R03_opp_ts_allowed,within_cyclic,350,-0.08092202288722533
s01_reproduction,R03_opp_ts_allowed,within_cyclic,351,0.16995538297832616
s01_reproduction,R03_opp_ts_allowed,within_cyclic,352,0.047846621987417626
s01_reproduction,R03_opp_ts_allowed,within_cyclic,353,-0.1056620680642933
s01_reproduction,R03_opp_ts_allowed,within_cyclic,354,0.07478018182836446
s01_reproduction,R03_opp_ts_allowed,within_cyclic,355,-0.03889521533780125
s01_reproduction,R03_opp_ts_allowed,within_cyclic,356,-0.05177161312001792
s01_reproduction,R03_opp_ts_allowed,within_cyclic,357,-0.06731756491869993
s01_reproduction,R03_opp_ts_allowed,within_cyclic,358,-0.15226258704052867
s01_reproduction,R03_opp_ts_allowed,within_cyclic,359,-0.1199665839042694
s01_reproduction,R03_opp_ts_allowed,within_cyclic,360,0.028576362312617835
s01_reproduction,R03_opp_ts_allowed,within_cyclic,361,-0.021958481901170494
s01_reproduction,R03_opp_ts_allowed,within_cyclic,362,0.07051449586499149
s01_reproduction,R03_opp_ts_allowed,within_cyclic,363,-0.011980323706759756
s01_reproduction,R03_opp_ts_allowed,within_cyclic,364,0.26994231523139245
s01_reproduction,R03_opp_ts_allowed,within_cyclic,365,-0.17417439841693577
s01_reproduction,R03_opp_ts_allowed,within_cyclic,366,-0.16132600294957714
s01_reproduction,R03_opp_ts_allowed,within_cyclic,367,0.07877517874810984
s01_reproduction,R03_opp_ts_allowed,within_cyclic,368,-0.012801724942595252
s01_reproduction,R03_opp_ts_allowed,within_cyclic,369,-0.14930367577053036
s01_reproduction,R03_opp_ts_allowed,within_cyclic,370,0.07466817256893235
s01_reproduction,R03_opp_ts_allowed,within_cyclic,371,0.17928482087852593
s01_reproduction,R03_opp_ts_allowed,within_cyclic,372,-0.054655851550394825
s01_reproduction,R03_opp_ts_allowed,within_cyclic,373,-0.21661657363675396
s01_reproduction,R03_opp_ts_allowed,within_cyclic,374,-0.04199413818208972
s01_reproduction,R03_opp_ts_allowed,within_cyclic,375,-0.057619429872869485
s01_reproduction,R03_opp_ts_allowed,within_cyclic,376,-0.0990255194429406
s01_reproduction,R03_opp_ts_allowed,within_cyclic,377,-0.026032818713013606
s01_reproduction,R03_opp_ts_allowed,within_cyclic,378,-0.005320439823025369
s01_reproduction,R03_opp_ts_allowed,within_cyclic,379,-0.03957193794687027
s01_reproduction,R03_opp_ts_allowed,within_cyclic,380,-0.12142270427688687
s01_reproduction,R03_opp_ts_allowed,within_cyclic,381,-0.0306205312972539
s01_reproduction,R03_opp_ts_allowed,within_cyclic,382,-0.057922788283831454
s01_reproduction,R03_opp_ts_allowed,within_cyclic,383,-0.012792390837642576
s01_reproduction,R03_opp_ts_allowed,within_cyclic,384,0.08258816062127801
s01_reproduction,R03_opp_ts_allowed,within_cyclic,385,-0.12713517650792464
s01_reproduction,R03_opp_ts_allowed,within_cyclic,386,-0.046306494670226066
s01_reproduction,R03_opp_ts_allowed,within_cyclic,387,-0.26154162077398396
s01_reproduction,R03_opp_ts_allowed,within_cyclic,388,-0.006095170534097485
s01_reproduction,R03_opp_ts_allowed,within_cyclic,389,-0.0389372188100883
s01_reproduction,R03_opp_ts_allowed,within_cyclic,390,0.036389008158007725
s01_reproduction,R03_opp_ts_allowed,within_cyclic,391,-0.05122090092781003
s01_reproduction,R03_opp_ts_allowed,within_cyclic,392,0.05409113820075792
s01_reproduction,R03_opp_ts_allowed,within_cyclic,393,0.07794911045979801
s01_reproduction,R03_opp_ts_allowed,within_cyclic,394,0.0225605316706181
s01_reproduction,R03_opp_ts_allowed,within_cyclic,395,-0.11346537980473051
s01_reproduction,R03_opp_ts_allowed,within_cyclic,396,0.12218343383052997
s01_reproduction,R03_opp_ts_allowed,within_cyclic,397,-0.17473444471409633
s01_reproduction,R03_opp_ts_allowed,within_cyclic,398,0.06150708458565907
s01_reproduction,R03_opp_ts_allowed,within_cyclic,399,0.008172008886067913
s01_reproduction,R03_opp_ts_allowed,within_cyclic,400,-0.1491029925140478
s01_reproduction,R03_opp_ts_allowed,within_cyclic,401,-0.12883865066178804
s01_reproduction,R03_opp_ts_allowed,within_cyclic,402,-0.007793977635484532
s01_reproduction,R03_opp_ts_allowed,within_cyclic,403,-0.009842813672596934
s01_reproduction,R03_opp_ts_allowed,within_cyclic,404,-0.09026079489237776
s01_reproduction,R03_opp_ts_allowed,within_cyclic,405,-0.016278679037467096
s01_reproduction,R03_opp_ts_allowed,within_cyclic,406,0.09382175593182368
s01_reproduction,R03_opp_ts_allowed,within_cyclic,407,-0.08818395654040732
s01_reproduction,R03_opp_ts_allowed,within_cyclic,408,-0.1279052401665204
s01_reproduction,R03_opp_ts_allowed,within_cyclic,409,-0.08907069651091155
s01_reproduction,R03_opp_ts_allowed,within_cyclic,410,0.10147572199301808
s01_reproduction,R03_opp_ts_allowed,within_cyclic,411,-0.08456699087124535
s01_reproduction,R03_opp_ts_allowed,within_cyclic,412,0.07149457688502248
s01_reproduction,R03_opp_ts_allowed,within_cyclic,413,-0.022532529355760073
s01_reproduction,R03_opp_ts_allowed,within_cyclic,414,0.028702372729478967
s01_reproduction,R03_opp_ts_allowed,within_cyclic,415,0.09866615640226258
s01_reproduction,R03_opp_ts_allowed,within_cyclic,416,-0.14790356002762892
s01_reproduction,R03_opp_ts_allowed,within_cyclic,417,-0.007037915134317769
s01_reproduction,R03_opp_ts_allowed,within_cyclic,418,0.17719398136912648
s01_reproduction,R03_opp_ts_allowed,within_cyclic,419,-0.12302350327627082
s01_reproduction,R03_opp_ts_allowed,within_cyclic,420,-0.029416431758358685
s01_reproduction,R03_opp_ts_allowed,within_cyclic,421,-0.01543394253924991
s01_reproduction,R03_opp_ts_allowed,within_cyclic,422,-0.1542647525528777
s01_reproduction,R03_opp_ts_allowed,within_cyclic,423,-0.08371758732055183
s01_reproduction,R03_opp_ts_allowed,within_cyclic,424,-0.07475684656598278
s01_reproduction,R03_opp_ts_allowed,within_cyclic,425,0.14849160863964753
