step,cell,draw,dr2
s07_swap_null,REAL|ppm|DECISION|T2_mid,382,-0.01868608091828178
s07_swap_null,REAL|ppm|DECISION|T2_mid,384,-0.0030888421121493914
s07_swap_null,REAL|ppm|DECISION|T2_mid,386,0.0007053083569423319
s07_swap_null,REAL|ppm|DECISION|T2_mid,388,-0.0019777995990803206
s07_swap_null,REAL|ppm|DECISION|T2_mid,390,-0.0035591473823489974
s07_swap_null,REAL|ppm|DECISION|T2_mid,392,0.0011637209797692532
s07_swap_null,REAL|ppm|DECISION|T2_mid,394,-0.001523078698546518
s07_swap_null,REAL|ppm|DECISION|T2_mid,396,0.010440049737682608
s07_swap_null,REAL|ppm|DECISION|T2_mid,398,0.0024710442796333346
s07_swap_null,REAL|ppm|DECISION|T2_mid,400,-0.011665287463641785
s07_swap_null,REAL|ppm|DECISION|T2_mid,402,-0.01152259458719008
s07_swap_null,REAL|ppm|DECISION|T2_mid,404,-0.00048000402159677333
s07_swap_null,REAL|ppm|DECISION|T2_mid,406,-0.0008221830407535841
s07_swap_null,REAL|ppm|DECISION|T2_mid,408,-0.003906293442517498
s07_swap_null,REAL|ppm|DECISION|T2_mid,410,-0.015030226985394607
s07_swap_null,REAL|ppm|DECISION|T2_mid,412,-0.0006125397820733398
s07_swap_null,REAL|ppm|DECISION|T2_mid,414,-0.0004199329724694691
s07_swap_null,REAL|ppm|DECISION|T2_mid,416,-0.001008805273596759
s07_swap_null,REAL|ppm|DECISION|T2_mid,418,-0.0012390576317373948
s07_swap_null,REAL|ppm|DECISION|T2_mid,420,-0.004963971768609678
s07_swap_null,REAL|ppm|DECISION|T2_mid,422,-0.003479187198498307
s07_swap_null,REAL|ppm|DECISION|T2_mid,424,0.004254074101923209
s07_swap_null,REAL|ppm|DECISION|T2_mid,426,-0.0031954494180165206
s07_swap_null,REAL|ppm|DECISION|T2_mid,428,0.0004772844664788722
s07_swap_null,REAL|ppm|DECISION|T2_mid,430,-0.033557565319259616
s07_swap_null,REAL|ppm|DECISION|T2_mid,432,0.013378417565714694
s07_swap_null,REAL|ppm|DECISION|T2_mid,434,0.0013615739352363428
s07_swap_null,REAL|ppm|DECISION|T2_mid,436,-0.0035965077894674585
s07_swap_null,REAL|ppm|DECISION|T2_mid,438,0.005507973308414248
s07_swap_null,REAL|ppm|DECISION|T2_mid,440,-0.004010569850372757
s07_swap_null,REAL|ppm|DECISION|T2_mid,442,-0.007831508977115587
s07_swap_null,REAL|ppm|DECISION|T2_mid,444,-0.018538543891762443
s07_swap_null,REAL|ppm|DECISION|T2_mid,446,0.0043261862427136045
s07_swap_null,REAL|ppm|DECISION|T2_mid,448,0.006340478610907313
s07_swap_null,REAL|ppm|DECISION|T2_mid,450,0.004736836001264643
s07_swap_null,REAL|ppm|DECISION|T2_mid,452,0.005485971152725409
s07_swap_null,REAL|ppm|DECISION|T2_mid,454,-0.0027500163106020385
s07_swap_null,REAL|ppm|DECISION|T2_mid,456,-0.008075414836787328
s07_swap_null,REAL|ppm|DECISION|T2_mid,458,-0.0028400296017532974
s07_swap_null,REAL|ppm|DECISION|T2_mid,460,-0.0019166696555593583
s07_swap_null,REAL|ppm|DECISION|T2_mid,462,-0.00867858703666205
s07_swap_null,REAL|ppm|DECISION|T2_mid,464,-0.00974158181698526
s07_swap_null,REAL|ppm|DECISION|T2_mid,466,0.0032995351056557655
s07_swap_null,REAL|ppm|DECISION|T2_mid,468,0.0026244989391516695
s07_swap_null,REAL|ppm|DECISION|T2_mid,470,-0.0036102984583946686
s07_swap_null,REAL|ppm|DECISION|T2_mid,472,0.0018027188343040753
s07_swap_null,REAL|ppm|DECISION|T2_mid,474,0.00186609746403257
s07_swap_null,REAL|ppm|DECISION|T2_mid,476,-0.012789333853284185
s07_swap_null,REAL|ppm|DECISION|T2_mid,478,0.0026022626891755505
s07_swap_null,REAL|ppm|DECISION|T2_mid,480,0.00361594248499363
s07_swap_null,REAL|ppm|DECISION|T2_mid,482,-0.0006677188405307203
s07_swap_null,REAL|ppm|DECISION|T2_mid,484,-0.002842252803226508
s07_swap_null,REAL|ppm|DECISION|T2_mid,486,-0.0008947036391108869
s07_swap_null,REAL|ppm|DECISION|T2_mid,488,0.014563847462399018
s07_swap_null,REAL|ppm|DECISION|T2_mid,490,0.0211995016402482
s07_swap_null,REAL|ppm|DECISION|T2_mid,492,0.00040995109264600744
s07_swap_null,REAL|ppm|DECISION|T2_mid,494,0.003069209150505415
s07_swap_null,REAL|ppm|DECISION|T2_mid,496,0.0007636721200168835
s07_swap_null,REAL|ppm|DECISION|T2_mid,498,-0.0012105101287522035
s07_swap_null,REAL|ppm|DECISION|T3_high,0,-0.0027694364426062027
s07_swap_null,REAL|ppm|DECISION|T3_high,2,-9.677767218446056e-05
s07_swap_null,REAL|ppm|DECISION|T3_high,4,0.0023623765700641155
s07_swap_null,REAL|ppm|DECISION|T3_high,6,-0.0006401451137181807
s07_swap_null,REAL|ppm|DECISION|T3_high,8,-0.0012352907338895706
s07_swap_null,REAL|ppm|DECISION|T3_high,10,0.0007880754278871637
s07_swap_null,REAL|ppm|DECISION|T3_high,12,-0.00034336590850420496
s07_swap_null,REAL|ppm|DECISION|T3_high,14,-0.0004522632185117583
s07_swap_null,REAL|ppm|DECISION|T3_high,16,-0.0005130104648300104
s07_swap_null,REAL|ppm|DECISION|T3_high,18,-0.002267007360053214
s07_swap_null,REAL|ppm|DECISION|T3_high,20,-0.00200481346616959
s07_swap_null,REAL|ppm|DECISION|T3_high,22,-0.0009143657066957481
s07_swap_null,REAL|ppm|DECISION|T3_high,24,-0.0007560957852354994
s07_swap_null,REAL|ppm|DECISION|T3_high,26,0.00023150152919967245
s07_swap_null,REAL|ppm|DECISION|T3_high,28,-0.0003485005772720436
s07_swap_null,REAL|ppm|DECISION|T3_high,30,-9.768145739384746e-05
s07_swap_null,REAL|ppm|DECISION|T3_high,32,-0.0005478947146659188
s07_swap_null,REAL|ppm|DECISION|T3_high,34,-0.002081321411547869
s07_swap_null,REAL|ppm|DECISION|T3_high,36,0.0007626855469141761
s07_swap_null,REAL|ppm|DECISION|T3_high,38,-0.0009826250803384518
s07_swap_null,REAL|ppm|DECISION|T3_high,40,-0.006038989673844075
s07_swap_null,REAL|ppm|DECISION|T3_high,42,-0.00017572153262960968
s07_swap_null,REAL|ppm|DECISION|T3_high,44,-0.001056778071904099
s07_swap_null,REAL|ppm|DECISION|T3_high,46,-0.00013260717125923647
s07_swap_null,REAL|ppm|DECISION|T3_high,48,-0.002114344502642996
s07_swap_null,REAL|ppm|DECISION|T3_high,50,-0.004217588523079942
s07_swap_null,REAL|ppm|DECISION|T3_high,52,-0.00275378656921301
s07_swap_null,REAL|ppm|DECISION|T3_high,54,-0.000538459947394771
s07_swap_null,REAL|ppm|DECISION|T3_high,56,0.0006494940333728556
s07_swap_null,REAL|ppm|DECISION|T3_high,58,-0.00037659414731161723
s07_swap_null,REAL|ppm|DECISION|T3_high,60,-0.001102523770197013
s07_swap_null,REAL|ppm|DECISION|T3_high,62,-6.67554692361752e-05
s07_swap_null,REAL|ppm|DECISION|T3_high,64,-0.0022766149600096076
s07_swap_null,REAL|ppm|DECISION|T3_high,66,-0.004175735135846772
s07_swap_null,REAL|ppm|DECISION|T3_high,68,-0.0021427647365854885
s07_swap_null,REAL|ppm|DECISION|T3_high,70,-0.0002852306255575303
s07_swap_null,REAL|ppm|DECISION|T3_high,72,-0.0006379219813953382
s07_swap_null,REAL|ppm|DECISION|T3_high,74,-0.0030558235379700397
s07_swap_null,REAL|ppm|DECISION|T3_high,76,0.0004997149989297851
s07_swap_null,REAL|ppm|DECISION|T3_high,78,-0.0005486454699919109
s07_swap_null,REAL|ppm|DECISION|T3_high,80,-0.0016557587122653665
s07_swap_null,REAL|ppm|DECISION|T3_high,82,-0.0013363986047404757
s07_swap_null,REAL|ppm|DECISION|T3_high,84,-0.0013045224536392828
s07_swap_null,REAL|ppm|DECISION|T3_high,86,-0.0033537526637817147
s07_swap_null,REAL|ppm|DECISION|T3_high,88,-0.003109918471789845
s07_swap_null,REAL|ppm|DECISION|T3_high,90,-0.00010461797088752197
s07_swap_null,REAL|ppm|DECISION|T3_high,92,-0.0003796056270479353
s07_swap_null,REAL|ppm|DECISION|T3_high,94,-0.000343187516321362
s07_swap_null,REAL|ppm|DECISION|T3_high,96,-0.0012217153322623988
s07_swap_null,REAL|ppm|DECISION|T3_high,98,0.0013363340810761074
s07_swap_null,REAL|ppm|DECISION|T3_high,100,-0.0020427241060976147
s07_swap_null,REAL|ppm|DECISION|T3_high,102,-0.00024912024400283457
s07_swap_null,REAL|ppm|DECISION|T3_high,104,0.00014405901202826926
s07_swap_null,REAL|ppm|DECISION|T3_high,106,-0.0004009320874975988
s07_swap_null,REAL|ppm|DECISION|T3_high,108,-7.539265477764394e-05
s07_swap_null,REAL|ppm|DECISION|T3_high,110,-0.00014491269628790233
s07_swap_null,REAL|ppm|DECISION|T3_high,112,-0.0015084061717808052
s07_swap_null,REAL|ppm|DECISION|T3_high,114,0.0014411906747743043
s07_swap_null,REAL|ppm|DECISION|T3_high,116,-0.001987582984537455
s07_swap_null,REAL|ppm|DECISION|T3_high,118,-0.0020362564702364945
s07_swap_null,REAL|ppm|DECISION|T3_high,120,-0.0012561110921066336
s07_swap_null,REAL|ppm|DECISION|T3_high,122,-0.0008484386366311737
s07_swap_null,REAL|ppm|DECISION|T3_high,124,0.0005211787647212869
s07_swap_null,REAL|ppm|DECISION|T3_high,126,-0.0011176230963504076
s07_swap_null,REAL|ppm|DECISION|T3_high,128,-0.00021096207872447795
s07_swap_null,REAL|ppm|DECISION|T3_high,130,-0.00015973068352442788
s07_swap_null,REAL|ppm|DECISION|T3_high,132,-0.002086199074846407
s07_swap_null,REAL|ppm|DECISION|T3_high,134,-0.00012737917180929718
s07_swap_null,REAL|ppm|DECISION|T3_high,136,-0.0006477228120842272
s07_swap_null,REAL|ppm|DECISION|T3_high,138,-0.000498368304111987
s07_swap_null,REAL|ppm|DECISION|T3_high,140,-0.0009652867591551092
s07_swap_null,REAL|ppm|DECISION|T3_high,142,-0.002322164650291356
s07_swap_null,REAL|ppm|DECISION|T3_high,144,-0.0007711317874405841
s07_swap_null,REAL|ppm|DECISION|T3_high,146,-0.00046647232633691626
s07_swap_null,REAL|ppm|DECISION|T3_high,148,-0.0029687543841227736
s07_swap_null,REAL|ppm|DECISION|T3_high,150,0.00045986679265569555
s07_swap_null,REAL|ppm|DECISION|T3_high,152,0.0023393369488868398
s07_swap_null,REAL|ppm|DECISION|T3_high,154,-0.0015581325233569182
s07_swap_null,REAL|ppm|DECISION|T3_high,156,-0.002432279052945419
s07_swap_null,REAL|ppm|DECISION|T3_high,158,-0.0017938056576011585
s07_swap_null,REAL|ppm|DECISION|T3_high,160,-0.0014122778125068537
s07_swap_null,REAL|ppm|DECISION|T3_high,162,-0.0006798688845303683
s07_swap_null,REAL|ppm|DECISION|T3_high,164,-5.935944303836826e-06
s07_swap_null,REAL|ppm|DECISION|T3_high,166,-0.002675801569674555
s07_swap_null,REAL|ppm|DECISION|T3_high,168,6.124529276922695e-05
s07_swap_null,REAL|ppm|DECISION|T3_high,170,-0.000607470126776361
s07_swap_null,REAL|ppm|DECISION|T3_high,172,-5.755748757499324e-05
s07_swap_null,REAL|ppm|DECISION|T3_high,174,-0.0016708028482036313
s07_swap_null,REAL|ppm|DECISION|T3_high,176,1.754001228571349e-05
s07_swap_null,REAL|ppm|DECISION|T3_high,178,-0.0025620435522017942
s07_swap_null,REAL|ppm|DECISION|T3_high,180,-0.0021204498952036733
s07_swap_null,REAL|ppm|DECISION|T3_high,182,-0.008741301802180627
s07_swap_null,REAL|ppm|DECISION|T3_high,184,-0.0006662976112041978
s07_swap_null,REAL|ppm|DECISION|T3_high,186,-0.0029159360963265358
s07_swap_null,REAL|ppm|DECISION|T3_high,188,-0.00046737265107316215
s07_swap_null,REAL|ppm|DECISION|T3_high,190,0.00011773575862877541
s07_swap_null,REAL|ppm|DECISION|T3_high,192,0.0002645120510920019
s07_swap_null,REAL|ppm|DECISION|T3_high,194,6.529035520197182e-05
s07_swap_null,REAL|ppm|DECISION|T3_high,196,-0.0011425665641514495
s07_swap_null,REAL|ppm|DECISION|T3_high,198,-0.00032904748106692296
s07_swap_null,REAL|ppm|DECISION|T3_high,200,-0.0012789451069802609
s07_swap_null,REAL|ppm|DECISION|T3_high,202,-0.0004661575210238442
s07_swap_null,REAL|ppm|DECISION|T3_high,204,-0.0003180734441637117
s07_swap_null,REAL|ppm|DECISION|T3_high,206,-0.0007765362673719063
s07_swap_null,REAL|ppm|DECISION|T3_high,208,-0.0009465221313060742
s07_swap_null,REAL|ppm|DECISION|T3_high,210,-0.0013218692491432477
s07_swap_null,REAL|ppm|DECISION|T3_high,212,-0.004089741116944493
s07_swap_null,REAL|ppm|DECISION|T3_high,214,-0.0009958632012105745
s07_swap_null,REAL|ppm|DECISION|T3_high,216,-0.007107787377949831
s07_swap_null,REAL|ppm|DECISION|T3_high,218,0.0006750973287127094
s07_swap_null,REAL|ppm|DECISION|T3_high,220,-0.0015433147338325057
s07_swap_null,REAL|ppm|DECISION|T3_high,222,0.0071821150694483405
s07_swap_null,REAL|ppm|DECISION|T3_high,224,-0.00467726592807497
s07_swap_null,REAL|ppm|DECISION|T3_high,226,-4.023639365041097e-05
s07_swap_null,REAL|ppm|DECISION|T3_high,228,-0.00219866735256893
s07_swap_null,REAL|ppm|DECISION|T3_high,230,-0.0011213354756212405
s07_swap_null,REAL|ppm|DECISION|T3_high,232,0.0008146683899545406
s07_swap_null,REAL|ppm|DECISION|T3_high,234,-0.00033254651269842123
s07_swap_null,REAL|ppm|DECISION|T3_high,236,-0.001531569745566405
s07_swap_null,REAL|ppm|DECISION|T3_high,238,-0.00024530528679680286
s07_swap_null,REAL|ppm|DECISION|T3_high,240,-0.0007429669866307523
s07_swap_null,REAL|ppm|DECISION|T3_high,242,-0.0023375786329822095
s07_swap_null,REAL|ppm|DECISION|T3_high,244,-8.620246389897861e-05
s07_swap_null,REAL|ppm|DECISION|T3_high,246,-0.008615758494287216
s07_swap_null,REAL|ppm|DECISION|T3_high,248,0.0008126127564922494
s07_swap_null,REAL|ppm|DECISION|T3_high,250,-0.0013426300586227952
s07_swap_null,REAL|ppm|DECISION|T3_high,252,-0.0035323475962591062
s07_swap_null,REAL|ppm|DECISION|T3_high,254,-0.0008904811741990719
s07_swap_null,REAL|ppm|DECISION|T3_high,256,-0.00019231379451411306
s07_swap_null,REAL|ppm|DECISION|T3_high,258,-0.0007522876089554423
s07_swap_null,REAL|ppm|DECISION|T3_high,260,-0.0008337512863756321
s07_swap_null,REAL|ppm|DECISION|T3_high,262,-0.0022698676942141767
s07_swap_null,REAL|ppm|DECISION|T3_high,264,-0.004643282744454366
s07_swap_null,REAL|ppm|DECISION|T3_high,266,-0.0006830803778062095
s07_swap_null,REAL|ppm|DECISION|T3_high,268,-0.0002891166232105628
s07_swap_null,REAL|ppm|DECISION|T3_high,270,-0.004854945301678468
s07_swap_null,REAL|ppm|DECISION|T3_high,272,-0.0017281821764431222
s07_swap_null,REAL|ppm|DECISION|T3_high,274,-0.0014160757770358677
s07_swap_null,REAL|ppm|DECISION|T3_high,276,0.00042059679363191954
s07_swap_null,REAL|ppm|DECISION|T3_high,278,-0.0021963364524982022
s07_swap_null,REAL|ppm|DECISION|T3_high,280,-0.0010142866372340462
s07_swap_null,REAL|ppm|DECISION|T3_high,282,-0.0026389805846134657
s07_swap_null,REAL|ppm|DECISION|T3_high,284,0.00033323459433952656
s07_swap_null,REAL|ppm|DECISION|T3_high,286,0.0009083214057515714
s07_swap_null,REAL|ppm|DECISION|T3_high,288,-0.00023292918182884752
s07_swap_null,REAL|ppm|DECISION|T3_high,290,0.0006284821924507232
s07_swap_null,REAL|ppm|DECISION|T3_high,292,-0.00021167927712812217
s07_swap_null,REAL|ppm|DECISION|T3_high,294,-0.0003326110989939701
s07_swap_null,REAL|ppm|DECISION|T3_high,296,-0.000803362146718119
s07_swap_null,REAL|ppm|DECISION|T3_high,298,-0.0002942222799537618
s07_swap_null,REAL|ppm|DECISION|T3_high,300,-0.002182626936284304
s07_swap_null,REAL|ppm|DECISION|T3_high,302,-0.0021348965133133222
s07_swap_null,REAL|ppm|DECISION|T3_high,304,-0.000784907916583502
s07_swap_null,REAL|ppm|DECISION|T3_high,306,-0.0004830963953348206
s07_swap_null,REAL|ppm|DECISION|T3_high,308,-0.0010828056800270423
s07_swap_null,REAL|ppm|DECISION|T3_high,310,0.0009438964237021025
s07_swap_null,REAL|ppm|DECISION|T3_high,312,-0.00281793278225118
s07_swap_null,REAL|ppm|DECISION|T3_high,314,-0.002310273201016023
s07_swap_null,REAL|ppm|DECISION|T3_high,316,-0.002806654411671456
s07_swap_null,REAL|ppm|DECISION|T3_high,318,0.0032772457828626157
s07_swap_null,REAL|ppm|DECISION|T3_high,320,-0.000859430528175099
s07_swap_null,REAL|ppm|DECISION|T3_high,322,0.00018866489089546274
s07_swap_null,REAL|ppm|DECISION|T3_high,324,0.003361735355231938
s07_swap_null,REAL|ppm|DECISION|T3_high,326,-0.0010468049836481477
s07_swap_null,REAL|ppm|DECISION|T3_high,328,-0.0006141907267680016
s07_swap_null,REAL|ppm|DECISION|T3_high,330,-0.002957877598541035
s07_swap_null,REAL|ppm|DECISION|T3_high,332,-0.0007805935315106585
s07_swap_null,REAL|ppm|DECISION|T3_high,334,-0.0009208429619238877
s07_swap_null,REAL|ppm|DECISION|T3_high,336,-0.0011666766633932533
s07_swap_null,REAL|ppm|DECISION|T3_high,338,-0.003211754693123288
s07_swap_null,REAL|ppm|DECISION|T3_high,340,-0.0003462771995749185
s07_swap_null,REAL|ppm|DECISION|T3_high,342,0.001542266237612721
s07_swap_null,REAL|ppm|DECISION|T3_high,344,-0.0016413122165699397
s07_swap_null,REAL|ppm|DECISION|T3_high,346,0.0030596375830361346
s07_swap_null,REAL|ppm|DECISION|T3_high,348,-0.0010639725555834961
s07_swap_null,REAL|ppm|DECISION|T3_high,350,-2.9475511730093377e-05
s07_swap_null,REAL|ppm|DECISION|T3_high,352,-0.002313115357865335
s07_swap_null,REAL|ppm|DECISION|T3_high,354,0.0005823861793509516
s07_swap_null,REAL|ppm|DECISION|T3_high,356,0.0017048134506191155
s07_swap_null,REAL|ppm|DECISION|T3_high,358,-0.0028963453837627345
s07_swap_null,REAL|ppm|DECISION|T3_high,360,-0.002706399711620448
s07_swap_null,REAL|ppm|DECISION|T3_high,362,-0.0039239073599795895
s07_swap_null,REAL|ppm|DECISION|T3_high,364,-0.0008311535185072523
s07_swap_null,REAL|ppm|DECISION|T3_high,366,-0.0008205624597804228
s07_swap_null,REAL|ppm|DECISION|T3_high,368,-0.001030186497729389
s07_swap_null,REAL|ppm|DECISION|T3_high,370,-0.0011705946223356293
s07_swap_null,REAL|ppm|DECISION|T3_high,372,-0.002575629814569985
s07_swap_null,REAL|ppm|DECISION|T3_high,374,-0.000776591314104278
s07_swap_null,REAL|ppm|DECISION|T3_high,376,0.0004894495220199614
s07_swap_null,REAL|ppm|DECISION|T3_high,378,-0.00023973045930818362
s07_swap_null,REAL|ppm|DECISION|T3_high,380,-0.0005003957425778891
s07_swap_null,REAL|ppm|DECISION|T3_high,382,-0.00027990026285157257
s07_swap_null,REAL|ppm|DECISION|T3_high,384,-0.002761150312346327
s07_swap_null,REAL|ppm|DECISION|T3_high,386,-0.00025103474728967987
s07_swap_null,REAL|ppm|DECISION|T3_high,388,-0.0110305011508631
s07_swap_null,REAL|ppm|DECISION|T3_high,390,-0.00012174559135351861
s07_swap_null,REAL|ppm|DECISION|T3_high,392,0.002451957438487362
s07_swap_null,REAL|ppm|DECISION|T3_high,394,-0.0010364526875820015
s07_swap_null,REAL|ppm|DECISION|T3_high,396,-0.0007737713229593722
s07_swap_null,REAL|ppm|DECISION|T3_high,398,-0.0028535407982741
s07_swap_null,REAL|ppm|DECISION|T3_high,400,-0.0038726907893380322
s07_swap_null,REAL|ppm|DECISION|T3_high,402,0.0004929672442599592
s07_swap_null,REAL|ppm|DECISION|T3_high,404,-0.00011630152287609425
s07_swap_null,REAL|ppm|DECISION|T3_high,406,-0.0009250712678183656
s07_swap_null,REAL|ppm|DECISION|T3_high,408,0.0008639730714897285
s07_swap_null,REAL|ppm|DECISION|T3_high,410,-0.0016975154233171293
s07_swap_null,REAL|ppm|DECISION|T3_high,412,-0.0029453213757150306
s07_swap_null,REAL|ppm|DECISION|T3_high,414,-0.0012674478837802622
s07_swap_null,REAL|ppm|DECISION|T3_high,416,-0.002701621523715606
s07_swap_null,REAL|ppm|DECISION|T3_high,418,-0.0016696484777729674
s07_swap_null,REAL|ppm|DECISION|T3_high,420,-0.0006780494030793844
s07_swap_null,REAL|ppm|DECISION|T3_high,422,-0.0038273919934505864
s07_swap_null,REAL|ppm|DECISION|T3_high,424,-0.0029744172189682134
s07_swap_null,REAL|ppm|DECISION|T3_high,426,0.0017560812439911665
s07_swap_null,REAL|ppm|DECISION|T3_high,428,0.00038391558115075884
s07_swap_null,REAL|ppm|DECISION|T3_high,430,-0.0012741945419822984
s07_swap_null,REAL|ppm|DECISION|T3_high,432,-0.00015528539108725865
s07_swap_null,REAL|ppm|DECISION|T3_high,434,0.0027428226821533874
s07_swap_null,REAL|ppm|DECISION|T3_high,436,-0.0013585152611111137
s07_swap_null,REAL|ppm|DECISION|T3_high,438,-0.0004347496866494822
s07_swap_null,REAL|ppm|DECISION|T3_high,440,-0.001941481037271681
s07_swap_null,REAL|ppm|DECISION|T3_high,442,0.00012907410890148008
s07_swap_null,REAL|ppm|DECISION|T3_high,444,-0.0006337319533387106
s07_swap_null,REAL|ppm|DECISION|T3_high,446,-0.002311931910383901
s07_swap_null,REAL|ppm|DECISION|T3_high,448,0.0004866365493032671
s07_swap_null,REAL|ppm|DECISION|T3_high,450,-0.002736311643415501
s07_swap_null,REAL|ppm|DECISION|T3_high,452,-0.0018253234686113175
s07_swap_null,REAL|ppm|DECISION|T3_high,454,-0.0022815259176177235
s07_swap_null,REAL|ppm|DECISION|T3_high,456,-0.001077612386790791
s07_swap_null,REAL|ppm|DECISION|T3_high,458,-0.000781252949273721
s07_swap_null,REAL|ppm|DECISION|T3_high,460,-0.0005794315542677696
s07_swap_null,REAL|ppm|DECISION|T3_high,462,-0.0031288416871589377
s07_swap_null,REAL|ppm|DECISION|T3_high,464,-0.0016669767755442698
s07_swap_null,REAL|ppm|DECISION|T3_high,466,-0.001103750014522039
s07_swap_null,REAL|ppm|DECISION|T3_high,468,-0.0015935515999189465
s07_swap_null,REAL|ppm|DECISION|T3_high,470,0.0004715494718942082
s07_swap_null,REAL|ppm|DECISION|T3_high,472,-0.003538762574741805
s07_swap_null,REAL|ppm|DECISION|T3_high,474,-0.004177916150769859
s07_swap_null,REAL|ppm|DECISION|T3_high,476,-0.0003124497277249792
s07_swap_null,REAL|ppm|DECISION|T3_high,478,-0.00010076731473976606
s07_swap_null,REAL|ppm|DECISION|T3_high,480,0.0015199975113900361
s07_swap_null,REAL|ppm|DECISION|T3_high,482,0.0005089689520249832
s07_swap_null,REAL|ppm|DECISION|T3_high,484,0.003939139361736307
s07_swap_null,REAL|ppm|DECISION|T3_high,486,-0.0015264452031724923
s07_swap_null,REAL|ppm|DECISION|T3_high,488,0.0009380471533467814
s07_swap_null,REAL|ppm|DECISION|T3_high,490,-0.00035951453533933895
s07_swap_null,REAL|ppm|DECISION|T3_high,492,-0.0036112849883729913
s07_swap_null,REAL|ppm|DECISION|T3_high,494,-0.0004792893267361639
s07_swap_null,REAL|ppm|DECISION|T3_high,496,-0.0035325394272837187
s07_swap_null,REAL|ppm|DECISION|T3_high,498,-0.001936447616097529
s07_swap_null,REAL|points|POOLED|T1_low,0,-0.0005596522642794743
s07_swap_null,REAL|points|POOLED|T1_low,2,-0.0015478233040044252
s07_swap_null,REAL|points|POOLED|T1_low,4,-0.00016021007794399846
s07_swap_null,REAL|points|POOLED|T1_low,6,-0.0007882543291698437
s07_swap_null,REAL|points|POOLED|T1_low,8,-2.4738834726609928e-05
s07_swap_null,REAL|points|POOLED|T1_low,10,-0.000854263552390335
s07_swap_null,REAL|points|POOLED|T1_low,12,-0.0002522006566871734
s07_swap_null,REAL|points|POOLED|T1_low,14,-9.216674100004083e-05
s07_swap_null,REAL|points|POOLED|T1_low,16,0.0010430952905573433
s07_swap_null,REAL|points|POOLED|T1_low,18,-0.0003393030832505735
s07_swap_null,REAL|points|POOLED|T1_low,20,-0.0008163701022182104
s07_swap_null,REAL|points|POOLED|T1_low,22,-0.0004760221936949013
s07_swap_null,REAL|points|POOLED|T1_low,24,-0.00046387872417374385
s07_swap_null,REAL|points|POOLED|T1_low,26,-0.0008839865894280255
s07_swap_null,REAL|points|POOLED|T1_low,28,1.6019552438761945e-05
s07_swap_null,REAL|points|POOLED|T1_low,30,0.00023041556734937333
s07_swap_null,REAL|points|POOLED|T1_low,32,-0.0004958867709087015
s07_swap_null,REAL|points|POOLED|T1_low,34,-0.0009200126897447128
s07_swap_null,REAL|points|POOLED|T1_low,36,0.000236167715598067
s07_swap_null,REAL|points|POOLED|T1_low,38,0.0003078155652967297
s07_swap_null,REAL|points|POOLED|T1_low,40,0.0002425057712169238
s07_swap_null,REAL|points|POOLED|T1_low,42,0.00027797847623987296
s07_swap_null,REAL|points|POOLED|T1_low,44,-0.0003683990194874784
s07_swap_null,REAL|points|POOLED|T1_low,46,0.00016748231638863908
s07_swap_null,REAL|points|POOLED|T1_low,48,0.0001713352950234236
s07_swap_null,REAL|points|POOLED|T1_low,50,0.00035919579582209586
s07_swap_null,REAL|points|POOLED|T1_low,52,-0.0010386935112412633
s07_swap_null,REAL|points|POOLED|T1_low,54,-3.935404396635932e-05
s07_swap_null,REAL|points|POOLED|T1_low,56,-2.2723354976867195e-05
s07_swap_null,REAL|points|POOLED|T1_low,58,-0.0001591144086260911
s07_swap_null,REAL|points|POOLED|T1_low,60,-6.892198326757274e-05
s07_swap_null,REAL|points|POOLED|T1_low,62,8.199469701794244e-05
s07_swap_null,REAL|points|POOLED|T1_low,64,0.0010866493485401647
s07_swap_null,REAL|points|POOLED|T1_low,66,-0.001103105309469702
s07_swap_null,REAL|points|POOLED|T1_low,68,0.0010498950540966962
s07_swap_null,REAL|points|POOLED|T1_low,70,-0.0012760141807973747
s07_swap_null,REAL|points|POOLED|T1_low,72,0.0005745656235295077
s07_swap_null,REAL|points|POOLED|T1_low,74,0.0009377067829006921
s07_swap_null,REAL|points|POOLED|T1_low,76,-0.00022175337203765114
s07_swap_null,REAL|points|POOLED|T1_low,78,-0.0004949146196928494
s07_swap_null,REAL|points|POOLED|T1_low,80,-0.0005366585736174626
s07_swap_null,REAL|points|POOLED|T1_low,82,-0.0009694705834887347
s07_swap_null,REAL|points|POOLED|T1_low,84,4.394243286356174e-06
s07_swap_null,REAL|points|POOLED|T1_low,86,-0.0006131792546522827
s07_swap_null,REAL|points|POOLED|T1_low,88,-0.00117622270550781
s07_swap_null,REAL|points|POOLED|T1_low,90,-0.0007016844824645409
s07_swap_null,REAL|points|POOLED|T1_low,92,-0.0024383463538771425
s07_swap_null,REAL|points|POOLED|T1_low,94,0.0006252091519752964
s07_swap_null,REAL|points|POOLED|T1_low,96,0.00048182034087648035
s07_swap_null,REAL|points|POOLED|T1_low,98,-0.00023235318944684786
s07_swap_null,REAL|points|POOLED|T1_low,100,0.00044274184694155315
s07_swap_null,REAL|points|POOLED|T1_low,102,0.0005681376017292779
s07_swap_null,REAL|points|POOLED|T1_low,104,-0.00041809729120122614
s07_swap_null,REAL|points|POOLED|T1_low,106,-0.00019106985289481885
s07_swap_null,REAL|points|POOLED|T1_low,108,2.4890784372385484e-05
