null_kind,statistic,draw,value
team_identity_derangement_CORRECT_LEVEL,wf_mean_M_B,93,-1.7257016481891397e-05
team_identity_derangement_CORRECT_LEVEL,wf_mean_M_B,94,-0.0009511627781917673
team_identity_derangement_CORRECT_LEVEL,wf_mean_M_B,95,-0.00028773214302649876
team_identity_derangement_CORRECT_LEVEL,wf_mean_M_B,96,-4.6761353165592455e-05
team_identity_derangement_CORRECT_LEVEL,wf_mean_M_B,97,-9.969634165600983e-05
team_identity_derangement_CORRECT_LEVEL,wf_mean_M_B,98,0.00016048607961160813
team_identity_derangement_CORRECT_LEVEL,wf_mean_M_B,99,-0.0017689304077939695
team_identity_derangement_CORRECT_LEVEL,wf_mean_M_B,100,-0.0007124996585752774
team_identity_derangement_CORRECT_LEVEL,wf_mean_M_B,101,-0.00010479998890119007
team_identity_derangement_CORRECT_LEVEL,wf_mean_M_B,102,-0.0002852969242967739
team_identity_derangement_CORRECT_LEVEL,wf_mean_M_B,103,-8.055562148118873e-05
team_identity_derangement_CORRECT_LEVEL,wf_mean_M_B,104,4.083243105212586e-05
team_identity_derangement_CORRECT_LEVEL,wf_mean_M_B,105,-9.208548297643776e-05
team_identity_derangement_CORRECT_LEVEL,wf_mean_M_B,106,-8.684870009436462e-05
team_identity_derangement_CORRECT_LEVEL,wf_mean_M_B,107,-0.0002838480766733939
team_identity_derangement_CORRECT_LEVEL,wf_mean_M_B,108,-0.001213188933397336
team_identity_derangement_CORRECT_LEVEL,wf_mean_M_B,109,0.00015291752197371227
team_identity_derangement_CORRECT_LEVEL,wf_mean_M_B,110,-0.0020389773905761686
team_identity_derangement_CORRECT_LEVEL,wf_mean_M_B,111,-0.000522823761555395
team_identity_derangement_CORRECT_LEVEL,wf_mean_M_B,112,-0.00034760739643417297
team_identity_derangement_CORRECT_LEVEL,wf_mean_M_B,113,0.00036134549490468077
team_identity_derangement_CORRECT_LEVEL,wf_mean_M_B,114,-0.0004346314202373361
team_identity_derangement_CORRECT_LEVEL,wf_mean_M_B,115,-0.0005231601284440762
team_identity_derangement_CORRECT_LEVEL,wf_mean_M_B,116,-5.130141710711281e-05
team_identity_derangement_CORRECT_LEVEL,wf_mean_M_B,117,0.0001415448727805639
team_identity_derangement_CORRECT_LEVEL,wf_mean_M_B,118,-0.0001971629481294794
team_identity_derangement_CORRECT_LEVEL,wf_mean_M_B,119,-0.0005454208218244428
team_identity_derangement_CORRECT_LEVEL,wf_mean_M_B,120,-0.0003128809351166078
team_identity_derangement_CORRECT_LEVEL,wf_mean_M_B,121,-5.731168104259489e-05
team_identity_derangement_CORRECT_LEVEL,wf_mean_M_B,122,0.0005236433122038256
team_identity_derangement_CORRECT_LEVEL,wf_mean_M_B,123,0.00019920365157545156
team_identity_derangement_CORRECT_LEVEL,wf_mean_M_B,124,-0.00028957005221795875
team_identity_derangement_CORRECT_LEVEL,wf_mean_M_B,125,-0.0004668580475978014
team_identity_derangement_CORRECT_LEVEL,wf_mean_M_B,126,-0.00019677748258889902
team_identity_derangement_CORRECT_LEVEL,wf_mean_M_B,127,0.0001929141439842774
team_identity_derangement_CORRECT_LEVEL,wf_mean_M_B,128,-0.00010977123125684645
team_identity_derangement_CORRECT_LEVEL,wf_mean_M_B,129,-0.0013804060007395064
team_identity_derangement_CORRECT_LEVEL,wf_mean_M_B,130,0.0008098091639725
team_identity_derangement_CORRECT_LEVEL,wf_mean_M_B,131,-0.0005896693722707404
team_identity_derangement_CORRECT_LEVEL,wf_mean_M_B,132,-0.0013149490858789033
team_identity_derangement_CORRECT_LEVEL,wf_mean_M_B,133,-4.316825110750079e-05
team_identity_derangement_CORRECT_LEVEL,wf_mean_M_B,134,-6.282012982614442e-05
team_identity_derangement_CORRECT_LEVEL,wf_mean_M_B,135,-0.0002573782801216924
team_identity_derangement_CORRECT_LEVEL,wf_mean_M_B,136,-0.0005103052960819173
team_identity_derangement_CORRECT_LEVEL,wf_mean_M_B,137,-0.00040811959462232265
team_identity_derangement_CORRECT_LEVEL,wf_mean_M_B,138,5.608451715702721e-06
team_identity_derangement_CORRECT_LEVEL,wf_mean_M_B,139,-0.0001738983220676793
team_identity_derangement_CORRECT_LEVEL,wf_mean_M_B,140,-0.0014862580500025072
team_identity_derangement_CORRECT_LEVEL,wf_mean_M_B,141,-0.00046021258562305763
team_identity_derangement_CORRECT_LEVEL,wf_mean_M_B,142,-0.001237069869290932
team_identity_derangement_CORRECT_LEVEL,wf_mean_M_B,143,-0.00016033747224199739
team_identity_derangement_CORRECT_LEVEL,wf_mean_M_B,144,-0.00020378416597673392
team_identity_derangement_CORRECT_LEVEL,wf_mean_M_B,145,-0.0007534017811354389
team_identity_derangement_CORRECT_LEVEL,wf_mean_M_B,146,-0.001333202114012618
team_identity_derangement_CORRECT_LEVEL,wf_mean_M_B,147,-0.00014293821870237097
team_identity_derangement_CORRECT_LEVEL,wf_mean_M_B,148,-0.0012792541342967034
team_identity_derangement_CORRECT_LEVEL,wf_mean_M_B,149,0.00013176599177701224
team_identity_derangement_CORRECT_LEVEL,wf_mean_M_B,150,-0.0006526789676577259
team_identity_derangement_CORRECT_LEVEL,wf_mean_M_B,151,-0.0006729905578331118
team_identity_derangement_CORRECT_LEVEL,wf_mean_M_B,152,-0.0013803934705857576
team_identity_derangement_CORRECT_LEVEL,wf_mean_M_B,153,-0.00014999149848878905
team_identity_derangement_CORRECT_LEVEL,wf_mean_M_B,154,-0.0003140281022189127
team_identity_derangement_CORRECT_LEVEL,wf_mean_M_B,155,-0.001841411021715815
team_identity_derangement_CORRECT_LEVEL,wf_mean_M_B,156,-0.0001429832256904933
team_identity_derangement_CORRECT_LEVEL,wf_mean_M_B,157,-0.0006406029428426061
team_identity_derangement_CORRECT_LEVEL,wf_mean_M_B,158,-3.373476529392729e-05
team_identity_derangement_CORRECT_LEVEL,wf_mean_M_B,159,0.00020727379784133654
team_identity_derangement_CORRECT_LEVEL,wf_mean_M_B,160,-0.0013768597652801416
team_identity_derangement_CORRECT_LEVEL,wf_mean_M_B,161,-0.00012534383260734923
team_identity_derangement_CORRECT_LEVEL,wf_mean_M_B,162,-0.001163754848713924
team_identity_derangement_CORRECT_LEVEL,wf_mean_M_B,163,-0.0017349091235243344
team_identity_derangement_CORRECT_LEVEL,wf_mean_M_B,164,-0.0009282079556865034
team_identity_derangement_CORRECT_LEVEL,wf_mean_M_B,165,-0.0024397880661075895
team_identity_derangement_CORRECT_LEVEL,wf_mean_M_B,166,-0.00020966406540429713
team_identity_derangement_CORRECT_LEVEL,wf_mean_M_B,167,-0.0008542373787140957
team_identity_derangement_CORRECT_LEVEL,wf_mean_M_B,168,0.0001353753537527593
team_identity_derangement_CORRECT_LEVEL,wf_mean_M_B,169,-6.597702871464376e-05
team_identity_derangement_CORRECT_LEVEL,wf_mean_M_B,170,-9.23825827949727e-05
team_identity_derangement_CORRECT_LEVEL,wf_mean_M_B,171,-2.888413595639592e-05
team_identity_derangement_CORRECT_LEVEL,wf_mean_M_B,172,-0.00042907806858574066
team_identity_derangement_CORRECT_LEVEL,wf_mean_M_B,173,-0.001466424953684037
team_identity_derangement_CORRECT_LEVEL,wf_mean_M_B,174,-0.0005983249403257069
team_identity_derangement_CORRECT_LEVEL,wf_mean_M_B,175,-0.00023789055423722763
team_identity_derangement_CORRECT_LEVEL,wf_mean_M_B,176,-0.0008121588891848033
team_identity_derangement_CORRECT_LEVEL,wf_mean_M_B,177,0.000517966889264062
team_identity_derangement_CORRECT_LEVEL,wf_mean_M_B,178,-0.0011049578460655704
team_identity_derangement_CORRECT_LEVEL,wf_mean_M_B,179,-0.0007434419082679311
team_identity_derangement_CORRECT_LEVEL,wf_mean_M_B,180,-0.0001608573198137673
team_identity_derangement_CORRECT_LEVEL,wf_mean_M_B,181,-1.7253186698244852e-05
team_identity_derangement_CORRECT_LEVEL,wf_mean_M_B,182,-0.002324747449474483
team_identity_derangement_CORRECT_LEVEL,wf_mean_M_B,183,-3.0147965120270616e-05
team_identity_derangement_CORRECT_LEVEL,wf_mean_M_B,184,-0.00029415865349494494
team_identity_derangement_CORRECT_LEVEL,wf_mean_M_B,185,0.0005233113750146148
team_identity_derangement_CORRECT_LEVEL,wf_mean_M_B,186,-0.0010804993393741013
team_identity_derangement_CORRECT_LEVEL,wf_mean_M_B,187,-0.0004750780337467049
team_identity_derangement_CORRECT_LEVEL,wf_mean_M_B,188,-0.00033574423660318416
team_identity_derangement_CORRECT_LEVEL,wf_mean_M_B,189,-0.0011159348857358953
team_identity_derangement_CORRECT_LEVEL,wf_mean_M_B,190,0.00024495145356294635
team_identity_derangement_CORRECT_LEVEL,wf_mean_M_B,191,-0.002924745730634609
team_identity_derangement_CORRECT_LEVEL,wf_mean_M_B,192,-0.0008533254672296154
team_identity_derangement_CORRECT_LEVEL,wf_mean_M_B,193,0.0004963203422702536
team_identity_derangement_CORRECT_LEVEL,wf_mean_M_B,194,-0.0009597508750613469
team_identity_derangement_CORRECT_LEVEL,wf_mean_M_B,195,-0.0002815310789605384
team_identity_derangement_CORRECT_LEVEL,wf_mean_M_B,196,-0.00035192833064499803
team_identity_derangement_CORRECT_LEVEL,wf_mean_M_B,197,-2.7736818527043098e-05
team_identity_derangement_CORRECT_LEVEL,wf_mean_M_B,198,-0.0007869566112810884
team_identity_derangement_CORRECT_LEVEL,wf_mean_M_B,199,-0.000696267711982503
team_identity_derangement_CORRECT_LEVEL,wf_mean_M_F,0,-0.0001514720736464323
team_identity_derangement_CORRECT_LEVEL,wf_mean_M_F,1,0.0007853244747716912
team_identity_derangement_CORRECT_LEVEL,wf_mean_M_F,2,-0.0009972812371701072
team_identity_derangement_CORRECT_LEVEL,wf_mean_M_F,3,-0.00021915495708413338
team_identity_derangement_CORRECT_LEVEL,wf_mean_M_F,4,-0.0001808875136114157
team_identity_derangement_CORRECT_LEVEL,wf_mean_M_F,5,-0.00019820477123327657
team_identity_derangement_CORRECT_LEVEL,wf_mean_M_F,6,-0.0006442641642151766
team_identity_derangement_CORRECT_LEVEL,wf_mean_M_F,7,0.0007305446697299908
team_identity_derangement_CORRECT_LEVEL,wf_mean_M_F,8,1.4335225834079145e-05
team_identity_derangement_CORRECT_LEVEL,wf_mean_M_F,9,-0.0011672569047233427
team_identity_derangement_CORRECT_LEVEL,wf_mean_M_F,10,-0.000448213166153831
team_identity_derangement_CORRECT_LEVEL,wf_mean_M_F,11,-0.0004065935053488437
team_identity_derangement_CORRECT_LEVEL,wf_mean_M_F,12,-0.0003841061139940592
team_identity_derangement_CORRECT_LEVEL,wf_mean_M_F,13,-0.0018593693474124205
team_identity_derangement_CORRECT_LEVEL,wf_mean_M_F,14,0.0001290594155530172
team_identity_derangement_CORRECT_LEVEL,wf_mean_M_F,15,-0.00012759186684927333
team_identity_derangement_CORRECT_LEVEL,wf_mean_M_F,16,-0.0012331313710293415
team_identity_derangement_CORRECT_LEVEL,wf_mean_M_F,17,0.0005434959202377327
team_identity_derangement_CORRECT_LEVEL,wf_mean_M_F,18,-6.623155737195393e-05
team_identity_derangement_CORRECT_LEVEL,wf_mean_M_F,19,-0.0010009610830985169
team_identity_derangement_CORRECT_LEVEL,wf_mean_M_F,20,-0.002193573327563843
team_identity_derangement_CORRECT_LEVEL,wf_mean_M_F,21,-0.0007926036180832765
team_identity_derangement_CORRECT_LEVEL,wf_mean_M_F,22,-0.0007784310904293709
team_identity_derangement_CORRECT_LEVEL,wf_mean_M_F,23,-0.0002624210678207263
team_identity_derangement_CORRECT_LEVEL,wf_mean_M_F,24,5.954642648968974e-05
team_identity_derangement_CORRECT_LEVEL,wf_mean_M_F,25,-0.00090405698608858
team_identity_derangement_CORRECT_LEVEL,wf_mean_M_F,26,-0.00014435549218453774
team_identity_derangement_CORRECT_LEVEL,wf_mean_M_F,27,-0.0003272455991515532
team_identity_derangement_CORRECT_LEVEL,wf_mean_M_F,28,-0.0013024893200596778
team_identity_derangement_CORRECT_LEVEL,wf_mean_M_F,29,-0.000203075575891146
team_identity_derangement_CORRECT_LEVEL,wf_mean_M_F,30,-0.00027006825299570326
team_identity_derangement_CORRECT_LEVEL,wf_mean_M_F,31,-0.00029141879737463555
team_identity_derangement_CORRECT_LEVEL,wf_mean_M_F,32,-0.0016645107873847122
team_identity_derangement_CORRECT_LEVEL,wf_mean_M_F,33,-0.001487724984866768
team_identity_derangement_CORRECT_LEVEL,wf_mean_M_F,34,-0.0009545419168825602
team_identity_derangement_CORRECT_LEVEL,wf_mean_M_F,35,-0.0016455657974126106
team_identity_derangement_CORRECT_LEVEL,wf_mean_M_F,36,-0.0003898415580779201
team_identity_derangement_CORRECT_LEVEL,wf_mean_M_F,37,0.00011812845753457323
team_identity_derangement_CORRECT_LEVEL,wf_mean_M_F,38,-0.0008891331191993161
team_identity_derangement_CORRECT_LEVEL,wf_mean_M_F,39,-0.0005094437210753456
team_identity_derangement_CORRECT_LEVEL,wf_mean_M_F,40,0.00011346364003395343
team_identity_derangement_CORRECT_LEVEL,wf_mean_M_F,41,-0.0006520143625465126
team_identity_derangement_CORRECT_LEVEL,wf_mean_M_F,42,-0.00025148503839851226
team_identity_derangement_CORRECT_LEVEL,wf_mean_M_F,43,0.00036283552228314934
team_identity_derangement_CORRECT_LEVEL,wf_mean_M_F,44,-0.0007950357269927837
team_identity_derangement_CORRECT_LEVEL,wf_mean_M_F,45,-0.0004932922345781529
team_identity_derangement_CORRECT_LEVEL,wf_mean_M_F,46,-0.0009004271812946673
team_identity_derangement_CORRECT_LEVEL,wf_mean_M_F,47,-0.0006061331201507337
team_identity_derangement_CORRECT_LEVEL,wf_mean_M_F,48,-0.0005215907476949586
team_identity_derangement_CORRECT_LEVEL,wf_mean_M_F,49,-0.0014230920631687174
team_identity_derangement_CORRECT_LEVEL,wf_mean_M_F,50,-6.634281319516039e-05
team_identity_derangement_CORRECT_LEVEL,wf_mean_M_F,51,-0.0025132109884016987
team_identity_derangement_CORRECT_LEVEL,wf_mean_M_F,52,-0.00016694559383178352
team_identity_derangement_CORRECT_LEVEL,wf_mean_M_F,53,-0.00038247453132798475
team_identity_derangement_CORRECT_LEVEL,wf_mean_M_F,54,-0.0007766868942230623
team_identity_derangement_CORRECT_LEVEL,wf_mean_M_F,55,-0.00028460128524149004
team_identity_derangement_CORRECT_LEVEL,wf_mean_M_F,56,-0.00023014276652034057
team_identity_derangement_CORRECT_LEVEL,wf_mean_M_F,57,-0.00039656547427666545
team_identity_derangement_CORRECT_LEVEL,wf_mean_M_F,58,-0.00021486998225217762
team_identity_derangement_CORRECT_LEVEL,wf_mean_M_F,59,-0.0009730210131352239
team_identity_derangement_CORRECT_LEVEL,wf_mean_M_F,60,7.036095601424749e-05
team_identity_derangement_CORRECT_LEVEL,wf_mean_M_F,61,-0.0008629063355628958
team_identity_derangement_CORRECT_LEVEL,wf_mean_M_F,62,-0.0005128269307443908
team_identity_derangement_CORRECT_LEVEL,wf_mean_M_F,63,-0.0023585472232752693
team_identity_derangement_CORRECT_LEVEL,wf_mean_M_F,64,1.7391950579270578e-05
team_identity_derangement_CORRECT_LEVEL,wf_mean_M_F,65,-0.0002397607786456651
team_identity_derangement_CORRECT_LEVEL,wf_mean_M_F,66,-5.10186348271983e-05
team_identity_derangement_CORRECT_LEVEL,wf_mean_M_F,67,-0.0005266764059917541
team_identity_derangement_CORRECT_LEVEL,wf_mean_M_F,68,7.628965401912479e-05
team_identity_derangement_CORRECT_LEVEL,wf_mean_M_F,69,-0.0011398001159154726
team_identity_derangement_CORRECT_LEVEL,wf_mean_M_F,70,-0.0002095562616094758
team_identity_derangement_CORRECT_LEVEL,wf_mean_M_F,71,-0.0002450750518079613
team_identity_derangement_CORRECT_LEVEL,wf_mean_M_F,72,-0.0001648539776479916
team_identity_derangement_CORRECT_LEVEL,wf_mean_M_F,73,-0.0005130366839577429
team_identity_derangement_CORRECT_LEVEL,wf_mean_M_F,74,-0.000798629193063913
team_identity_derangement_CORRECT_LEVEL,wf_mean_M_F,75,-0.00013930992496617668
team_identity_derangement_CORRECT_LEVEL,wf_mean_M_F,76,-0.0012572015004029648
team_identity_derangement_CORRECT_LEVEL,wf_mean_M_F,77,9.000301991554324e-05
team_identity_derangement_CORRECT_LEVEL,wf_mean_M_F,78,-2.4025356344646514e-05
team_identity_derangement_CORRECT_LEVEL,wf_mean_M_F,79,-0.0011868731221957246
team_identity_derangement_CORRECT_LEVEL,wf_mean_M_F,80,-0.0014054178218988191
team_identity_derangement_CORRECT_LEVEL,wf_mean_M_F,81,-0.001067140099351677
team_identity_derangement_CORRECT_LEVEL,wf_mean_M_F,82,-0.0006613672556817792
team_identity_derangement_CORRECT_LEVEL,wf_mean_M_F,83,-0.00013091658570199083
team_identity_derangement_CORRECT_LEVEL,wf_mean_M_F,84,-0.00010426751482777238
team_identity_derangement_CORRECT_LEVEL,wf_mean_M_F,85,-0.0016438345894251377
team_identity_derangement_CORRECT_LEVEL,wf_mean_M_F,86,4.249484258718971e-06
team_identity_derangement_CORRECT_LEVEL,wf_mean_M_F,87,-0.00020451446252397562
team_identity_derangement_CORRECT_LEVEL,wf_mean_M_F,88,0.0002827318302290009
team_identity_derangement_CORRECT_LEVEL,wf_mean_M_F,89,-0.001838313633233388
team_identity_derangement_CORRECT_LEVEL,wf_mean_M_F,90,8.384016102792934e-05
team_identity_derangement_CORRECT_LEVEL,wf_mean_M_F,91,-0.00021912610282029366
team_identity_derangement_CORRECT_LEVEL,wf_mean_M_F,92,-0.00033912565941068194
team_identity_derangement_CORRECT_LEVEL,wf_mean_M_F,93,-0.00019349404391456188
team_identity_derangement_CORRECT_LEVEL,wf_mean_M_F,94,-0.0013105106494787852
team_identity_derangement_CORRECT_LEVEL,wf_mean_M_F,95,-0.00039634569460592295
team_identity_derangement_CORRECT_LEVEL,wf_mean_M_F,96,9.62545155165638e-05
team_identity_derangement_CORRECT_LEVEL,wf_mean_M_F,97,0.00012774763511142213
team_identity_derangement_CORRECT_LEVEL,wf_mean_M_F,98,0.0003885271865484016
team_identity_derangement_CORRECT_LEVEL,wf_mean_M_F,99,-0.0011756857199014968
team_identity_derangement_CORRECT_LEVEL,wf_mean_M_F,100,-0.0004062603879354607
team_identity_derangement_CORRECT_LEVEL,wf_mean_M_F,101,-0.00029606135977095746
team_identity_derangement_CORRECT_LEVEL,wf_mean_M_F,102,-0.00029148265348533515
team_identity_derangement_CORRECT_LEVEL,wf_mean_M_F,103,-0.0001330405333438626
team_identity_derangement_CORRECT_LEVEL,wf_mean_M_F,104,3.1535228760681014e-05
team_identity_derangement_CORRECT_LEVEL,wf_mean_M_F,105,-3.7185673011801687e-06
team_identity_derangement_CORRECT_LEVEL,wf_mean_M_F,106,-0.00029454764612247604
team_identity_derangement_CORRECT_LEVEL,wf_mean_M_F,107,-0.00026964653928493573
team_identity_derangement_CORRECT_LEVEL,wf_mean_M_F,108,-0.0022007910889288
team_identity_derangement_CORRECT_LEVEL,wf_mean_M_F,109,0.0001963537931169917
team_identity_derangement_CORRECT_LEVEL,wf_mean_M_F,110,-0.0018714431419402185
team_identity_derangement_CORRECT_LEVEL,wf_mean_M_F,111,-0.00046306723038765763
team_identity_derangement_CORRECT_LEVEL,wf_mean_M_F,112,-8.206796485715003e-05
team_identity_derangement_CORRECT_LEVEL,wf_mean_M_F,113,0.00046639258849061235
team_identity_derangement_CORRECT_LEVEL,wf_mean_M_F,114,-0.0008199249350712597
team_identity_derangement_CORRECT_LEVEL,wf_mean_M_F,115,-0.0013883401772126491
team_identity_derangement_CORRECT_LEVEL,wf_mean_M_F,116,-0.00045056486066875076
team_identity_derangement_CORRECT_LEVEL,wf_mean_M_F,117,0.00023155482241761562
team_identity_derangement_CORRECT_LEVEL,wf_mean_M_F,118,-0.0007741307347573766
team_identity_derangement_CORRECT_LEVEL,wf_mean_M_F,119,-0.0008872829922459254
team_identity_derangement_CORRECT_LEVEL,wf_mean_M_F,120,-0.0005211147049329613
team_identity_derangement_CORRECT_LEVEL,wf_mean_M_F,121,4.275172360093961e-05
team_identity_derangement_CORRECT_LEVEL,wf_mean_M_F,122,0.0005750030914794156
team_identity_derangement_CORRECT_LEVEL,wf_mean_M_F,123,0.00022146402337588377
team_identity_derangement_CORRECT_LEVEL,wf_mean_M_F,124,-0.00011085546604745775
team_identity_derangement_CORRECT_LEVEL,wf_mean_M_F,125,-0.0002804227742900249
team_identity_derangement_CORRECT_LEVEL,wf_mean_M_F,126,0.00021201647845496479
team_identity_derangement_CORRECT_LEVEL,wf_mean_M_F,127,-1.5127391287851635e-05
team_identity_derangement_CORRECT_LEVEL,wf_mean_M_F,128,-0.00015679502117704907
team_identity_derangement_CORRECT_LEVEL,wf_mean_M_F,129,-0.0014312373154355205
team_identity_derangement_CORRECT_LEVEL,wf_mean_M_F,130,0.0008224518826783685
team_identity_derangement_CORRECT_LEVEL,wf_mean_M_F,131,-0.0010351991940295313
team_identity_derangement_CORRECT_LEVEL,wf_mean_M_F,132,-0.001057679107299902
team_identity_derangement_CORRECT_LEVEL,wf_mean_M_F,133,0.00012601698047060432
team_identity_derangement_CORRECT_LEVEL,wf_mean_M_F,134,-7.946819863610891e-05
team_identity_derangement_CORRECT_LEVEL,wf_mean_M_F,135,-0.0002508914599499077
team_identity_derangement_CORRECT_LEVEL,wf_mean_M_F,136,-0.00023998704330659265
team_identity_derangement_CORRECT_LEVEL,wf_mean_M_F,137,-0.00015098296218384792
team_identity_derangement_CORRECT_LEVEL,wf_mean_M_F,138,-0.0006170450813614412
team_identity_derangement_CORRECT_LEVEL,wf_mean_M_F,139,-0.00018626748540055587
team_identity_derangement_CORRECT_LEVEL,wf_mean_M_F,140,-0.0010315128548713914
team_identity_derangement_CORRECT_LEVEL,wf_mean_M_F,141,-0.00037512237011448304
team_identity_derangement_CORRECT_LEVEL,wf_mean_M_F,142,-0.0010061075900509486
team_identity_derangement_CORRECT_LEVEL,wf_mean_M_F,143,-0.0002547663819518778
team_identity_derangement_CORRECT_LEVEL,wf_mean_M_F,144,-0.000233688387068931
team_identity_derangement_CORRECT_LEVEL,wf_mean_M_F,145,-0.0007729802621292543
team_identity_derangement_CORRECT_LEVEL,wf_mean_M_F,146,-0.0011286310214904556
team_identity_derangement_CORRECT_LEVEL,wf_mean_M_F,147,-0.0003473025987516202
team_identity_derangement_CORRECT_LEVEL,wf_mean_M_F,148,-0.0018179689806503564
team_identity_derangement_CORRECT_LEVEL,wf_mean_M_F,149,3.7836548765074657e-05
team_identity_derangement_CORRECT_LEVEL,wf_mean_M_F,150,-0.0024977547664282547
team_identity_derangement_CORRECT_LEVEL,wf_mean_M_F,151,-0.000330731335194986
team_identity_derangement_CORRECT_LEVEL,wf_mean_M_F,152,-0.0023490132881460054
team_identity_derangement_CORRECT_LEVEL,wf_mean_M_F,153,-0.0004111247639461998
team_identity_derangement_CORRECT_LEVEL,wf_mean_M_F,154,-0.00010518272003366218
team_identity_derangement_CORRECT_LEVEL,wf_mean_M_F,155,-0.0010008364799039056
team_identity_derangement_CORRECT_LEVEL,wf_mean_M_F,156,-0.0008166117339292637
team_identity_derangement_CORRECT_LEVEL,wf_mean_M_F,157,-0.0008069844810455981
team_identity_derangement_CORRECT_LEVEL,wf_mean_M_F,158,9.558770971980075e-06
team_identity_derangement_CORRECT_LEVEL,wf_mean_M_F,159,0.00025919351531435955
team_identity_derangement_CORRECT_LEVEL,wf_mean_M_F,160,-0.0010124196184858204
team_identity_derangement_CORRECT_LEVEL,wf_mean_M_F,161,3.917596438102028e-05
team_identity_derangement_CORRECT_LEVEL,wf_mean_M_F,162,-0.0008698854893565948
team_identity_derangement_CORRECT_LEVEL,wf_mean_M_F,163,-0.0015414170288780688
team_identity_derangement_CORRECT_LEVEL,wf_mean_M_F,164,-0.0009718300537448226
team_identity_derangement_CORRECT_LEVEL,wf_mean_M_F,165,-0.002083553281073887
team_identity_derangement_CORRECT_LEVEL,wf_mean_M_F,166,-0.00011967247376141592
team_identity_derangement_CORRECT_LEVEL,wf_mean_M_F,167,-0.0004167687873947226
team_identity_derangement_CORRECT_LEVEL,wf_mean_M_F,168,6.064332373926628e-06
team_identity_derangement_CORRECT_LEVEL,wf_mean_M_F,169,4.0835609158602864e-05
team_identity_derangement_CORRECT_LEVEL,wf_mean_M_F,170,-9.767528374237185e-05
team_identity_derangement_CORRECT_LEVEL,wf_mean_M_F,171,-0.00020892867213358692
team_identity_derangement_CORRECT_LEVEL,wf_mean_M_F,172,-0.0001631858625473875
team_identity_derangement_CORRECT_LEVEL,wf_mean_M_F,173,-0.0014973078928060294
team_identity_derangement_CORRECT_LEVEL,wf_mean_M_F,174,-0.0004142540758202259
team_identity_derangement_CORRECT_LEVEL,wf_mean_M_F,175,-0.00032915184328331055
team_identity_derangement_CORRECT_LEVEL,wf_mean_M_F,176,-0.0003768653619446764
team_identity_derangement_CORRECT_LEVEL,wf_mean_M_F,177,-0.000540457275678769
team_identity_derangement_CORRECT_LEVEL,wf_mean_M_F,178,-0.00119359616633399
team_identity_derangement_CORRECT_LEVEL,wf_mean_M_F,179,-0.0007675100247744414
team_identity_derangement_CORRECT_LEVEL,wf_mean_M_F,180,-0.00034415291218307123
team_identity_derangement_CORRECT_LEVEL,wf_mean_M_F,181,-1.9714390367571704e-05
team_identity_derangement_CORRECT_LEVEL,wf_mean_M_F,182,-0.003579482460819728
team_identity_derangement_CORRECT_LEVEL,wf_mean_M_F,183,-3.226663519996587e-05
team_identity_derangement_CORRECT_LEVEL,wf_mean_M_F,184,-0.0001426704199832637
team_identity_derangement_CORRECT_LEVEL,wf_mean_M_F,185,0.00052951762860585
team_identity_derangement_CORRECT_LEVEL,wf_mean_M_F,186,-0.0011643780428533994
team_identity_derangement_CORRECT_LEVEL,wf_mean_M_F,187,-0.0002815345777562002
team_identity_derangement_CORRECT_LEVEL,wf_mean_M_F,188,-0.00024525741525225985
team_identity_derangement_CORRECT_LEVEL,wf_mean_M_F,189,-0.0021709636064392392
team_identity_derangement_CORRECT_LEVEL,wf_mean_M_F,190,0.00011325383756759825
team_identity_derangement_CORRECT_LEVEL,wf_mean_M_F,191,-0.003255649509754212
team_identity_derangement_CORRECT_LEVEL,wf_mean_M_F,192,-0.0008073390996882226
team_identity_derangement_CORRECT_LEVEL,wf_mean_M_F,193,0.00031829056417381416
team_identity_derangement_CORRECT_LEVEL,wf_mean_M_F,194,-0.0009915509794974375
team_identity_derangement_CORRECT_LEVEL,wf_mean_M_F,195,-8.43141469594632e-06
team_identity_derangement_CORRECT_LEVEL,wf_mean_M_F,196,-0.0015057316926696776
team_identity_derangement_CORRECT_LEVEL,wf_mean_M_F,197,-7.403370073794366e-05
team_identity_derangement_CORRECT_LEVEL,wf_mean_M_F,198,-0.000526166087877822
team_identity_derangement_CORRECT_LEVEL,wf_mean_M_F,199,-0.0003985471327388414
team_identity_derangement_CORRECT_LEVEL,loso_mean_M_B,0,0.0002345177600370156
team_identity_derangement_CORRECT_LEVEL,loso_mean_M_B,1,0.000667408427799345
team_identity_derangement_CORRECT_LEVEL,loso_mean_M_B,2,-0.0010212191706614865
team_identity_derangement_CORRECT_LEVEL,loso_mean_M_B,3,-9.469914273384794e-05
team_identity_derangement_CORRECT_LEVEL,loso_mean_M_B,4,-0.0002734796768401695
team_identity_derangement_CORRECT_LEVEL,loso_mean_M_B,5,-5.709250760793074e-05
team_identity_derangement_CORRECT_LEVEL,loso_mean_M_B,6,0.00012952739579535018
team_identity_derangement_CORRECT_LEVEL,loso_mean_M_B,7,0.00043648093178522856
team_identity_derangement_CORRECT_LEVEL,loso_mean_M_B,8,-2.97411439473192e-05
team_identity_derangement_CORRECT_LEVEL,loso_mean_M_B,9,0.00014371470821697554
team_identity_derangement_CORRECT_LEVEL,loso_mean_M_B,10,0.0009524369929836624
